country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,5,0,0,3.16
Albania,4,0,0,95.559
Algeria,5,0,0,6.978
Andorra,9,0,0,647.124
Angola,5,0,0,5.933
Antigua and Barbuda,7,0,0,0
Argentina,8,0,0,293.545
Armenia,9,0,0,804.189
Australia,7,0,0,0.549
Austria,9,160.33,27.536,494.426
Azerbaijan,4,0,0,100.107
Bahamas,4,0,0,147.49
Bahrain,4,0,0,141.045
Bangladesh,1,0,0,10.207
Barbados,7,0,0,0
Belarus,4,0,0,104.134
Belgium,2,533.84,91.202,2064.003
Belize,7,0,0,0
Benin,7,0,0,0
Bhutan,7,0,0,0
Bolivia,1,0,0,13.964
Bosnia and Herzegovina,9,0,0,579.734
Botswana,4,0,0,152.66
Brazil,4,0,0,122.817
Brunei,7,0,0,0
Bulgaria,9,341.947,24.034,386.993
Burkina Faso,7,0,0,0.239
Burundi,7,0,0,0.084
Cambodia,7,0,0,0.06
Cameroon,7,0,0,0
Canada,4,0,0,79.937
Cape Verde,4,0,0,98.923
Central African Republic,7,0,0,0
Chad,7,0,0,0.304
Chile,4,0,0,79.514
China,7,0,0,0.019
Colombia,8,0,0,219.858
Comoros,7,0,0,0
Congo,5,0,0,6.705
Costa Rica,0,0,0,199.642
Cote d'Ivoire,5,0,0,2.767
Croatia,9,239.936,0,676.204
Cuba,5,0,0,3.443
Cyprus,4,0,0,138.144
Czechia,2,679.897,99.729,1219.07
Democratic Republic of Congo,7,0,0,0
Denmark,4,23.998,2.935,148.475
Djibouti,5,0,0,3.036
Dominica,7,0,0,0
Dominican Republic,3,0,0,31.619
Ecuador,4,0,0,79.011
Egypt,7,0,0,1.749
El Salvador,4,0,0,80.17
Equatorial Guinea,7,0,0,0
Eritrea,7,0,0,0
Estonia,3,30.154,3.015,61.061
Eswatini,1,0,0,11.205
Ethiopia,5,0,0,4.184
Fiji,7,0,0,1.116
Finland,3,0,0,33.931
France,9,324.174,48.213,729.806
Gabon,7,0,0,0
Gambia,7,0,0,0
Georgia,8,0,0,428.409
Germany,8,0,0,223.587
Ghana,1,0,0,9.011
Greece,4,0,0,116.185
Grenada,7,0,0,0
Guatemala,6,0,0,26.234
Guinea,1,0,0,15.305
Guinea-Bissau,7,0,0,0
Guyana,3,0,0,30.513
Haiti,7,0,0,0.965
Honduras,4,0,0,96.016
Hong Kong,7,0,0,0
Hungary,0,330.94,0,227.114
Iceland,0,187.546,0,140.659
India,3,0,0,35.252
Indonesia,1,0,0,13.034
International,7,0,0,0
Iran,4,0,0,98.734
Iraq,4,0,0,94.574
Ireland,0,66.831,8.708,174.774
Israel,4,0,0,74.403
Italy,9,291.341,27.306,443.735
Jamaica,6,0,0,25.666
Japan,5,0,0,6.302
Jordan,8,0,0,337.445
Kazakhstan,6,0,0,23.54
Kenya,1,0,0,14.153
Kosovo,7,0,0,0
Kuwait,0,0,0,177.962
Kyrgyzstan,4,0,0,80.01
Laos,7,0,0,0
Latvia,0,104.443,0,133.072
Lebanon,8,0,0,283.205
Lesotho,7,0,0,0
Liberia,7,0,0,1.384
Libya,4,0,0,113.807
Liechtenstein,9,0,0,681.753
Lithuania,8,135.915,0,348.971
Luxembourg,2,239.626,38.34,1113.461
Madagascar,7,0,0,0
Malawi,7,0,0,0.627
Malaysia,6,0,0,20.052
Maldives,3,0,0,46.25
Mali,7,0,0,0.346
Malta,8,0,0,240.069
Marshall Islands,7,0,0,0
Mauritania,7,0,0,2.581
Mauritius,7,0,0,0
Mexico,3,0,0,46.133
Moldova,8,0,0,226.08
Monaco,8,0,0,254.816
Mongolia,7,0,0,0
Montenegro,9,0,0,563.639
Morocco,4,0,0,117.04
Mozambique,5,0,0,3.519
Myanmar,6,0,0,24.463
