country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,8,0,0,0.668
Albania,5,0,0,51.081
Algeria,6,0,0,6.499
Andorra,8,0,0,0
Angola,8,0,0,1.582
Antigua and Barbuda,8,0,0,0
Argentina,1,0,0,266.109
Armenia,5,0,0,36.447
Australia,8,0,0,3.608
Austria,7,15.767,3.109,57.737
Azerbaijan,4,0,0,13.709
Bahamas,2,0,0,99.174
Bahrain,0,0,0,412.557
Bangladesh,6,0,0,11.488
Barbados,8,0,0,3.48
Belarus,4,0,0,18.732
Belgium,9,22.434,5.091,32.098
Belize,2,0,0,135.808
Benin,8,0,0,0
Bhutan,8,0,0,1.296
Bolivia,7,0,0,60.31
Bosnia and Herzegovina,7,0,0,91.745
Botswana,8,0,0,0
Brazil,7,0,0,67.177
Brunei,8,0,0,0
Bulgaria,3,109.665,8.203,24.034
Burkina Faso,8,0,0,0.144
Burundi,8,0,0,0
Cambodia,8,0,0,0
Cameroon,6,0,0,9.192
Canada,5,0,0,38.737
Cape Verde,7,0,0,75.541
Central African Republic,8,0,0,1.242
Chad,8,0,0,0.304
Chile,7,0,0,66.279
China,8,0,0,0.006
Colombia,2,0,0,150.64
Comoros,6,0,0,4.6
Congo,8,0,0,0
Costa Rica,1,0,0,219.273
Cote d'Ivoire,8,0,0,2.919
Croatia,3,73.808,0,49.692
Cuba,8,0,0,2.207
Cyprus,8,0,0,1.142
Czechia,2,22.785,5.323,108.414
Democratic Republic of Congo,8,0,0,0.659
Denmark,5,4.834,0.518,42.126
Djibouti,8,0,0,0
Dominica,8,0,0,0
Dominican Republic,4,0,0,21.479
Ecuador,5,0,0,37.692
Egypt,8,0,0,1.827
El Salvador,4,0,0,15.109
Equatorial Guinea,8,0,0,0
Eritrea,8,0,0,3.102
Estonia,4,5.277,0.754,24.123
Eswatini,4,0,0,17.239
Ethiopia,6,0,0,9.881
Fiji,8,0,0,0
Finland,8,0,0,1.805
France,3,75.712,8.702,100.255
Gabon,8,0,0,0
Gambia,5,0,0,32.276
Georgia,6,0,0,11.281
Germany,4,0,0,15.886
Ghana,6,0,0,4.602
Greece,4,0,0,16.214
Grenada,8,0,0,0
Guatemala,5,0,0,49.845
Guinea,8,0,0,2.437
Guinea-Bissau,8,0,0,0
Guyana,7,0,0,67.382
Haiti,8,0,0,0
Honduras,5,0,0,40.789
Hong Kong,8,0,0,0
Hungary,9,19.875,0,35.299
Iceland,4,2.93,2.93,20.513
India,7,0,0,65.004
Indonesia,6,0,0,11.136
International,8,0,0,0
Iran,4,0,0,27.407
Iraq,2,0,0,121.673
