country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,1,0,0,5.163
Albania,6,0,0,37.529
Algeria,7,0,0,13.956
Andorra,5,0,0,0
Angola,4,0,0,1.187
Antigua and Barbuda,5,0,0,0
Argentina,3,0,0,135.566
Armenia,3,0,0,158.273
Australia,7,0,0,11.49
Austria,2,9.66,1.665,18.875
Azerbaijan,6,0,0,34.224
Bahamas,3,0,0,139.861
Bahrain,9,0,0,210.98
Bangladesh,2,0,0,17.342
Barbados,5,0,0,0
Belarus,2,0,0,17.673
Belgium,2,17.516,3.451,18.983
Belize,7,0,0,10.06
Benin,5,0,0,0.33
Bhutan,5,0,0,0
Bolivia,8,0,0,95.691
Bosnia and Herzegovina,8,0,0,105.766
Botswana,6,0,0,29.767
Brazil,9,0,0,282.091
Brunei,5,0,0,0
Bulgaria,0,92.395,3.454,38.714
Burkina Faso,5,0,0,0.191
Burundi,4,0,0,1.43
Cambodia,5,0,0,0.239
Cameroon,5,0,0,0
Canada,2,0,0,16.109
Cape Verde,8,0,0,64.75
Central African Republic,1,0,0,3.313
Chad,4,0,0,1.583
Chile,3,0,0,123.299
China,5,0,0,0.097
Colombia,3,0,0,156.143
Comoros,1,0,0,3.45
Congo,5,0,0,0
Costa Rica,3,0,0,150.762
Cote d'Ivoire,7,0,0,10.16
Croatia,0,32.154,0,25.333
Cuba,5,0,0,0.353
Cyprus,1,0,0,5.708
Czechia,2,8.404,1.868,21.477
Democratic Republic of Congo,4,0,0,1.05
Denmark,1,3.28,0.518,6.906
Djibouti,4,0,0,1.012
Dominica,5,0,0,0
Dominican Republic,3,0,0,144.913
Ecuador,6,0,0,50.501
Egypt,7,0,0,6.528
El Salvador,8,0,0,61.978
Equatorial Guinea,5,0,0,0
Eritrea,1,0,0,2.82
Estonia,1,2.262,1.508,1.508
Eswatini,8,0,0,71.542
Ethiopia,1,0,0,3.558
Fiji,5,0,0,0
Finland,4,0,0,1.805
France,0,90.619,6.297,16.27
Gabon,5,0,0,0
Gambia,7,0,0,9.931
Georgia,1,0,0,3.008
Germany,7,0,0,7.221
Ghana,5,0,0,0
Greece,1,0,0,3.166
Grenada,5,0,0,0
Guatemala,8,0,0,58.999
Guinea,1,0,0,4.493
Guinea-Bissau,5,0,0,0
Guyana,4,0,0,1.271
Haiti,1,0,0,2.631
Honduras,8,0,0,80.77
Hungary,1,7.867,0,1.449
Iceland,1,0,0,2.93
India,6,0,0,35.732
Indonesia,7,0,0,6.968
International,5,0,0,0
Iran,6,0,0,31.205
Iraq,8,0,0,58.698
Ireland,1,2.633,1.215,1.418
Israel,9,0,0,229.911
Italy,1,12.603,0.81,5.061
Jamaica,4,0,0,1.689
Japan,7,0,0,7.733
Jordan,4,0,0,1.078
Kazakhstan,3,0,0,177.507
Kenya,2,0,0,14.803
Kosovo,8,0,0,93.648
Kuwait,3,0,0,160.869
Kyrgyzstan,9,0,0,347.476
Laos,5,0,0,0
Latvia,1,1.06,0,3.181
Lebanon,2,0,0,22.856
Lesotho,5,0,0,0
Liberia,5,0,0,0.593
Libya,2,0,0,20.084
Liechtenstein,5,0,0,0
Lithuania,1,0,0,3.306
Luxembourg,3,83.07,4.793,156.556
Madagascar,7,0,0,7.909
Malawi,5,0,0,0
Malaysia,5,0,0,0.278
Maldives,6,0,0,31.45
Mali,5,0,0,0
Malta,4,0,0,2.265
Marshall Islands,5,0,0,0
Mauritania,7,0,0,8.603
Mauritius,5,0,0,0
Mexico,8,0,0,65.445
Moldova,8,0,0,76.104
Monaco,6,0,0,50.963
Mongolia,5,0,0,0.305
Montenegro,3,0,0,154.443
Morocco,7,0,0,8.182
Mozambique,4,0,0,0.8
Myanmar,5,0,0,0
Namibia,6,0,0,47.227
Nepal,1,0,0,5.045
Netherlands,7,0,1.517,9.629
New Zealand,5,0,0,0.207
Nicaragua,5,0,0,0
Niger,5,0,0,0.083
Nigeria,1,0,0,2.93
North Macedonia,8,0,0,58.559
Norway,1,0.553,0,4.796
Oman,9,0,0,215.211
Pakistan,1,0,0,5.473
Palestine,8,0,0,67.824
Panama,9,0,0,211.135
Papua New Guinea,5,0,0,0.112
Paraguay,2,0,0,15.843
Peru,3,0,0,137.875
Philippines,2,0,0,19.356
Poland,0,42.963,0,11.045
Portugal,0,42.269,5.786,22.458
Qatar,3,0,0,129.466
Romania,8,0,14.815,57.803
Russia,6,0,0,39.949
Rwanda,4,0,0,1.621
Saint Kitts and Nevis,5,0,0,0
Saint Lucia,1,0,0,5.446
Saint Vincent and the Grenadines,5,0,0,0
Samoa,5,0,0,0
San Marino,5,0,0,0
Sao Tome and Principe,7,0,0,9.126
Saudi Arabia,8,0,0,64.285
Senegal,7,0,0,8.66
Serbia,8,0,0,60.547
Seychelles,5,0,0,0
Sierra Leone,1,0,0,2.633
Singapore,8,0,0,60.509
Slovakia,1,2.198,0,5.678
Slovenia,7,11.544,0.962,12.987
Solomon Islands,5,0,0,0
Somalia,5,0,0,0.629
South Africa,9,0,0,220.946
South Korea,4,0,0,0.8
South Sudan,4,0,0,2.501
Spain,8,0,0,55.93
Sri Lanka,5,0,0,0.047
Sudan,5,0,0,0
Suriname,8,0,0,98.869
Sweden,2,0,0,21.784
Switzerland,7,0,0,13.519
Syria,4,0,0,1.314
