country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,9,0,0,2.877
Albania,1,0,0,41.351
Algeria,3,0,0,13.386
Andorra,9,0,0,0
Angola,9,0,0,0.913
Antigua and Barbuda,9,0,0,0
Argentina,2,0,0,118.241
Armenia,8,0,0,92.129
Australia,3,0,0,18.275
Austria,0,10.659,1.999,9.327
Azerbaijan,1,0,0,34.717
Bahamas,6,0,0,50.858
Bahrain,4,0,0,223.321
Bangladesh,3,0,0,18.562
Barbados,9,0,0,0
Belarus,3,0,0,14.287
Belgium,0,14.841,2.847,14.151
Belize,7,0,0,5.03
Benin,9,0,0,0
Bhutan,9,0,0,2.592
Bolivia,2,0,0,117.022
Bosnia and Herzegovina,8,0,0,93.879
Botswana,9,0,0,0
Brazil,4,0,0,192.925
Brunei,9,0,0,0
Bulgaria,5,89.804,4.893,46.773
Burkina Faso,9,0,0,0
Burundi,9,0,0,0.505
Cambodia,9,0,0,1.555
Cameroon,3,0,0,13.75
Canada,3,0,0,14.175
Cape Verde,6,0,0,64.75
Central African Republic,9,0,0,2.692
Chad,9,0,0,0
Chile,8,0,0,86.523
China,9,0,0,0.06
Colombia,2,0,0,138.219
Comoros,7,0,0,3.45
Congo,9,0,0,0
Costa Rica,6,0,0,54.376
Cote d'Ivoire,7,0,0,8.302
Croatia,5,33.615,0,12.667
Cuba,9,0,0,0.265
Cyprus,9,0,0,2.283
Czechia,3,7.19,2.054,21.104
Democratic Republic of Congo,9,0,0,1.016
Denmark,7,3.108,0.691,6.906
Djibouti,7,0,0,7.085
Dominica,9,0,0,0
Dominican Republic,8,0,0,77.526
Ecuador,8,0,0,90.517
Egypt,7,0,0,6.606
El Salvador,6,0,0,57.815
Equatorial Guinea,9,0,0,0
Eritrea,9,0,0,0
Estonia,9,3.015,1.508,0.754
Eswatini,6,0,0,58.612
Ethiopia,7,0,0,7.524
Fiji,9,0,0,0
Finland,9,1.083,0.18,1.985
France,5,98.662,6.588,8.947
Gabon,9,0,0,0
Gambia,9,0,0,0
Georgia,9,0,0,2.507
Germany,7,0,0,4.679
Ghana,3,0,0,17.99
Greece,7,0,0,3.454
Grenada,9,0,0,0
Guatemala,6,0,0,66.423
Guinea,7,0,0,4.721
Guinea-Bissau,9,0,0,2.541
Guyana,9,0,0,2.543
Haiti,7,0,0,4.122
Honduras,8,0,0,74.107
Hungary,9,8.074,0,0.828
Iceland,9,0,0,0
India,1,0,0,27.348
Indonesia,7,0,0,6.051
International,9,0,0,0
Iran,1,0,0,31.253
Iraq,6,0,0,61.309
Ireland,7,2.633,1.418,7.291
Israel,4,0,0,231.759
Italy,0,12.917,0.81,2.117
Jamaica,9,0,0,0.338
Japan,7,0,0,5.985
Jordan,9,0,0,-10.781
Kazakhstan,8,0,0,89.739
Kenya,7,0,0,7.383
Kosovo,8,0,0,86.922
Kuwait,2,0,0,157.122
Kyrgyzstan,2,0,0,169.829
Laos,9,0,0,0
Latvia,9,1.06,0,0.53
Lebanon,3,0,0,10.988
Lesotho,9,0,0,0
Liberia,9,0,0,0.198
Libya,3,0,0,15.718
Liechtenstein,9,0,0,0
Lithuania,9,0,0,0.735
Luxembourg,2,95.85,7.988,137.385
Madagascar,3,0,0,14.265
Malawi,9,0,0,2.771
Malaysia,9,0,0,0.463
Maldives,8,0,0,83.25
Mali,9,0,0,0.099
Malta,9,0,0,0
Marshall Islands,9,0,0,0
Mauritania,3,0,0,13.334
Mauritius,9,0,0,0
Mexico,6,0,0,53.198
Moldova,8,0,0,81.062
Monaco,6,0,0,50.963
Mongolia,9,0,0,0
Montenegro,4,0,0,307.295
Morocco,7,0,0,4.877
Mozambique,9,0,0,0.928
Myanmar,9,0,0,0
Namibia,7,0,0,8.658
Nepal,7,0,0,5.148
Netherlands,7,0,1.634,9.629
New Zealand,9,0,0,0
Nicaragua,1,0,0,44.078
Niger,9,0,0,0.33
Nigeria,9,0,0,2.794
North Macedonia,8,0,0,78.238
Norway,7,1.291,0,3.505
Oman,4,0,0,291.191
Pakistan,7,0,0,6.03
Palestine,6,0,0,61.159
Panama,2,0,0,168.491
Papua New Guinea,9,0,0,0.894
Paraguay,7,0,0,9.674
Peru,2,0,0,133.629
Philippines,3,0,0,17.028
Poland,5,42.461,0,10.543
Portugal,5,43.053,6.08,12.455
Qatar,2,0,0,136.408
Romania,6,0,15.438,51.669
Russia,1,0,0,39.936
Rwanda,9,0,0,2.007
Saint Kitts and Nevis,9,0,0,0
Saint Lucia,9,0,0,0
Saint Vincent and the Grenadines,9,0,0,0
Samoa,9,0,0,0
San Marino,9,0,0,0
Sao Tome and Principe,9,0,0,0
Saudi Arabia,8,0,0,71.121
Senegal,9,0,0,2.21
Serbia,6,0,0,51.73
Seychelles,9,0,0,0
Sierra Leone,9,0,0,2.006
Singapore,6,0,0,68.201
Slovakia,7,1.832,0,7.51
Slovenia,0,10.582,1.443,11.544
Solomon Islands,9,0,0,0
Somalia,9,0,0,0.315
South Africa,2,0,0,137.754
South Korea,9,0,0,1.229
South Sudan,9,0,0,0
Spain,1,0,0,29.045
Sri Lanka,9,0,0,0
Sudan,9,0,0,0
Suriname,8,0,0,88.641
Sweden,3,0,0,22.378
Switzerland,3,0,0,12.479
Syria,9,0,0,1.029
Taiwan,9,0,0,0
Tajikistan,7,0,0,4.823
Tanzania,9,0,0,0
Thailand,9,0,0,0.072
Timor,9,0,0,0
Togo,9,0,0,0.846
Trinidad and Tobago,9,0,0,1.429
Tunisia,9,0,0,0.677
Turkey,3,0,0,11.003
Uganda,9,0,0,0.066
Ukraine,3,0,0,15.709
