country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,9,0,0,4.778
Albania,5,0,0,290.5
Algeria,6,0,0,25.153
Andorra,8,0,0,983.628
Angola,9,0,0,4.047
Antigua and Barbuda,9,0,0,0
Argentina,0,0,0,212.586
Armenia,3,0,0,562.561
Australia,9,0,0,0.549
Austria,7,437.689,76.279,740.362
Azerbaijan,5,0,0,312.55
Bahamas,2,0,0,48.316
Bahrain,1,0,0,88.153
Bangladesh,6,0,0,13.814
Barbados,9,0,0,0
Belarus,0,0,0,154.191
Belgium,4,467.487,108.373,294.747
Belize,1,0,0,95.568
Benin,9,0,0,0
Bhutan,9,0,0,0
Bolivia,9,0,0,8.395
Bosnia and Herzegovina,5,0,0,377.04
Botswana,9,0,0,0
Brazil,0,0,0,180.641
Brunei,9,0,0,0
Bulgaria,7,855.155,55.12,573.222
Burkina Faso,9,0,0,0
Burundi,9,0,0,0.673
Cambodia,9,0,0,0.06
Cameroon,9,0,0,0
Canada,1,0,0,132.133
Cape Verde,1,0,0,125.902
Central African Republic,9,0,0,0.828
Chad,9,0,0,0.365
Chile,1,0,0,82.286
China,9,0,0,0.029
Colombia,0,0,0,156.32
Comoros,9,0,0,0
Congo,9,0,0,0
Costa Rica,0,0,0,233.014
Cote d'Ivoire,9,0,0,0.607
Croatia,7,485.23,0,720.538
Cuba,9,0,0,3.355
Cyprus,5,0,0,264.871
Czechia,7,569.709,80.306,542.348
Democratic Republic of Congo,9,0,0,1.351
Denmark,0,42.126,6.733,217.016
Djibouti,9,0,0,2.024
Dominica,9,0,0,0
Dominican Republic,2,0,0,55.402
Ecuador,6,0,0,33.668
Egypt,9,0,0,3.547
El Salvador,6,0,0,21.738
Equatorial Guinea,9,0,0,0
Eritrea,9,0,0,0
Estonia,5,118.353,12.061,272.137
Eswatini,6,0,0,24.996
Ethiopia,9,0,0,3.932
Fiji,9,0,0,0
Finland,1,18.77,1.805,83.202
France,4,488.33,69.952,356.148
Gabon,9,0,0,6.739
Gambia,9,0,0,0.414
Georgia,8,0,0,944.556
Germany,5,0,0,269.658
Ghana,9,0,0,0
Greece,5,0,0,244.746
Grenada,2,0,0,44.437
Guatemala,2,0,0,38.57
Guinea,9,0,0,2.284
Guinea-Bissau,9,0,0,0
Guyana,6,0,0,36.869
Haiti,9,0,0,0.263
Honduras,9,0,0,6.361
Hungary,7,777.612,0,459.611
Iceland,2,0,0,58.608
India,6,0,0,33.501
Indonesia,6,0,0,17.52
International,9,0,0,0
Iran,0,0,0,157.87
Iraq,2,0,0,63.223
Ireland,2,58.123,6.683,66.629
Israel,1,0,0,89.422
Italy,7,623.617,61.99,615.909
Jamaica,6,0,0,21.275
Japan,6,0,0,19.181
Jordan,3,0,0,484.165
Kazakhstan,2,0,0,52.192
Kenya,6,0,0,19.49
Kosovo,3,0,0,442.369
Kuwait,1,0,0,113.802
Kyrgyzstan,2,0,0,59.164
Laos,9,0,0,0
Latvia,4,217.368,0,201.463
Lebanon,5,0,0,250.387
Lesotho,9,0,0,0.467
Liberia,9,0,0,2.373
Libya,1,0,0,116.718
Liechtenstein,3,0,0,576.868
Lithuania,8,0,0,832.02
Luxembourg,7,357.841,65.498,829.105
Madagascar,9,0,0,0
Malawi,9,0,0,0.052
Malaysia,6,0,0,29.599
Maldives,0,0,0,173.9
Mali,9,0,0,3.753
Malta,5,0,0,274.041
Marshall Islands,9,0,0,0
Mauritania,9,0,0,8.818
Mauritius,9,0,0,0
Mexico,2,0,0,49.84
Moldova,5,0,0,352.507
Monaco,1,0,0,101.926
Mongolia,9,0,0,7.016
Montenegro,8,0,0,799.284
Morocco,1,0,0,127.497
Mozambique,9,0,0,4.927
Myanmar,6,0,0,28.157
Namibia,6,0,0,19.678
Nepal,2,0,0,66.754
Netherlands,5,0,34.199,350.63
New Zealand,9,0,0,1.244
Nicaragua,9,0,0,0
Niger,9,0,0,0.207
Nigeria,9,0,0,0.694
North Macedonia,3,0,0,593.267
Norway,1,23.426,0,105.695
Oman,9,0,0,0
Pakistan,6,0,0,12.871
Palestine,5,0,0,288.547
Panama,5,0,0,278.115
Papua New Guinea,9,0,0,0
Paraguay,1,0,0,78.934
Peru,1,0,0,120.891
Philippines,6,0,0,14.939
Poland,7,598.284,0,593.554
Portugal,3,301.96,47.172,636.382
Qatar,1,0,0,82.956
Romania,3,0,59.207,481.971
Russia,0,0,0,164.862
Rwanda,9,0,0,1.081
Saint Kitts and Nevis,9,0,0,0
Saint Lucia,9,0,0,0
Saint Vincent and the Grenadines,9,0,0,0
Samoa,9,0,0,0
San Marino,8,0,0,1090.223
Sao Tome and Principe,9,0,0,0
Saudi Arabia,9,0,0,8.215
Senegal,9,0,0,0.776
Serbia,8,0,0,919.085
Seychelles,9,0,0,0
Sierra Leone,9,0,0,0.251
Singapore,9,0,0,0.684
Slovakia,5,0,0,332.989
Slovenia,7,603.194,96.684,743.651
Solomon Islands,9,0,0,0
Somalia,9,0,0,0
South Africa,2,0,0,52.353
South Korea,9,0,0,7.529
South Sudan,9,0,0,0
Spain,4,384.196,65.32,324.159
Sri Lanka,6,0,0,20.501
Sudan,9,0,0,5.268
Suriname,9,0,0,8.523
Sweden,3,0,0,716.883
Switzerland,3,0,0,571.487
Syria,9,0,0,5.028
Taiwan,9,0,0,0.084
Tajikistan,9,0,0,4.508
Tanzania,9,0,0,0
Thailand,9,0,0,0.143
Timor,9,0,0,0
Togo,9,0,0,3.02
Trinidad and Tobago,6,0,0,20.007
Tunisia,0,0,0,210.938
Turkey,2,0,0,60.506
Uganda,9,0,0,6.187
Ukraine,5,0,0,339.189
United Arab Emirates,1,0,0,128.306
United Kingdom,4,239.416,20.932,298.648
United States,3,248.575,48.755,590.684
Uruguay,6,0,0,28.788
Uzbekistan,9,0,0,8.575
Vanuatu,9,0,0,0
Vatican,9,0,0,0
Venezuela,6,0,0,12.379
Vietnam,9,0,0,0.01
Yemen,9,0,0,0.134
Zambia,9,0,0,1.251
Zimbabwe,9,0,0,4.979
