country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,9,0,0,1.593
Albania,2,0,0,100.424
Algeria,4,0,0,5.04
Andorra,6,0,0,2420.242
Angola,4,0,0,3.834
Antigua and Barbuda,9,0,0,0
Argentina,1,0,0,366.096
Armenia,1,0,0,494.392
Australia,9,0,0,0.275
Austria,2,64.843,13.546,129.13
Azerbaijan,0,0,0,50.201
Bahamas,1,0,0,335.666
Bahrain,3,0,0,218.032
Bangladesh,4,0,0,9.272
Barbados,9,0,0,3.48
Belarus,8,0,0,69.635
Belgium,6,181.11,30.89,879.408
Belize,2,0,0,115.688
Benin,9,0,0,0
Bhutan,9,0,0,0
Bolivia,7,0,0,20.817
Bosnia and Herzegovina,3,0,0,189.282
Botswana,1,0,0,564.716
Brazil,2,0,0,145.437
Brunei,9,0,0,0
Bulgaria,5,208.68,10.938,143.629
Burkina Faso,9,0,0,0.383
Burundi,9,0,0,0.168
Cambodia,9,0,0,0
Cameroon,9,0,0,0
Canada,8,0,0,67.988
Cape Verde,2,0,0,147.485
Central African Republic,9,0,0,0
Chad,9,0,0,0.67
Chile,8,0,0,88.616
China,9,0,0,0.014
Colombia,3,0,0,164.535
Comoros,4,0,0,6.9
Congo,9,0,0,0
Costa Rica,3,0,0,234.781
Cote d'Ivoire,9,0,0,0.682
Croatia,5,123.013,0,275.5
Cuba,4,0,0,4.944
Cyprus,2,0,0,107.318
Czechia,6,318.891,55.654,1036.7
Democratic Republic of Congo,9,0,0,0.715
Denmark,8,18.991,2.762,72.511
Djibouti,4,0,0,6.073
Dominica,9,0,0,0
Dominican Republic,0,0,0,35.399
Ecuador,8,0,0,73.627
Egypt,9,0,0,1.231
El Salvador,7,0,0,31.451
Equatorial Guinea,9,0,0,0
Eritrea,9,0,0,0
Estonia,7,24.877,2.262,27.892
Eswatini,4,0,0,11.205
Ethiopia,4,0,0,5.784
Fiji,9,0,0,0
Finland,0,10.107,1.083,34.111
France,1,153.523,27.438,388.289
Gabon,4,0,0,5.391
Gambia,9,0,0,2.069
Georgia,3,0,0,222.352
Germany,8,0,0,91.843
Ghana,9,0,0,0
Greece,0,0,0,48.258
Grenada,9,0,0,0
Guatemala,0,0,0,37.174
Guinea,4,0,0,8.148
Guinea-Bissau,9,0,0,0
Guyana,8,0,0,66.111
Haiti,9,0,0,0
Honduras,8,0,0,60.78
Hong Kong,9,0,0,0
Hungary,5,169.973,0,133.846
Iceland,5,76.19,0,269.597
India,0,0,0,45.081
Indonesia,7,0,0,15.724
International,9,0,0,0
Iran,0,0,0,54.195
Iraq,8,0,0,87.041
