country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,3,0,0,10.635
Albania,5,0,0,6.255
Algeria,5,0,0,4.264
Andorra,8,0,0,0
Angola,8,0,0,0
Antigua and Barbuda,8,0,0,0
Argentina,5,0,0,7.633
Armenia,2,0,0,62.094
Australia,8,0,0,0.627
Austria,4,18.32,5.219,5.663
Azerbaijan,3,0,0,9.961
Bahamas,8,0,0,0
Bahrain,6,0,0,226.26
Bangladesh,5,0,0,7.299
Barbados,8,0,0,0
Belarus,1,0,0,101.383
Belgium,9,150.997,31.407,30.717
Belize,8,0,0,0
Benin,8,0,0,0
Bhutan,8,0,0,1.296
Bolivia,3,0,0,17.562
Bosnia and Herzegovina,5,0,0,5.486
Botswana,8,0,0,0
Brazil,2,0,0,80.57
Brunei,8,0,0,0
Bulgaria,7,46.197,7.052,5.469
Burkina Faso,8,0,0,0.335
Burundi,8,0,0,0
Cambodia,8,0,0,0
Cameroon,5,0,0,5.688
Canada,0,0,0,31.212
Cape Verde,0,0,0,19.785
Central African Republic,0,0,0,32.714
Chad,8,0,0,1.766
Chile,1,0,0,130.884
China,8,0,0,0.006
Colombia,3,0,0,11.91
Comoros,8,0,0,0
Congo,8,0,0,0
Costa Rica,5,0,0,2.552
Cote d'Ivoire,8,0,0,1.744
Croatia,4,34.59,0,0.244
Cuba,8,0,0,0.883
Cyprus,5,0,0,3.425
Czechia,4,11.019,3.268,5.136
Democratic Republic of Congo,8,0,0,0.625
Denmark,4,23.652,5.525,13.466
Djibouti,0,0,0,25.304
Dominica,8,0,0,0
Dominican Republic,0,0,0,38.625
Ecuador,2,0,0,54.696
Egypt,5,0,0,3.899
El Salvador,3,0,0,15.109
Equatorial Guinea,3,0,0,7.84
Eritrea,8,0,0,0
Estonia,4,29.4,4.523,6.031
Eswatini,5,0,0,2.586
Ethiopia,8,0,0,0.13
Fiji,8,0,0,0
Finland,4,21.297,5.775,14.98
France,9,303.354,33.122,9.744
Gabon,2,0,0,47.176
Gambia,8,0,0,0
Georgia,8,0,0,1.003
Germany,3,0,0,9.011
Ghana,5,0,0,3.476
Greece,5,0,0,3.838
Grenada,3,0,0,8.887
Guatemala,5,0,0,6.977
Guinea,8,0,0,0
Guinea-Bissau,8,0,0,0
Guyana,5,0,0,3.814
Haiti,5,0,0,3.245
Honduras,3,0,0,14.337
Hungary,7,63.559,0,3.83
Iceland,8,0,0,0
India,5,0,0,2.744
Indonesia,8,0,0,1.791
International,8,0,0,0
Iran,0,0,0,25.026
Iraq,8,0,0,1.243
Ireland,7,84.856,11.341,26.125
Israel,8,0,0,1.386
Italy,9,191.857,13.364,13.05
Jamaica,8,0,0,0.675
Japan,8,0,0,0.411
Jordan,8,0,0,0.98
Kazakhstan,5,0,0,6.284
Kenya,8,0,0,0.428
Kosovo,3,0,0,9.313
Kuwait,6,0,0,207.233
Kyrgyzstan,5,0,0,4.445
Laos,8,0,0,0
Latvia,4,14.845,0,4.241
Lebanon,8,0,0,0.733
Lesotho,8,0,0,0
Liberia,8,0,0,0.791
Libya,8,0,0,0
Liechtenstein,8,0,0,0
Lithuania,5,0,0,4.408
Luxembourg,7,103.838,23.963,12.78
Madagascar,8,0,0,0.289
Malawi,8,0,0,0
Malaysia,8,0,0,1.112
Maldives,1,0,0,90.65
Mali,8,0,0,1.333
Malta,0,2.265,0,22.648
Marshall Islands,8,0,0,0
Mauritania,8,0,0,1.936
Mauritius,8,0,0,0
Mexico,0,0,0,18.901
Moldova,2,0,0,47.596
Monaco,8,0,0,0
Mongolia,8,0,0,0
Montenegro,8,0,0,0
Morocco,8,0,0,1.219
Mozambique,8,0,0,0.128
Myanmar,8,0,0,0.018
Namibia,8,0,0,0
Nepal,8,0,0,0.618
Netherlands,3,0,20.134,11.672
New Zealand,8,0,0,0
Nicaragua,8,0,0,0
Niger,8,0,0,0.372
Nigeria,8,0,0,1.397
North Macedonia,3,0,0,8.16
Norway,4,10.699,0,4.243
Oman,2,0,0,55.614
Pakistan,8,0,0,0
Palestine,8,0,0,0
Panama,0,0,0,34.764
Papua New Guinea,8,0,0,0
Paraguay,8,0,0,0.701
Peru,1,0,0,118.01
Philippines,8,0,0,1.962
Poland,7,68.143,0,10.595
Portugal,7,66.002,10.984,25.891
Qatar,6,0,0,400.2
Romania,3,0,11.384,9.876
Russia,2,0,0,72.622
Rwanda,8,0,0,0
Saint Kitts and Nevis,8,0,0,0
Saint Lucia,8,0,0,0
Saint Vincent and the Grenadines,8,0,0,0
Samoa,8,0,0,0
San Marino,1,0,0,117.862
Sao Tome and Principe,8,0,0,0
Saudi Arabia,2,0,0,66.267
Senegal,5,0,0,7.226
Serbia,3,0,0,9.405
Seychelles,8,0,0,0
Sierra Leone,5,0,0,4.889
Singapore,1,0,0,135.548
Slovakia,8,3.846,0,0.549
Slovenia,4,13.949,3.367,0.481
Solomon Islands,8,0,0,0
Somalia,8,0,0,0
South Africa,3,0,0,13.236
South Korea,8,0,0,0.371
South Sudan,5,0,0,2.948
Spain,3,0,0,13.753
Sri Lanka,8,0,0,0.467
Sudan,5,0,0,3.33
Suriname,8,0,0,0
Sweden,2,0,0,68.124
Switzerland,5,0,0,5.893
Syria,8,0,0,0.114
Taiwan,8,0,0,0
Tajikistan,0,0,0,22.123
Tanzania,8,0,0,0
Thailand,8,0,0,0.1
Timor,8,0,0,0
Togo,5,0,0,3.02
Trinidad and Tobago,8,0,0,0
Tunisia,8,0,0,0.254
Turkey,0,0,0,20.252
Uganda,8,0,0,0.94
Ukraine,3,0,0,11.044
United Arab Emirates,2,0,0,75.528
United Kingdom,9,140.058,19.179,37.136
