country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,9,0,0,2.903
Albania,2,0,0,108.069
Algeria,5,0,0,7.297
Andorra,0,0,0,1384.844
Angola,5,0,0,6.177
Antigua and Barbuda,9,0,0,0
Argentina,3,0,0,308.082
Armenia,6,0,0,756.268
Australia,9,0,0,0.471
Austria,8,149.338,24.871,376.843
Azerbaijan,2,0,0,97.444
Bahamas,2,0,0,119.517
Bahrain,4,0,0,151.036
Bangladesh,5,0,0,9.066
Barbados,9,0,0,3.48
Belarus,2,0,0,99.055
Belgium,0,511.147,85.766,1816.108
Belize,4,0,0,153.412
Benin,5,0,0,7.094
Bhutan,9,0,0,1.296
Bolivia,7,0,0,16.877
Bosnia and Herzegovina,6,0,0,483.416
Botswana,9,0,0,0
Brazil,2,0,0,134.687
Brunei,9,0,0,0
Bulgaria,8,333.312,23.315,397.211
Burkina Faso,9,0,0,0
Burundi,9,0,0,0.084
Cambodia,9,0,0,0
Cameroon,9,0,0,0
Canada,1,0,0,70.558
Cape Verde,2,0,0,136.694
Central African Republic,9,0,0,0
Chad,9,0,0,0.487
Chile,1,0,0,52.573
China,9,0,0,0.034
Colombia,4,0,0,171.315
Comoros,9,0,0,0
Congo,9,0,0,0
Costa Rica,3,0,0,241.651
Cote d'Ivoire,9,0,0,2.54
Croatia,8,227.025,0,579.256
Cuba,5,0,0,4.326
Cyprus,2,0,0,129.01
Czechia,0,616.679,96.274,1212.067
Democratic Republic of Congo,9,0,0,0.223
Denmark,4,23.48,3.108,175.581
Djibouti,5,0,0,11.134
Dominica,9,0,0,0
Dominican Republic,1,0,0,51.807
Ecuador,2,0,0,97.262
Egypt,9,0,0,1.495
El Salvador,9,0,0,0
Equatorial Guinea,9,0,0,0
Eritrea,9,0,0,0
Estonia,2,26.384,3.015,94.23
Eswatini,5,0,0,9.481
Ethiopia,5,0,0,5.236
Fiji,9,0,0,0
Finland,1,11.731,1.805,38.804
France,8,309.222,46.512,551.112
Gabon,5,0,0,8.986
Gambia,9,0,0,0
Georgia,6,0,0,433.924
Germany,4,0,0,193.378
Ghana,9,0,0,0
Greece,4,0,0,148.421
Grenada,9,0,0,0
Guatemala,1,0,0,41.807
Guinea,9,0,0,0
Guinea-Bissau,9,0,0,0
Guyana,7,0,0,16.528
Haiti,9,0,0,0.526
Honduras,1,0,0,58.155
Hong Kong,9,0,0,0
Hungary,8,327.731,0,237.155
Iceland,8,181.685,0,284.249
India,7,0,0,36.146
Indonesia,5,0,0,14.73
International,9,0,0,0
Iran,2,0,0,81.245
Iraq,2,0,0,100.516
Ireland,2,66.224,8.101,135.081
Israel,2,0,0,83.53
Italy,8,273.181,25.404,413.286
Jamaica,7,0,0,21.613
Japan,5,0,0,5.78
Jordan,3,0,0,302.554
Kazakhstan,7,0,0,22.475
Kenya,7,0,0,18.932
Kosovo,3,0,0,353.378
Kuwait,4,0,0,190.607
Kyrgyzstan,2,0,0,82.462
Laos,9,0,0,0
Latvia,2,96.49,0,133.072
Lebanon,3,0,0,271.045
Lesotho,9,0,0,0
Liberia,9,0,0,0
Libya,2,0,0,130.834
Liechtenstein,6,0,0,576.868
Lithuania,3,127.834,0,285.054
Luxembourg,0,223.651,33.548,1238.067
Madagascar,9,0,0,0
Malawi,9,0,0,0.366
Malaysia,7,0,0,24.748
Maldives,1,0,0,44.4
Mali,9,0,0,0.741
Malta,4,0,0,169.86
Marshall Islands,7,0,0,33.787
Mauritania,9,0,0,1.721
Mauritius,9,0,0,0
Mexico,1,0,0,43.395
Moldova,4,0,0,213.438
Monaco,6,0,0,433.187
Mongolia,9,0,0,0
Montenegro,6,0,0,479.252
Morocco,2,0,0,107.964
Mozambique,5,0,0,4.543
Myanmar,7,0,0,25.841
Namibia,7,0,0,30.304
Nepal,1,0,0,67.063
Netherlands,6,0,34.958,475.988
New Zealand,9,0,0,1.244
Nicaragua,9,0,0,0
Niger,9,0,0,0
Nigeria,9,0,0,0.713
North Macedonia,6,0,0,417.591
Norway,1,9.039,0,74.337
Oman,2,0,0,120.236
Pakistan,9,0,0,4.111
Palestine,2,0,0,82.33
Panama,4,0,0,191.204
Papua New Guinea,9,0,0,0
Paraguay,2,0,0,102.769
Peru,1,0,0,58.322
Philippines,7,0,0,18.58
Poland,8,368.091,0,497.27
Portugal,8,175.939,25.695,388.361
Qatar,2,0,0,86.774
Romania,3,0,44.756,277.736
Russia,2,0,0,108.857
Rwanda,9,0,0,3.474
Saint Kitts and Nevis,9,0,0,0
Saint Lucia,5,0,0,10.892
Saint Vincent and the Grenadines,9,0,0,0
Samoa,9,0,0,0
San Marino,9,0,0,0
Sao Tome and Principe,5,0,0,9.126
Saudi Arabia,5,0,0,11.949
Senegal,9,0,0,0.657
Serbia,4,0,0,195.162
Seychelles,9,0,0,0
Sierra Leone,9,0,0,0.501
Singapore,9,0,0,1.197
Slovakia,6,0,0,528.789
Slovenia,0,294.382,49.064,1256.414
Solomon Islands,9,0,0,0
Somalia,9,0,0,0
South Africa,7,0,0,31.412
South Korea,9,0,0,2.438
South Sudan,9,0,0,0
Spain,8,365.161,50.647,422.737
Sri Lanka,7,0,0,15.645
Sudan,9,0,0,0.41
Suriname,5,0,0,8.523
Sweden,4,0,0,210.708
Switzerland,0,0,0,995.538
Syria,9,0,0,2.971
Taiwan,9,0,0,0
Tajikistan,5,0,0,4.194
Tanzania,9,0,0,0
Thailand,9,0,0,0.057
Timor,9,0,0,0
Togo,9,0,0,1.087
Trinidad and Tobago,7,0,0,18.578
Tunisia,4,0,0,158.986
Turkey,7,0,0,27.33
Uganda,9,0,0,3.192
Ukraine,4,0,0,178.123
United Arab Emirates,2,0,0,141.551
United Kingdom,8,160.283,14.097,364.051
United States,3,136.57,27.595,237.714
Uruguay,7,0,0,18.712
Uzbekistan,5,0,0,7.768
Vanuatu,9,0,0,0
Vatican,9,0,0,0
Venezuela,7,0,0,16.739
Vietnam,9,0,0,0.01
Yemen,9,0,0,0.034
Zambia,9,0,0,2.285
Zimbabwe,9,0,0,0.336
