country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,4,0,0,1.259
Albania,1,0,0,42.046
Algeria,0,0,0,4.242
Andorra,2,0,0,931.858
Angola,0,0,0,3.864
Antigua and Barbuda,5,0,0,10.212
Argentina,8,0,0,279.34
Armenia,1,0,0,70.869
Australia,7,0,0,0.314
Austria,1,37.307,8.549,75.613
Azerbaijan,5,0,0,14.4
Bahamas,2,0,0,383.982
Bahrain,2,0,0,359.665
Bangladesh,5,0,0,10.116
Barbados,7,0,0,0
Belarus,6,0,0,26.774
Belgium,9,47.456,8.197,143.318
Belize,9,0,0,178.562
Benin,3,0,0,2.557
Bhutan,7,0,0,0
Bolivia,1,0,0,46.003
Bosnia and Herzegovina,9,0,0,104.852
Botswana,7,0,0,0
Brazil,7,0,0,0
Brunei,7,0,0,0
Bulgaria,6,104.484,4.174,23.027
Burkina Faso,4,0,0,1.052
Burundi,7,0,0,0.168
Cambodia,7,0,0,0
Cameroon,3,0,0,3.466
Canada,6,0,0,28.721
Cape Verde,9,0,0,134.895
Central African Republic,7,0,0,0
Chad,4,0,0,0.548
Chile,1,0,0,72.19
China,7,0,0,0.007
Colombia,9,0,0,132.284
Comoros,7,0,0,0
Congo,4,0,0,0.544
Costa Rica,8,0,0,268.938
Cote d'Ivoire,3,0,0,3.298
Croatia,1,67.718,0,49.692
Cuba,0,0,0,4.238
Cyprus,1,0,0,41.101
Czechia,8,62.564,12.233,215.333
Democratic Republic of Congo,7,0,0,0.156
Denmark,9,13.466,2.59,96.854
Djibouti,7,0,0,0
Dominica,7,0,0,0
Dominican Republic,1,0,0,43.142
Ecuador,9,0,0,127.472
Egypt,4,0,0,1.182
El Salvador,7,0,0,0
Equatorial Guinea,7,0,0,0
Eritrea,7,0,0,0
Estonia,1,23.369,2.262,42.969
Eswatini,6,0,0,31.03
Ethiopia,0,0,0,5.75
Fiji,7,0,0,0
Finland,5,3.971,0.722,16.785
France,6,90.588,15.244,20.008
Gabon,0,0,0,5.391
Gambia,4,0,0,0.828
Georgia,1,0,0,56.904
Germany,5,0,0,19.252
Ghana,3,0,0,2.929
Greece,6,0,0,34.347
Grenada,7,0,0,0
Guatemala,1,0,0,45.714
Guinea,3,0,0,3.579
Guinea-Bissau,7,0,0,0
Guyana,9,0,0,124.593
Haiti,4,0,0,1.14
Honduras,6,0,0,37.255
Hong Kong,7,0,0,0
Hungary,9,57.762,0,98.444
Iceland,9,2.93,0,167.033
India,1,0,0,62.687
Indonesia,5,0,0,16.324
International,7,0,0,0
Iran,1,0,0,42.92
Iraq,9,0,0,125.676
Ireland,1,18.227,3.443,46.782
Israel,2,0,0,823.172
Italy,6,47.997,4.036,27.125
Jamaica,1,0,0,42.213
Japan,3,0,0,1.866
Jordan,6,0,0,35.577
Kazakhstan,6,0,0,23.433
Kenya,3,0,0,2.418
Kosovo,6,0,0,32.078
Kuwait,9,0,0,144.243
Kyrgyzstan,5,0,0,13.488
Laos,7,0,0,0
Latvia,0,4.771,0,6.362
Lebanon,9,0,0,137.72
