country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,9,0,0,3.108
Albania,0,0,0,146.292
Algeria,8,0,0,14.64
Andorra,3,0,0,1164.822
Angola,8,0,0,8.793
Antigua and Barbuda,9,0,0,0
Argentina,4,0,0,245.598
Armenia,3,0,0,814.313
Australia,9,0,0,0.549
Austria,3,258.705,45.19,823.414
Azerbaijan,0,0,0,134.528
Bahamas,2,0,0,99.174
Bahrain,2,0,0,95.205
Bangladesh,8,0,0,11.185
Barbados,9,0,0,0
Belarus,2,0,0,103.923
Belgium,3,629.011,123.214,960.17
Belize,0,0,0,181.077
Benin,9,0,0,0
Bhutan,9,0,0,0
Bolivia,8,0,0,11.908
Bosnia and Herzegovina,5,0,0,581.563
Botswana,5,0,0,507.309
Brazil,9,0,0,0
Brunei,9,0,0,0
Bulgaria,3,492.772,35.979,540.265
Burkina Faso,9,0,0,0.526
Burundi,9,0,0,0
Cambodia,9,0,0,0
Cameroon,9,0,0,0
Canada,2,0,0,73.764
Cape Verde,0,0,0,172.666
Central African Republic,9,0,0,0
Chad,9,0,0,0.731
Chile,2,0,0,80.56
China,9,0,0,0.03
Colombia,4,0,0,194.388
Comoros,9,0,0,3.45
Congo,9,0,0,0
Costa Rica,4,0,0,217.113
Cote d'Ivoire,9,0,0,0.417
Croatia,3,311.307,0,693.743
Cuba,9,0,0,3.532
Cyprus,4,0,0,266.012
Czechia,3,772.809,110.188,1235.318
Democratic Republic of Congo,9,0,0,0
Denmark,4,31.422,4.144,211.146
Djibouti,8,0,0,19.231
Dominica,2,0,0,97.234
Dominican Republic,1,0,0,50.332
Ecuador,8,0,0,19.838
Egypt,9,0,0,1.964
El Salvador,0,0,0,118.251
Equatorial Guinea,9,0,0,2.138
Eritrea,9,0,0,1.128
Estonia,7,42.969,3.015,98.753
Eswatini,8,0,0,10.343
Ethiopia,9,0,0,4.436
Fiji,9,0,0,0
Finland,1,0,0,34.111
France,3,435.138,64.666,886.072
