country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,9,0,0,2.209
Albania,2,0,0,137.605
Algeria,5,0,0,12.497
Andorra,0,0,0,1747.234
Angola,5,0,0,7.181
Antigua and Barbuda,5,0,0,20.423
Argentina,1,0,0,235.686
Armenia,8,0,0,801.152
Australia,9,0,0,0.314
Austria,4,244.382,42.525,766.233
Azerbaijan,6,0,0,121.016
Bahamas,2,0,0,134.775
Bahrain,2,0,0,153.387
Bangladesh,5,0,0,9.211
Barbados,9,0,0,3.48
Belarus,6,0,0,104.134
Belgium,0,639.107,121.833,1352.245
Belize,1,0,0,289.22
Benin,9,0,0,5.114
Bhutan,9,0,0,0
Bolivia,5,0,0,10.794
Bosnia and Herzegovina,8,0,0,541.329
Botswana,9,0,0,0
Brazil,6,0,0,112.797
Brunei,9,0,0,0
Bulgaria,4,459.239,34.396,583.44
Burkina Faso,9,0,0,0.431
Burundi,9,0,0,0.757
Cambodia,9,0,0,0
Cameroon,9,0,0,0
Canada,6,0,0,73.711
Cape Verde,2,0,0,196.047
Central African Republic,9,0,0,0
Chad,9,0,0,0.244
Chile,3,0,0,43.942
China,9,0,0,0.022
Colombia,2,0,0,170.863
Comoros,5,0,0,10.35
Congo,9,0,0,0
Costa Rica,1,0,0,223.984
Cote d'Ivoire,9,0,0,0.493
Croatia,4,297.423,0,604.102
Cuba,5,0,0,9.623
Cyprus,2,0,0,189.52
Czechia,0,769.074,111.682,1468.954
Democratic Republic of Congo,9,0,0,0.257
Denmark,2,31.767,4.144,161.597
Djibouti,9,0,0,5.061
Dominica,9,0,0,0
Dominican Republic,3,0,0,39.639
Ecuador,6,0,0,74.987
Egypt,9,0,0,2.023
El Salvador,9,0,0,0
Equatorial Guinea,9,0,0,0
Eritrea,9,0,0,0
Estonia,2,42.215,3.015,156.799
Eswatini,5,0,0,11.205
Ethiopia,9,0,0,3.297
Fiji,9,0,0,0
Finland,3,11.731,2.707,52.881
France,4,421.473,62.506,643.109
Gabon,5,0,0,9.435
Gambia,9,0,0,0.414
Georgia,8,0,0,575.307
Germany,1,0,0,375.728
Ghana,5,0,0,14.257
Greece,1,0,0,253.86
Grenada,5,0,0,8.887
Guatemala,3,0,0,37.063
Guinea,5,0,0,8.985
Guinea-Bissau,9,0,0,0.508
Guyana,6,0,0,100.437
Haiti,9,0,0,3.771
Honduras,3,0,0,44.02
Hungary,4,504.226,0,436.734
Iceland,7,208.059,0,93.773
India,3,0,0,36.384
Indonesia,5,0,0,12.27
International,9,0,0,0
Iran,6,0,0,100.627
Iraq,6,0,0,88.856
Ireland,6,63.794,8.101,88.096
Israel,6,0,0,88.845
Italy,4,403.693,37.908,505.244
Jamaica,5,0,0,10.131
Japan,9,0,0,4.894
Jordan,8,0,0,456.526
Kazakhstan,3,0,0,37.333
Kenya,3,0,0,27.784
Kosovo,1,0,0,282.496
Kuwait,2,0,0,178.665
Kyrgyzstan,6,0,0,82.003
Laos,9,0,0,0
Latvia,7,127.24,0,165.942
Lebanon,1,0,0,276.612
Lesotho,9,0,0,0.934
Liberia,9,0,0,0.395
Libya,2,0,0,130.834
Liechtenstein,8,0,0,734.195
Lithuania,1,0,0,234.729
Luxembourg,0,343.464,57.51,1134.229
Madagascar,9,0,0,0
Malawi,9,0,0,0
Malaysia,3,0,0,31.885
