country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,8,0,0,1.927
Albania,1,0,0,58.378
Algeria,4,0,0,5.633
Andorra,9,0,0,0
Angola,8,0,0,1.613
Antigua and Barbuda,9,0,0,0
Argentina,3,0,0,200.373
Armenia,1,0,0,63.107
Australia,8,0,0,1.608
Austria,1,20.208,4.885,51.408
Azerbaijan,2,0,0,15.287
Bahamas,9,0,0,0
Bahrain,5,0,0,423.723
Bangladesh,4,0,0,8.962
Barbados,8,0,0,3.48
Belarus,2,0,0,20.954
Belgium,7,25.281,6.126,84.3
Belize,1,0,0,55.329
Benin,8,0,0,2.062
Bhutan,9,0,0,1.296
Bolivia,7,0,0,69.305
Bosnia and Herzegovina,7,0,0,99.67
Botswana,9,0,0,0
Brazil,7,0,0,69.477
Brunei,9,0,0,0
Bulgaria,6,106.499,7.628,3.886
Burkina Faso,4,0,0,9.233
Burundi,9,0,0,0.084
Cambodia,9,0,0,0
Cameroon,4,0,0,5.952
Canada,2,0,0,12.612
Cape Verde,3,0,0,183.457
Central African Republic,9,0,0,0
Chad,9,0,0,0.061
Chile,7,0,0,108.913
China,9,0,0,0.02
Colombia,3,0,0,144.548
Comoros,9,0,0,0
Congo,9,0,0,0
Costa Rica,9,0,0,0
Cote d'Ivoire,8,0,0,3.677
Croatia,6,75.269,0,40.192
Cuba,8,0,0,2.737
Cyprus,8,0,0,3.425
Czechia,7,28.481,6.91,73.49
Democratic Republic of Congo,9,0,0,0.056
Denmark,1,8.114,0.691,58.354
Djibouti,9,0,0,1.012
Dominica,9,0,0,0
Dominican Republic,1,0,0,52.36
Ecuador,3,0,0,121.464
Egypt,8,0,0,1.495
El Salvador,2,0,0,11.871
Equatorial Guinea,9,0,0,0
Eritrea,9,0,0,0
Estonia,2,12.061,1.508,15.831
Eswatini,2,0,0,21.549
Ethiopia,8,0,0,3.592
Fiji,9,0,0,0
Finland,8,0,0,4.151
France,6,80.094,10.142,1.256
Gabon,9,0,0,0
Gambia,2,0,0,12
Georgia,0,0,0,38.103
Germany,4,0,0,10.981
Ghana,9,0,0,0
Greece,2,0,0,19.572
Grenada,9,0,0,0
Guatemala,2,0,0,14.01
Guinea,8,0,0,1.904
Guinea-Bissau,9,0,0,0
Guyana,1,0,0,52.126
Haiti,9,0,0,1.315
Honduras,7,0,0,65.929
Hong Kong,9,0,0,0
Hungary,1,29.191,0,50.102
Iceland,4,0,0,8.791
India,7,0,0,66.718
Indonesia,2,0,0,13.293
International,9,0,0,0
Iran,0,0,0,24.871
Iraq,7,0,0,87.787
Ireland,1,10.936,2.025,51.642
Israel,5,0,0,366.817
Italy,0,36.866,3.093,24.081
Jamaica,1,0,0,49.98
Japan,8,0,0,3.479
Jordan,0,0,0,24.698
Kazakhstan,2,0,0,22.368
Kenya,8,0,0,3.496
Kosovo,0,0,0,36.735
Kuwait,3,0,0,129.491
Kyrgyzstan,4,0,0,8.124
Laos,9,0,0,0
Latvia,4,5.302,0,5.302
Lebanon,7,0,0,93.913
Lesotho,9,0,0,0
Liberia,9,0,0,0.593
Libya,1,0,0,63.016
Liechtenstein,9,0,0,0
Lithuania,2,0,0,14.326
Luxembourg,9,25.56,1.598,0
Madagascar,9,0,0,0.722
Malawi,9,0,0,0.627
Malaysia,8,0,0,1.452
Maldives,3,0,0,223.849
Mali,9,0,0,0.395
Malta,3,0,0,176.655
Marshall Islands,9,0,0,0
Mauritania,9,0,0,0.43
Mauritius,9,0,0,0
Mexico,0,0,0,34.188
Moldova,7,0,0,65.444
Monaco,1,0,0,50.963
Mongolia,9,0,0,0
Montenegro,5,0,0,289.78
Morocco,1,0,0,60.985
Mozambique,4,0,0,7.327
Myanmar,8,0,0,4.025
Namibia,1,0,0,45.259
Nepal,0,0,0,35.659
Netherlands,7,0,3.677,68.107
New Zealand,9,0,0,0.207
Nicaragua,9,0,0,0
Niger,9,0,0,0.083
Nigeria,9,0,0,0.383
North Macedonia,1,0,0,46.559
Norway,2,0,0,13.834
Oman,5,0,0,275.916
Pakistan,8,0,0,2.44
Palestine,3,0,0,130.944
Panama,3,0,0,163.161
Papua New Guinea,9,0,0,0.224
Paraguay,7,0,0,69.12
Peru,3,0,0,186.887
Philippines,0,0,0,30.598
Poland,6,51.814,0,13.264
Portugal,6,44.328,5.59,66.002
Qatar,7,0,0,75.32
Romania,1,0,24.171,57.647
Russia,0,0,0,36.736
Rwanda,8,0,0,2.007
Saint Kitts and Nevis,9,0,0,0
Saint Lucia,9,0,0,0
Saint Vincent and the Grenadines,9,0,0,0
Samoa,9,0,0,0
San Marino,9,0,0,0
Sao Tome and Principe,9,0,0,0
Saudi Arabia,2,0,0,17.263
Senegal,8,0,0,2.568
Serbia,2,0,0,15.872
Seychelles,9,0,0,0
Sierra Leone,8,0,0,1.63
Singapore,4,0,0,8.376
Slovakia,2,15.752,0,14.47
Slovenia,1,18.279,3.367,47.621
Solomon Islands,9,0,0,0
Somalia,9,0,0,0.818
South Africa,0,0,0,26.623
South Korea,8,0,0,2.126
South Sudan,9,0,0,0
Spain,9,0,0,0
Sri Lanka,8,0,0,1.821
Sudan,9,0,0,1.049
Suriname,4,0,0,5.114
Sweden,9,0,0,0
Switzerland,1,0,0,54.884
Syria,8,0,0,1.943
Taiwan,9,0,0,0
Tajikistan,8,0,0,3.67
Tanzania,9,0,0,0
Thailand,9,0,0,0.029
Timor,9,0,0,0
Togo,8,0,0,2.053
Trinidad and Tobago,0,0,0,35.013
Tunisia,9,0,0,0
Turkey,2,0,0,18.105
Uganda,8,0,0,2.099
Ukraine,1,0,0,58.627
United Arab Emirates,1,0,0,64.709
United Kingdom,1,11.858,1.355,49.171
United States,6,90.395,18.831,103.64
Uruguay,4,0,0,8.061
Uzbekistan,2,0,0,16.911
Vanuatu,9,0,0,0
Vatican,9,0,0,0
Venezuela,0,0,0,32.002
Vietnam,9,0,0,0.031
Yemen,9,0,0,0.067
Zambia,8,0,0,3.971
Zimbabwe,9,0,0,1.211
