country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,4,0,0,2.774
Albania,9,0,0,44.131
Algeria,8,0,0,13.021
Andorra,6,0,0,64.712
Angola,4,0,0,2.678
Antigua and Barbuda,5,0,0,0
Argentina,2,0,0,166.232
Armenia,6,0,0,78.63
Australia,8,0,0,14.98
Austria,8,10.215,2.776,14.434
Azerbaijan,8,0,0,14.202
Bahamas,0,0,0,25.429
Bahrain,3,0,0,220.383
Bangladesh,8,0,0,18.076
Barbados,5,0,0,0
Belarus,8,0,0,13.44
Belgium,6,23.987,5.608,74.032
Belize,6,0,0,70.419
Benin,5,0,0,0
Bhutan,4,0,0,3.888
Bolivia,7,0,0,109.826
Bosnia and Herzegovina,6,0,0,78.639
Botswana,5,0,0,0
Brazil,3,0,0,249.996
Brunei,5,0,0,0
Bulgaria,1,125.496,6.332,42.743
Burkina Faso,5,0,0,0.239
Burundi,5,0,0,0.42
Cambodia,5,0,0,0
Cameroon,5,0,0,0
Canada,8,0,0,9.379
Cape Verde,6,0,0,80.937
Central African Republic,5,0,0,0.414
Chad,5,0,0,0.183
Chile,7,0,0,101.903
China,5,0,0,0.092
Colombia,3,0,0,235.757
Comoros,8,0,0,9.2
Congo,5,0,0,0
Costa Rica,2,0,0,128.187
Cote d'Ivoire,4,0,0,3.715
Croatia,8,26.795,0,6.821
Cuba,4,0,0,4.326
Cyprus,8,0,0,14.842
Czechia,8,9.898,1.307,18.863
Democratic Republic of Congo,5,0,0,0.625
Denmark,0,4.144,0.345,25.206
Djibouti,5,0,0,0
Dominica,5,0,0,0
Dominican Republic,6,0,0,80.753
Ecuador,7,0,0,94.711
Egypt,5,0,0,1.28
El Salvador,6,0,0,65.524
Equatorial Guinea,5,0,0,0
Eritrea,5,0,0,0
Estonia,8,6.785,0.754,8.292
Eswatini,9,0,0,50.855
Ethiopia,4,0,0,4.906
Fiji,5,0,0,0
Finland,4,0,0,3.61
France,1,76.892,5.607,41.885
Gabon,5,0,0,0
Gambia,9,0,0,56.276
Georgia,5,0,0,2.256
Germany,8,0,0,11.052
Ghana,8,0,0,18.247
Greece,8,0,0,14.295
Grenada,5,0,0,0
Guatemala,9,0,0,46.328
Guinea,4,0,0,6.777
Guinea-Bissau,5,0,0,0
Guyana,0,0,0,36.869
Haiti,4,0,0,3.333
Honduras,6,0,0,66.333
Hungary,4,7.66,0,3.416
Iceland,8,0,0,17.582
India,9,0,0,45.317
Indonesia,4,0,0,6.881
International,5,0,0,0
Iran,0,0,0,31.36
Iraq,6,0,0,75.754
Ireland,8,2.025,1.013,13.974
Israel,3,0,0,193.749
Italy,8,13.298,0.695,6.632
Jamaica,8,0,0,10.131
Japan,8,0,0,11.71
Jordan,5,0,0,0.098
Kazakhstan,2,0,0,137.937
Kenya,8,0,0,10.005
Kosovo,7,0,0,101.409
Kuwait,2,0,0,145.18
Kyrgyzstan,6,0,0,84.148
Laos,5,0,0,0
Latvia,8,3.181,0,9.543
Lebanon,0,0,0,37.36
Lesotho,4,0,0,7.469
Liberia,5,0,0,0.593
Libya,9,0,0,58.795
Liechtenstein,5,0,0,0
Lithuania,8,0,0,8.816
Luxembourg,1,76.68,9.585,105.435
Madagascar,8,0,0,10.978
Malawi,4,0,0,3.398
Malaysia,5,0,0,0.463
Maldives,2,0,0,159.1
Mali,5,0,0,0.296
Malta,9,0,0,45.296
Marshall Islands,5,0,0,0
Mauritania,5,0,0,0
Mauritius,5,0,0,0
Mexico,9,0,0,51.112
Moldova,7,0,0,100.645
Monaco,5,0,0,0
Mongolia,5,0,0,0
Montenegro,7,0,0,109.862
Morocco,0,0,0,30.994
Mozambique,5,0,0,1.312
Myanmar,5,0,0,0
Namibia,9,0,0,44.079
Nepal,8,0,0,12.356
Netherlands,9,0,2.159,41.728
New Zealand,5,0,0,0
Nicaragua,5,0,0,0
Niger,5,0,0,0.041
Nigeria,5,0,0,1.717
North Macedonia,9,0,0,52.799
Norway,8,2.582,0,10.883
Oman,6,0,0,83.617
Pakistan,4,0,0,3.291
Palestine,6,0,0,65.276
Panama,3,0,0,275.102
Papua New Guinea,5,0,0,1.118
Paraguay,9,0,0,44.164
Peru,3,0,0,236.111
Philippines,0,0,0,31.757
Poland,8,50.546,0,19.183
Portugal,8,36.188,4.119,20.889
Qatar,7,0,0,99.616
Romania,6,0,23.807,69.915
Russia,0,0,0,35.9
Rwanda,5,0,0,0.54
Saint Kitts and Nevis,5,0,0,0
Saint Lucia,5,0,0,0
Saint Vincent and the Grenadines,5,0,0,0
Samoa,5,0,0,0
San Marino,5,0,0,0
Sao Tome and Principe,5,0,0,0
Saudi Arabia,9,0,0,40.271
Senegal,8,0,0,10.571
Serbia,9,0,0,43.941
Seychelles,5,0,0,0
Sierra Leone,5,0,0,2.131
Singapore,9,0,0,51.45
Slovakia,8,2.564,0,11.539
Slovenia,8,11.544,1.443,7.215
Solomon Islands,5,0,0,0
Somalia,5,0,0,0
South Africa,2,0,0,140.064
South Korea,5,0,0,0.39
South Sudan,5,0,0,1.161
Spain,6,0,0,87.435
Sri Lanka,5,0,0,0
Sudan,5,0,0,0
Suriname,6,0,0,78.413
Sweden,0,0,0,37.428
Switzerland,8,0,0,20.914
Syria,4,0,0,3.143
Taiwan,5,0,0,0.042
Tajikistan,4,0,0,4.194
Tanzania,5,0,0,0
Thailand,5,0,0,0.029
Timor,5,0,0,0
Togo,5,0,0,1.329
Trinidad and Tobago,4,0,0,7.86
Tunisia,4,0,0,3.469
Turkey,8,0,0,13.671
Uganda,5,0,0,0.219
Ukraine,0,0,0,30.777
United Arab Emirates,0,0,0,24.165
United Kingdom,8,15.938,1.016,14.2
United States,1,160.787,30.193,179.699
Uruguay,4,0,0,2.591
Uzbekistan,8,0,0,15.596
Vanuatu,5,0,0,0
Vatican,5,0,0,0
Venezuela,0,0,0,34.499
Vietnam,5,0,0,0.339
Yemen,5,0,0,0.168
Zambia,4,0,0,7.724
Zimbabwe,4,0,0,7.939
