country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,6,0,0,20.217
Albania,4,0,0,4.517
Algeria,8,0,0,2.235
Andorra,6,0,0,12.942
Angola,8,0,0,0
Antigua and Barbuda,8,0,0,0
Argentina,6,0,0,20.555
Armenia,7,0,0,235.216
Australia,8,0,0,0.275
Austria,5,7.217,2.443,3.775
Azerbaijan,6,0,0,25.84
Bahamas,8,0,0,0
Bahrain,7,0,0,282.678
Bangladesh,6,0,0,14.713
Barbados,8,0,0,0
Belarus,9,0,0,91.541
Belgium,2,60.571,11.821,7.075
Belize,8,0,0,0
Benin,8,0,0,1.402
Bhutan,8,0,0,0
Bolivia,0,0,0,52
Bosnia and Herzegovina,6,0,0,13.106
Botswana,8,0,0,0
Brazil,9,0,0,145.489
Brunei,8,0,0,0
Bulgaria,5,20.292,1.151,3.598
Burkina Faso,8,0,0,0.048
Burundi,8,0,0,0
Cambodia,8,0,0,0
Cameroon,4,0,0,7.685
Canada,6,0,0,16.639
Cape Verde,0,0,0,44.965
Central African Republic,6,0,0,23.811
Chad,8,0,0,0.487
Chile,7,0,0,243.981
China,8,0,0,0.008
Colombia,0,0,0,34.707
Comoros,8,0,0,0
Congo,8,0,0,0
Costa Rica,4,0,0,7.263
Cote d'Ivoire,4,0,0,5.762
Croatia,8,3.654,0,0.244
Cuba,8,0,0,1.059
Cyprus,8,0,0,0
Czechia,5,5.509,0.84,5.229
Democratic Republic of Congo,8,0,0,1.664
Denmark,5,16.747,2.935,6.906
Djibouti,9,0,0,120.445
Dominica,8,0,0,0
Dominican Republic,6,0,0,25.719
Ecuador,8,0,0,0
Egypt,6,0,0,11.257
El Salvador,6,0,0,11.717
Equatorial Guinea,8,0,0,0
Eritrea,8,0,0,0
Estonia,5,12.815,0.754,7.538
Eswatini,4,0,0,4.31
Ethiopia,8,0,0,1.305
Fiji,8,0,0,0
Finland,5,9.024,1.263,0
France,3,199.989,17.358,11.751
Gabon,6,0,0,23.812
Gambia,8,0,0,0
Georgia,8,0,0,0.251
Germany,4,0,0,4.189
Ghana,4,0,0,10.845
Greece,8,0,0,1.439
Grenada,8,0,0,0
Guatemala,6,0,0,21.992
Guinea,4,0,0,4.416
Guinea-Bissau,8,0,0,0
Guyana,8,0,0,0
Haiti,6,0,0,11.664
Honduras,6,0,0,19.183
Hungary,2,42.027,0,2.381
Iceland,8,0,0,0
India,4,0,0,7.166
Indonesia,8,0,0,2.139
International,8,0,0,0
Iran,0,0,0,42.551
Iraq,6,0,0,16.707
Ireland,2,31.188,7.291,6.278
Israel,6,0,0,16.406
Italy,1,96.606,5.59,2.927
Jamaica,8,0,0,0
Japan,8,0,0,0.348
Jordan,8,0,0,0.784
Kazakhstan,8,0,0,0
Kenya,8,0,0,2.306
Kosovo,4,0,0,9.83
Kuwait,9,0,0,131.599
Kyrgyzstan,4,0,0,4.292
Laos,8,0,0,0
Latvia,5,5.302,0,1.59
Lebanon,4,0,0,7.326
Lesotho,8,0,0,0
Liberia,8,0,0,0.989
Libya,8,0,0,1.892
Liechtenstein,8,0,0,0
Lithuania,8,0,0,1.102
Luxembourg,2,30.353,1.598,4.793
Madagascar,8,0,0,1.77
Malawi,8,0,0,1.255
Malaysia,4,0,0,8.558
Maldives,0,0,0,40.7
Mali,4,0,0,3.704
Malta,8,0,0,0
Marshall Islands,8,0,0,0
Mauritania,4,0,0,8.388
Mauritius,8,0,0,0
Mexico,0,0,0,34.452
Moldova,0,0,0,55.281
Monaco,8,0,0,0
Mongolia,8,0,0,0.305
Montenegro,8,0,0,0
Morocco,8,0,0,2.194
Mozambique,8,0,0,1.152
Myanmar,8,0,0,0.055
Namibia,8,0,0,0
Nepal,6,0,0,11.463
Netherlands,6,0,7.645,12.197
New Zealand,8,0,0,0
Nicaragua,8,0,0,0
Niger,8,0,0,0.083
Nigeria,8,0,0,1.698
North Macedonia,0,0,0,57.119
Norway,5,5.349,0,4.98
Oman,9,0,0,152.547
Pakistan,6,0,0,18.04
Palestine,8,0,0,1.372
Panama,9,0,0,100.817
Papua New Guinea,8,0,0,0
Paraguay,8,0,0,2.243
Peru,9,0,0,129.929
Philippines,4,0,0,5.786
Poland,2,55.54,0,9.539
Portugal,2,43.642,5.688,32.461
Qatar,7,0,0,548.756
Romania,6,0,0,12.372
Russia,0,0,0,60.459
Rwanda,8,0,0,1.004
Saint Kitts and Nevis,8,0,0,0
Saint Lucia,4,0,0,5.446
Saint Vincent and the Grenadines,8,0,0,0
Samoa,8,0,0,0
San Marino,9,0,0,117.862
Sao Tome and Principe,4,0,0,4.563
Saudi Arabia,0,0,0,56.73
Senegal,4,0,0,5.315
Serbia,4,0,0,7.054
Seychelles,8,0,0,0
Sierra Leone,8,0,0,0.627
Singapore,9,0,0,88.371
Slovakia,8,0.366,0,0.183
Slovenia,8,2.405,0,0
Solomon Islands,8,0,0,0
Somalia,4,0,0,3.649
South Africa,0,0,0,55.085
South Korea,8,0,0,0.761
South Sudan,8,0,0,0
Spain,4,0,0,7.144
Sri Lanka,8,0,0,2.242
Sudan,4,0,0,4.903
Suriname,6,0,0,13.637
Sweden,9,0,0,102.879
Switzerland,8,0,0,2.311
Syria,8,0,0,0.057
Taiwan,8,0,0,0
Tajikistan,4,0,0,10.275
Tanzania,8,0,0,0
Thailand,8,0,0,0.244
Timor,8,0,0,0
Togo,8,0,0,1.57
Trinidad and Tobago,8,0,0,0
Tunisia,8,0,0,0
Turkey,6,0,0,11.715
Uganda,8,0,0,0.328
Ukraine,6,0,0,13.628
United Arab Emirates,0,0,0,66.63
United Kingdom,1,88.487,8.411,18.236
United States,1,99.135,21.32,64.555
Uruguay,8,0,0,1.152
Uzbekistan,8,0,0,2.868
Vanuatu,8,0,0,0
Vatican,8,0,0,0
Venezuela,4,0,0,4.748
Vietnam,8,0,0,0
Yemen,8,0,0,1.14
Zambia,8,0,0,0
Zimbabwe,8,0,0,1.009
