country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,3,0,0.206,7.09
Albania,7,0,0.695,26.757
Algeria,0,0,0.16,5.473
Andorra,5,0,0,0
Angola,5,0,0,0
Antigua and Barbuda,5,0,0,0
Argentina,2,0.223,0.752,63.856
Armenia,8,0,4.387,256.139
Australia,4,1.941,0,0.235
Austria,0,0.688,0,4.996
Azerbaijan,2,0,0.69,50.99
Bahamas,5,0,0,0
Bahrain,8,5.11,1.175,425.486
Bangladesh,6,0.112,0.243,23.487
Barbados,5,0,0,0
Belarus,7,2.157,0.635,35.029
Belgium,3,1.256,0.431,8.542
Belize,0,0,0,2.515
Benin,0,0,0,2.97
Bhutan,5,0,0,0
Bolivia,1,0.174,1.799,78.814
Bosnia and Herzegovina,2,0,0.914,42.368
Botswana,5,0,0,0
Brazil,8,0,4.658,220.456
Brunei,5,0,0,0
Bulgaria,6,0.399,0.576,15.111
Burkina Faso,5,0,0,0.335
Burundi,5,0,0,0
Cambodia,4,0,0,0.538
Cameroon,5,0,0,0
Canada,0,1.057,0.106,4.398
Cape Verde,2,0.514,3.597,43.166
Central African Republic,6,0,0,19.877
Chad,5,0,0,0.122
Chile,8,0.955,8.631,224.731
China,5,0,0,0.017
Colombia,2,0.371,3.086,75.526
Comoros,5,0,0,0
Congo,5,0,0,0
Costa Rica,7,0.135,0,29.838
Cote d'Ivoire,6,0.059,0.152,15.354
Croatia,6,0,0,13.641
Cuba,4,0.202,0,0.353
Cyprus,4,1.209,0,0
Czechia,6,0.423,0.374,15.688
Democratic Republic of Congo,4,0.011,0.078,1.574
Denmark,3,2.734,0.173,6.733
Djibouti,3,0,0,8.097
Dominica,5,0,0,0
Dominican Republic,2,0.336,1.291,57.43
Ecuador,7,0.113,3.571,39.676
Egypt,6,0,0.85,15.879
El Salvador,7,0.397,1.079,27.905
Equatorial Guinea,5,0,0,0
Eritrea,3,0,0,6.485
Estonia,4,0.427,0,1.508
Eswatini,6,0,0,18.963
Ethiopia,0,0.047,0.07,2.175
Fiji,5,0.035,0,0
Finland,0,0.393,0.18,3.429
France,7,0.786,0.398,24.328
Gabon,2,0,0,54.814
Gambia,5,0,0,0
Georgia,4,0,0,0.501
Germany,3,0,0.298,7.937
Ghana,3,0.061,0.257,11.618
Greece,0,0.385,0,2.111
Grenada,5,0,0,0
Guatemala,3,0.11,2.735,11.666
Guinea,3,0,0,6.548
Guinea-Bissau,7,0,1.524,29.472
Guyana,5,0,0,0
Haiti,6,0,0.175,15.698
Honduras,2,0,4.543,63.405
Hungary,4,0.199,0.104,0.414
Iceland,3,0.736,0,5.861
India,6,0.156,0.278,13.443
Indonesia,0,0,0.23,4.533
International,5,0,0,0
Iran,7,0.327,1.298,31.288
Iraq,2,0.296,3.033,51.066
Ireland,4,0.747,0.608,1.823
Israel,2,1.91,0.347,53.607
Italy,0,0.873,0.496,4.218
Jamaica,4,0.208,0,0.675
Japan,4,0.038,0,0.846
Jordan,4,0,0,1.764
Kazakhstan,7,1.199,0.533,30.304
Kenya,0,0.057,0.093,2.771
Kosovo,7,0,1.035,35.7
Kuwait,8,0.884,0.468,214.257
Kyrgyzstan,7,0,0.46,37.093
Laos,5,0,0,0
Latvia,4,1.215,0,0.53
Lebanon,0,0,0,5.128
Lesotho,0,0,0,3.268
Liberia,4,0,0,0.593
Libya,0,0.069,0,2.183
Liechtenstein,5,0,0,0
Lithuania,4,1.639,0,0.735
Luxembourg,7,9.815,0,35.145
Madagascar,0,0,0,3.358
Malawi,0,0.019,0.052,2.352
Malaysia,5,0.4,0,0.185
Maldives,3,1.312,0,11.1
Mali,4,0,0,1.037
Malta,0,1.97,0,4.53
Marshall Islands,5,0,0,0
Mauritania,7,0,0.215,36.132
Mauritius,5,0,0,0
Mexico,2,0.102,5.577,42.2
Moldova,1,0,3.223,80.07
Monaco,5,0,0,0
Mongolia,5,0,0,0
Montenegro,7,0,0,39.805
