country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,4,0,0.308,13.923
Albania,5,0,0,4.17
Algeria,5,0,0.16,4.333
Andorra,2,0,0,0
Angola,2,0,0,0.061
Antigua and Barbuda,2,0,0,0
Argentina,4,0.107,0.376,15.886
Armenia,7,0,1.35,108.665
Australia,2,1.294,0,0.157
Austria,5,0,0.222,3.553
Azerbaijan,4,0,0.197,10.454
Bahamas,2,0,0,0
Bahrain,7,0,0,141.045
Bangladesh,4,0.059,0.146,10.286
Barbados,2,0,0,0
Belarus,7,0,0.529,98.631
Belgium,8,1.146,2.243,23.814
Belize,2,0,0,0
Benin,2,0,0,0
Bhutan,2,0,0,0
Bolivia,8,0.069,1.285,33.582
Bosnia and Herzegovina,0,0,0.305,6.706
Botswana,2,0,0,0.425
Brazil,7,0,4.709,97.869
Brunei,2,0,0,0
Bulgaria,0,0,0.72,5.901
Burkina Faso,2,0,0,0.096
Burundi,2,0,0,0
Cambodia,2,0,0,0
Cameroon,5,0,0.113,4.219
Canada,8,0.677,2.464,31.927
Cape Verde,4,0.153,0,10.792
Central African Republic,0,0,0,8.903
Chad,1,0,0,1.4
Chile,6,0.842,2.145,223.685
China,2,0,0,0.013
Colombia,4,0.241,0.59,15.742
Comoros,3,0,0,50.598
Congo,2,0,0,0
Costa Rica,1,0.095,0,1.57
Cote d'Ivoire,1,0.044,0,1.516
Croatia,1,0,0.487,1.462
Cuba,2,0.152,0.088,0.706
Cyprus,5,2.249,0,4.567
Czechia,5,0.724,0.56,5.509
Democratic Republic of Congo,1,0,0.022,1.228
Denmark,0,2.124,0,8.287
Djibouti,6,0,0,225.708
Dominica,2,0,0,0
Dominican Republic,8,0.169,0.737,30.605
Ecuador,8,0.137,6.632,29.587
Egypt,0,0,0.107,7.651
El Salvador,4,0.395,0,13.105
Equatorial Guinea,3,0,0.713,40.628
Eritrea,2,0,0,0
Estonia,5,0.635,0,5.277
Eswatini,5,0,0,4.31
Ethiopia,2,0.032,0,0.296
Fiji,2,0.074,0,0
Finland,0,0.4,0,7.941
France,0,0.779,1.134,6.174
Gabon,7,0,0,72.336
Gambia,2,0,0,0.414
Georgia,2,0,0,0.501
Germany,0,0,0.298,8.224
Ghana,0,0.034,0,6.984
Greece,1,0.372,0.096,2.015
Grenada,2,0,0,0
Guatemala,4,0.058,0.167,12.894
Guinea,2,0,0.076,0
Guinea-Bissau,1,0,0,2.541
Guyana,2,0,0,0
Haiti,0,0,0,6.841
Honduras,8,0,1.111,27.563
Hungary,5,0.858,0.311,3.83
Iceland,2,1.439,0,0
India,5,0.075,0.103,4.759
Indonesia,1,0,0.175,2.318
International,2,0,0,0
Iran,8,0.213,0.607,27.514
Iraq,1,0,0.174,2.163
Ireland,8,1.088,1.823,23.29
Israel,1,0.577,0,2.195
Italy,4,1.247,2.15,10.784
Jamaica,5,0.126,0,3.377
Japan,2,0.028,0.079,0.182
Jordan,1,0,0,1.568
Kazakhstan,3,1.145,0,36.481
Kenya,1,0.048,0,0.967
Kosovo,2,0,0,0.517
Kuwait,6,0.91,2.107,223.624
Kyrgyzstan,0,0,0,5.671
Laos,2,0,0,0
Latvia,5,0.925,0,2.651
Lebanon,0,0,0,9.084
Lesotho,2,0,0,0.467
Liberia,1,0,0.198,1.779
Libya,2,0.035,0,0.146
Liechtenstein,2,0,0,0
Lithuania,5,1.882,0,4.041
Luxembourg,1,1.92,0,1.598
Madagascar,1,0,0,1.553
Malawi,2,0.01,0,0.523
Malaysia,1,0.319,0.031,2.41
Maldives,7,0.607,0,107.3
