country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,4,0,0.283,20.088
Albania,1,0,0,2.78
Algeria,8,0,0.228,4.447
Andorra,7,0,0,0
Angola,7,0,0.03,0.03
Antigua and Barbuda,7,0,0,0
Argentina,2,0.088,0.266,15.577
Armenia,3,0,1.012,126.213
Australia,7,0.846,0.039,0.588
Austria,6,0.652,0.444,5.552
Azerbaijan,2,0,0.296,12.526
Bahamas,6,0,0,7.629
Bahrain,3,4.333,0.588,228.023
Bangladesh,2,0.066,0.121,11.373
Barbados,6,0,0,6.96
Belarus,5,1.652,0.423,99.584
Belgium,4,0.796,2.157,25.799
Belize,7,0,0,0
Benin,7,0,0,0
Bhutan,8,0,0,3.888
Bolivia,4,0.095,0.857,28.784
Bosnia and Herzegovina,6,0,0,5.791
Botswana,7,0,0,0
Brazil,5,0,4.54,77.663
Brunei,7,0,0,0
Bulgaria,8,0.231,0.144,5.181
Burkina Faso,7,0,0,0
Burundi,7,0,0,0
Cambodia,7,0,0,0.06
Cameroon,7,0,0,0
Canada,4,0.708,2.809,31.901
Cape Verde,2,0,0,16.187
Central African Republic,2,0,0.207,15.115
Chad,1,0,0.122,2.253
Chile,0,0.797,2.249,514.851
China,7,0,0,0.002
Colombia,4,0.172,0.452,20.557
Comoros,7,0,0,0
Congo,8,0,0,3.262
Costa Rica,1,0.046,0,1.374
Cote d'Ivoire,1,0.028,0.038,0.948
Croatia,7,0.232,0,0
Cuba,1,0.126,0,1.324
Cyprus,7,2.756,0,0
Czechia,6,0.472,0.187,7.19
Democratic Republic of Congo,1,0.003,0,0.893
Denmark,2,1.516,0,10.186
Djibouti,7,0,0,0
Dominica,7,0,0,0
Dominican Republic,4,0.238,0.184,39.916
Ecuador,4,0.066,2.267,24.372
Egypt,6,0,0.274,7.104
El Salvador,2,0.369,0,14.492
Equatorial Guinea,7,0,0,0
Eritrea,7,0,0,0
Estonia,2,0.476,0,10.554
Eswatini,2,0,0,11.205
Ethiopia,7,0.059,0,0.531
Fiji,7,0.116,0,0
Finland,6,0.475,0,5.595
France,8,0.292,0.659,5.209
Gabon,5,0,0,92.554
Gambia,7,0,0,0
Georgia,1,0,0,1.253
Germany,8,0,0.394,3.294
Ghana,8,0.11,0,4.216
Greece,7,0.484,0.192,0.192
Grenada,7,0,0,0
Guatemala,2,0.054,0.223,17.359
Guinea,6,0,0.076,8.3
Guinea-Bissau,7,0,0,0
Guyana,7,0,0,0
Haiti,8,0,0.088,4.648
Honduras,7,0,0,0
Hungary,8,0.358,0.621,3.623
Iceland,8,0.17,0,2.93
India,8,0.084,0.103,4.804
Indonesia,8,0.026,0.091,3.47
International,7,0,0,0
Iran,4,0.207,0.702,22.252
Iraq,6,0,0.124,7.657
Ireland,2,0.866,2.43,15.391
Israel,7,0.083,0,0.578
Italy,2,1.198,1.968,11.065
Jamaica,1,0.139,0,2.026
Japan,7,0.022,0.071,0.198
Jordan,7,0,0,0.392
Kazakhstan,7,1.21,0,0
Kenya,7,0,0,0.577
