country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,2,0,0.026,0.411
Albania,1,0,0.695,3.822
Algeria,6,0,0.068,1.026
Andorra,3,0,0,530.641
Angola,2,0,0,0.03
Antigua and Barbuda,2,0,0,0
Argentina,6,0.009,0.111,2.235
Armenia,0,0,0,26.323
Australia,7,0,0.039,19.49
Austria,4,0.355,1.11,68.174
Azerbaijan,6,0,0.099,1.677
Bahamas,2,0,0,0
Bahrain,8,0,0,5.877
Bangladesh,2,0.001,0,0
Barbados,8,0,0,6.96
Belarus,2,0,0,0
Belgium,5,0.332,5.522,159.626
Belize,2,0,0,0
Benin,2,0,0,0
Bhutan,2,0,0,0
Bolivia,6,0,0,1.114
Bosnia and Herzegovina,8,0,0.305,6.401
Botswana,2,0,0,0
Brazil,6,0,0.089,2.291
Brunei,7,0,2.286,11.429
Bulgaria,8,0,0.576,5.469
Burkina Faso,6,0,0.096,1.292
Burundi,2,0,0,0
Cambodia,2,0,0,0
Cameroon,2,0,0,0
Canada,0,0.445,0.185,23.687
Cape Verde,2,0,0,0
Central African Republic,2,0,0,0
Chad,2,0,0,0
Chile,7,0.185,0.052,18.309
China,2,0,0.002,0.071
Colombia,6,0.027,0,1.356
Comoros,2,0,0,0
Congo,2,0,0,0
Costa Rica,8,0.031,0,6.282
Cote d'Ivoire,2,0,0,0
Croatia,7,0.106,0.487,17.295
Cuba,1,0.026,0.088,3.443
Cyprus,7,0,0,19.409
Czechia,0,0.394,0.187,32.87
Democratic Republic of Congo,2,0,0.033,0.156
Denmark,0,0.239,2.244,28.659
Djibouti,6,0,0,2.024
Dominica,2,0,0,0
Dominican Republic,7,0.04,0.737,12.721
Ecuador,7,0.021,0.68,12.923
Egypt,2,0,0.059,0.391
El Salvador,6,0,0,0.925
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,0
Estonia,4,0.801,0,52.769
Eswatini,2,0,0,0
Ethiopia,2,0,0,0
Fiji,2,0.026,0,0
Finland,0,0.217,0.361,22.741
France,4,0,4.902,72.051
Gabon,2,0,0,0
Gambia,2,0,0,0
Georgia,6,0,0,1.755
Germany,4,0,1.086,81.448
Ghana,2,0,0.032,0.129
