country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,7,0,0.026,15.182
Albania,3,0,0,2.085
Algeria,2,0,0.205,4.492
Andorra,7,0,0,12.942
Angola,8,0,0,0.03
Antigua and Barbuda,8,0,0,0
Argentina,7,0.081,0.332,12.214
Armenia,6,0,2.025,152.536
Australia,8,0.761,0,0.471
Austria,2,0.387,0.111,3.997
Azerbaijan,7,0,0.197,14.695
Bahamas,8,0,0,0
Bahrain,5,1.575,0,19.394
Bangladesh,7,0.057,0.128,11.992
Barbados,8,0,0,0
Belarus,6,0,0.529,100.113
Belgium,5,0.861,2.761,21.571
Belize,8,0,0,0
Benin,8,0,0,0
Bhutan,2,0,0,3.888
Bolivia,5,0.067,0.942,34.01
Bosnia and Herzegovina,3,0,0.61,1.524
Botswana,8,0,0,0
Brazil,0,0,3.797,54.982
Brunei,8,0,0,0
Bulgaria,8,0.064,0,0.864
Burkina Faso,8,0,0,0.861
Burundi,8,0,0,0
Cambodia,8,0,0,0
Cameroon,8,0,0,0
Canada,5,0.614,3.206,26.84
Cape Verde,7,0,0,17.986
Central African Republic,7,0,0,9.938
Chad,8,0,0.061,0.731
Chile,4,0.852,2.249,256.065
China,8,0,0,0.005
Colombia,7,0.158,0.452,15.84
Comoros,8,0,0,0
Congo,8,0,0,0
Costa Rica,2,0.031,0,4.122
Cote d'Ivoire,3,0.033,0,1.782
Croatia,8,0.229,0.244,0
Cuba,8,0.132,0,0.53
Cyprus,1,2.43,0,2.283
Czechia,2,0.701,0.187,4.389
Democratic Republic of Congo,3,0,0.045,1.742
Denmark,1,3.159,0.173,4.661
Djibouti,4,0,4.049,200.404
Dominica,8,0,0,0
Dominican Republic,5,0.126,0.184,25.074
Ecuador,5,0.129,5.385,33.951
Egypt,2,0,0.186,6.86
El Salvador,7,0.36,0,10.484
Equatorial Guinea,0,0,0.713,59.16
Eritrea,8,0,0,0
Estonia,8,1.356,0.754,0.754
Eswatini,2,0,0,5.172
Ethiopia,8,0.025,0,0.635
Fiji,8,0.071,0,0
Finland,2,0.315,0.18,3.61
France,2,0.796,1.379,5.485
Gabon,0,0,0.899,90.308
Gambia,8,0,0,0
Georgia,8,0,0,0.251
Germany,3,0,0.31,3.246
Ghana,2,0.04,0,4.023
Greece,8,0.103,0.096,0.384
Grenada,2,0,0,8.887
Guatemala,7,0.04,0.056,18.755
Guinea,8,0,0,0
Guinea-Bissau,5,0,0.508,32.52
Guyana,3,0,1.271,2.543
Haiti,2,0,0.088,8.156
Honduras,5,0,0.202,24.13
Hungary,3,0.175,0.518,1.553
Iceland,8,0.677,0,0
India,2,0.065,0.107,4.648
Indonesia,3,0.012,0.069,1.751
International,8,0,0,0
Iran,5,0.219,0.405,24.085
Iraq,2,0,0.075,4.052
Ireland,7,0.715,-0.405,11.949
Israel,3,0.616,0.231,2.542
Italy,2,0.583,1.522,4.962
Jamaica,3,0.113,0,1.351
Japan,8,0.029,0.04,0.166
Jordan,8,0,0,0.294
Kazakhstan,5,0.775,0,23.327
Kenya,3,0.05,0.019,1.339
Kosovo,3,0,0.517,3.104
Kuwait,6,0.638,2.107,155.717
Kyrgyzstan,2,0,0.307,4.598
Laos,8,0,0,0
Latvia,3,0.382,0,1.06
Lebanon,8,0,0,0.733
Lesotho,8,0,0,0
Liberia,8,0,0,0
Libya,8,0.018,0,0
Liechtenstein,8,0,0,0
Lithuania,2,1.438,0,4.408
Luxembourg,1,1.508,0,1.598
Madagascar,8,0,0,0.542
Malawi,8,0,0,0.941
Malaysia,2,0.176,0,5.314
Maldives,0,1.251,0,44.4
Mali,3,0,0.099,1.432
Malta,1,3.322,0,2.265
Marshall Islands,8,0,0,0
Mauritania,2,0.133,0.645,5.377
Mauritius,8,0,0,0
Mexico,5,0.074,1.854,19.274
Moldova,7,0,2.727,13.386
Monaco,8,0,0,0
Mongolia,8,0,0,0
Montenegro,8,0,0,0
Morocco,3,0.253,0.027,2.682
Mozambique,8,0.011,0.032,0.48
Myanmar,8,0.014,0,0.037
Namibia,8,0.035,0,0
Nepal,3,0.097,0.034,2.711
Netherlands,7,0,0.467,12.256
New Zealand,8,0.918,0,0
Nicaragua,8,0,0,0
Niger,8,0,0.041,0.248
Nigeria,3,0.006,0.034,1.111
North Macedonia,7,0.124,0,10.08
Norway,3,0.751,0,2.214
Oman,8,0,0,0
Pakistan,2,0.045,0.136,6.139
Palestine,8,0,0,0
Panama,0,0.245,0.927,59.563
Papua New Guinea,8,0,0,0
Paraguay,8,0.057,0,0.421
Peru,6,0.136,5.247,121.922
Philippines,3,0.049,0.046,2.592
Poland,2,0.283,0.291,8.059
Portugal,7,1.17,1.373,16.182
Qatar,4,1.507,1.041,607.762
Romania,7,0.453,1.04,11.072
Russia,0,1.475,0.63,61.301
Rwanda,8,0.069,0,0.695
Saint Kitts and Nevis,8,0,0,0
Saint Lucia,8,0,0,0
Saint Vincent and the Grenadines,8,0,0,0
Samoa,8,0,0,0
San Marino,5,0,0,29.465
Sao Tome and Principe,4,0,13.689,219.017
Saudi Arabia,0,0.479,0.259,64.199
Senegal,2,0.065,0,4.957
Serbia,2,0.366,0.147,4.997
Seychelles,8,0,0,0
Sierra Leone,2,0,0.251,3.51
Singapore,0,0,0,58.8
Slovakia,8,0.268,0,0.366
Slovenia,8,0.363,0,0.481
Solomon Islands,8,0,0,0
Somalia,2,0,0.315,5.977
South Africa,7,0.218,0.877,17.4
South Korea,8,0,0.039,0.371
South Sudan,7,0,0,13.49
Spain,8,0,-41.023,-7.956
Sri Lanka,3,0.063,0.047,1.915
Sudan,2,0,0.114,3.558
Suriname,8,0,0,0
Sweden,0,0,2.772,48.518
Switzerland,3,0.463,0.809,1.155
Syria,3,0,0,1.143
Taiwan,8,0.009,0,0
Tajikistan,7,0,0,17.929
Tanzania,8,0,0,0
Thailand,8,0.117,0.014,0.029
Timor,8,0,0,0
Togo,8,0.036,0.121,0.604
Trinidad and Tobago,8,0.017,0,0
Tunisia,8,0.071,0,0
Turkey,7,0.255,0.344,11.703
Uganda,8,0,0,0.525
Ukraine,2,0.143,0.137,5.922
United Arab Emirates,0,2.785,0.303,83.111
United Kingdom,5,1.022,1.532,23.76
United States,0,1.014,1.683,55.429
Uruguay,2,0,0,5.182
Uzbekistan,8,0,0,0.747
Vanuatu,8,0,0,0
Vatican,8,0,0,0
Venezuela,3,0,0,1.969
Vietnam,8,0,0,0.01
Yemen,8,0,0.067,0.369
Zambia,8,0,0,0
Zimbabwe,8,0.014,0,0
