country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,0,0,0,0.617
Albania,3,0,0,5.907
Algeria,8,0,0.433,1.459
Andorra,7,0,0,0
Angola,7,0,0,0
Antigua and Barbuda,4,0,0,20.423
Argentina,7,0.03,0.022,0
Armenia,4,0,0.337,10.124
Australia,5,0.373,0.118,3.451
Austria,1,0.692,1.999,27.869
Azerbaijan,3,0,0.099,6.608
Bahamas,4,0,0,10.172
Bahrain,6,1.778,0,67.584
Bangladesh,0,0.008,0.018,0.352
Barbados,5,0,0,3.48
Belarus,1,0,0.423,25.928
Belgium,2,0.703,28.215,116.57
Belize,3,0,0,7.545
Benin,7,0,0,0
Bhutan,7,0,0,0
Bolivia,0,0.015,0.086,0.6
Bosnia and Herzegovina,4,0,0.305,13.716
Botswana,7,0,0,0
Brazil,3,0,0.315,5.123
Brunei,7,0,0,0
Bulgaria,5,0,0.432,3.742
Burkina Faso,5,0,0.144,1.961
Burundi,7,0,0,0.168
Cambodia,7,0,0,0.06
Cameroon,7,0,0,0
Canada,1,0.352,2.57,33.305
Cape Verde,8,0,0,1.799
Central African Republic,7,0,0,0
Chad,7,0,0,0
Chile,1,0.187,0.418,35.101
China,7,0,0.002,0.051
Colombia,3,0.054,0.393,4.638
Comoros,7,0,0,0
Congo,7,0,0,0
Costa Rica,5,0.031,0,3.73
Cote d'Ivoire,5,0,0.038,3.374
Croatia,4,0.263,0,9.5
Cuba,3,0.167,0.088,4.944
Cyprus,1,0.926,0,23.975
Czechia,4,0.457,0.934,9.245
Democratic Republic of Congo,7,0.001,0,0.089
Denmark,1,0.385,2.244,30.558
Djibouti,1,0,1.012,37.449
Dominica,7,0,0,0
Dominican Republic,4,0.074,0.83,12.814
Ecuador,3,0.031,1.02,5.441
Egypt,8,0,0.107,1.417
El Salvador,7,0.079,0,0.154
Equatorial Guinea,7,0,0,0
Eritrea,7,0,0,0
Estonia,1,0.713,0,34.677
Eswatini,7,0,0,0
Ethiopia,7,0.003,0,0.035
Fiji,7,0.01,0,0
Finland,1,0.238,0.18,24.546
France,6,0,9.744,47.875
Gabon,8,0,0,0.899
Gambia,5,0,0,2.069
Georgia,5,0,0,2.005
Germany,1,0,-0.37,32.667
Ghana,8,0.341,0.064,0.965
Greece,3,0.183,0.096,6.716
Grenada,7,0,0,0
Guatemala,0,0.015,0,0.614
Guinea,5,0,0,2.894
Guinea-Bissau,8,0,0,1.016
Guyana,4,0,0,10.171
Haiti,7,0,0,0.175
Honduras,8,0,0.101,1.01
Hungary,4,0.208,0.828,12.422
Iceland,1,1.811,2.93,41.026
India,0,0.013,0.03,0.614
Indonesia,8,0.001,0.077,1.206
International,7,0,0,0
Iran,4,0.109,1.488,21.871
Iraq,8,0.043,0.05,0.97
Ireland,2,1.416,6.683,169.914
Israel,1,0.774,0.693,39.859
Italy,6,0.936,10.238,77.636
Jamaica,0,0,0,0.675
Japan,3,0.013,0.103,5.543
Jordan,0,0,0,0.882
Kazakhstan,5,0.208,0,2.823
Kenya,7,0.009,0,0.037
Kosovo,4,0,0,11.9
Kuwait,1,0,0,37.7
Kyrgyzstan,3,0,0,6.284
Laos,7,0,0,0.275
Latvia,4,0.604,0,9.543
Lebanon,8,0,0,1.465
Lesotho,7,0,0,0
Liberia,5,0,0,2.175
Libya,7,0.002,0,0
Liechtenstein,7,0,0,0
Lithuania,4,1.011,0.367,9.918
Luxembourg,6,0.494,12.78,75.083
Madagascar,0,0,0,0.325
Malawi,7,0.001,0.052,0.157
Malaysia,3,0.122,0.093,5.685
Maldives,7,0,0,0
Mali,7,0,0,0
Malta,1,2.319,2.265,45.296
Marshall Islands,7,0,0,0
Mauritania,7,0,0,0
Mauritius,0,0,0,0.786
Mexico,5,0.011,0.31,2.908
Moldova,1,0,0.248,30.243
Monaco,6,0,0,50.963
Mongolia,7,0,0,0
Montenegro,4,0,0,12.738
Morocco,5,0.019,0.108,2.628
Mozambique,7,0,0,0
Myanmar,7,0.004,0,0.202
Namibia,7,0,0,0
Nepal,7,0.031,0,0
Netherlands,6,0,7.762,77.153
New Zealand,3,0.372,0.415,6.014
Nicaragua,7,0,0,0.151
Niger,5,0,0,2.189
Nigeria,7,0,0.015,0.063
North Macedonia,1,0.281,0.96,23.519
Norway,4,0.262,1.107,17.524
Oman,4,0,0,12.141
Pakistan,8,0.018,0.023,0.991
Palestine,7,0,0,0.196
Panama,6,0.2,1.854,51.451
Papua New Guinea,7,0,0,0
Paraguay,0,0.032,0,0.561
Peru,1,0.044,0.364,28.843
Philippines,5,0.012,0.237,2.126
Poland,4,0,0.713,10.595
Portugal,6,0.893,3.432,50.507
Qatar,6,0.837,0,74.972
Romania,1,0.2,1.092,27.186
Russia,4,0.646,0.082,11.423
Rwanda,7,0.065,0,0.154
Saint Kitts and Nevis,7,0,0,0
Saint Lucia,7,0,0,0
Saint Vincent and the Grenadines,7,0,0,0
Samoa,7,0,0,0
San Marino,2,0,29.465,353.586
Sao Tome and Principe,7,0,0,0
Saudi Arabia,4,0.258,0.144,10.973
Senegal,0,0.01,0,0.776
Serbia,1,0.317,0.441,40.414
Seychelles,7,0,0,0
Sierra Leone,7,0,0,0
Singapore,1,0,0.171,32.648
Slovakia,5,0.289,0,2.381
Slovenia,4,0.275,2.405,13.468
Solomon Islands,7,0,0,0
Somalia,7,0,0,0
South Africa,0,0.034,0.017,0.422
South Korea,0,0.169,0.059,0.585
South Sudan,7,0,0,0
Spain,6,0,11.229,101.679
