country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,2,0,0,2.235
Albania,1,0,0,102.509
Algeria,2,0,0,4.88
Andorra,0,0,0,3183.848
Angola,2,0,0,6.298
Antigua and Barbuda,2,0,0,0
Argentina,1,0,0,287.239
Armenia,1,0,0,258.501
Australia,2,0,0,0.235
Austria,1,72.615,16.1,124.467
Azerbaijan,2,0,0,32.646
Bahamas,1,0,0,178.005
Bahrain,1,0,0,189.236
Bangladesh,2,0,0,9.94
Barbados,2,0,0,3.48
Belarus,2,0,0,62.65
Belgium,0,239.266,38.483,709.86
Belize,2,0,0,50.299
Benin,2,0,0,0
Bhutan,2,0,0,3.888
Bolivia,2,0,0,10.194
Bosnia and Herzegovina,1,0,0,167.336
Botswana,1,0,0,156.062
Brazil,1,0,0,124.036
Brunei,2,0,0,0
Bulgaria,1,224.798,12.665,147.371
Burkina Faso,2,0,0,0.287
Burundi,2,0,0,0.589
Cambodia,2,0,0,0.12
Cameroon,2,0,0,2.449
Canada,2,0,0,87.621
Cape Verde,2,0,0,86.333
Central African Republic,2,0,0,0.207
Chad,2,0,0,0.67
Chile,2,0,0,80.821
China,2,0,0,0.024
Colombia,1,0,0,124.03
Comoros,2,0,0,0
Congo,2,0,0,0
Costa Rica,1,0,0,306.432
Cote d'Ivoire,2,0,0,0.038
Croatia,1,139.09,0,95.731
Cuba,2,0,0,3.355
Cyprus,2,0,0,49.092
Czechia,0,379.495,59.203,754.227
Democratic Republic of Congo,2,0,0,0.514
Denmark,2,22.271,3.108,78.036
Djibouti,2,0,0,10.121
Dominica,2,0,0,0
Dominican Republic,2,0,0,29.499
Ecuador,2,0,0,7.595
Egypt,2,0,0,1.202
El Salvador,2,0,0,0
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,0
Estonia,2,22.615,1.508,5.277
Eswatini,2,0,0,6.896
Ethiopia,2,0,0,6.289
Fiji,2,0,0,0
Finland,2,11.19,1.263,23.643
France,0,178.327,32.019,1168.284
Gabon,2,0,0,1.348
Gambia,2,0,0,0
Georgia,1,0,0,297.305
Germany,1,0,0,100.222
