country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,2,0,0,5.395
Albania,1,0,0,23.629
Algeria,1,0,0,10.695
Andorra,2,0,0,0
Angola,2,0,0,0
Antigua and Barbuda,2,0,0,0
Argentina,0,0,0,79.742
Armenia,3,0,0,180.546
Australia,2,0,0,6.667
Austria,1,7.328,1.221,10.215
Azerbaijan,0,0,0,53.456
Bahamas,2,0,0,5.086
Bahrain,3,0,0,358.49
Bangladesh,1,0,0,21.185
Barbados,2,0,0,0
Belarus,1,0,0,23.388
Belgium,1,14.237,2.761,5.608
Belize,2,0,0,0
Benin,2,0,0,0
Bhutan,2,0,0,0
Bolivia,0,0,0,123.276
Bosnia and Herzegovina,0,0,0,75.591
Botswana,2,0,0,0
Brazil,3,0,0,209.687
Brunei,2,0,0,0
Bulgaria,1,69.512,4.605,34.54
Burkina Faso,2,0,0,0
Burundi,2,0,0,0
Cambodia,2,0,0,0
Cameroon,2,0,0,0
Canada,2,0,0,8.24
Cape Verde,0,0,0,77.34
Central African Republic,2,0,0,7.868
Chad,2,0,0,0
Chile,0,0,0,107.971
China,2,0,0,0.023
Colombia,0,0,0,81.442
Comoros,2,0,0,2.3
Congo,0,0,0,47.843
Costa Rica,0,0,0,68.707
Cote d'Ivoire,1,0,0,11.752
Croatia,1,22.167,0,12.91
Cuba,2,0,0,0.353
Cyprus,2,0,0,3.425
Czechia,1,7.937,0.934,12.046
Democratic Republic of Congo,2,0,0,0
Denmark,2,3.108,0.863,2.072
Djibouti,1,0,0,11.134
Dominica,2,0,0,0
Dominican Republic,0,0,0,106.749
Ecuador,2,0,0,0
Egypt,1,0,0,10.016
El Salvador,1,0,0,39.931
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,0
Estonia,2,2.262,0.754,6.031
Eswatini,0,0,0,70.68
Ethiopia,2,0,0,8.072
Fiji,2,0,0,0
Finland,2,3.429,0.361,0.541
France,1,111.132,7.706,0
Gabon,0,0,0,57.509
Gambia,2,0,0,0
Georgia,2,0,0,1.253
Germany,2,0,0,4.249
Ghana,1,0,0,27.484
Greece,2,0,0,3.166
Grenada,2,0,0,0
Guatemala,1,0,0,34.83
Guinea,2,0,0,4.645
Guinea-Bissau,2,0,0,0
Guyana,2,0,0,0
Haiti,2,0,0,4.736
Honduras,0,0,0,55.53
Hungary,1,13.664,0,0.518
Iceland,2,0,0,0
India,1,0,0,18.028
Indonesia,2,0,0,6.775
International,2,0,0,0
Iran,1,0,0,32.038
Iraq,0,0,0,68.146
Ireland,2,2.43,1.823,0.81
Israel,3,0,0,153.312
Italy,1,16.043,1.174,3.192
Jamaica,2,0,0,2.026
Japan,2,0,0,1.629
Jordan,2,0,0,0
Kazakhstan,2,0,0,0
Kenya,2,0,0,5.17
Kosovo,0,0,0,94.683
Kuwait,3,0,0,178.431
Kyrgyzstan,0,0,0,87.061
