country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Switzerland,7,1.04,0.93,0
Syria,6,0.914,0.62,0
Taiwan,7,0,0.21,0
Tajikistan,4,7.968,0.72,0
Tanzania,7,0,0.01,0
Thailand,4,0.115,0.85,0
Timor,7,0,0,0
Togo,6,0.966,1.03,0
Trinidad and Tobago,5,0,0.01,0
Tunisia,6,0,0.71,0
Turkey,4,10.837,0.95,0
Uganda,6,0.503,0.99,0
Ukraine,6,11.387,1.12,0
United Arab Emirates,0,54.598,0.87,0
United Kingdom,4,10.577,0.6,7.586
United States,0,53.359,0.98,19.64
Uruguay,4,0,0.95,0
Uzbekistan,6,7.081,1.34,0
Vanuatu,4,0,0,0
Vatican,2,0,0,0
Venezuela,6,2.145,1.25,0
Vietnam,6,0.021,0.91,0
Yemen,4,0.067,1.18,0
Zambia,7,0,0.9,0
Zimbabwe,6,0.202,1.09,0
