country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Saint Kitts and Nevis,5,0,0,0
Saint Lucia,5,0,0,0
Saint Vincent and the Grenadines,5,9.013,0,0
Samoa,5,0,0,0
San Marino,3,0,0.27,0
Sao Tome and Principe,5,0,0.55,0
Saudi Arabia,2,25.794,0.84,0
Senegal,3,2.628,0.79,0
Serbia,6,11.169,0.72,0
Seychelles,3,0,0.2,0
Sierra Leone,1,0.752,0.96,0
Singapore,6,6.837,0.61,0
Slovakia,1,13.188,1.31,0
Slovenia,2,19.722,1.27,1.443
Solomon Islands,3,0,0,0
Somalia,1,0,0.71,0
South Africa,4,20.537,0.72,0
South Korea,6,5.208,0.85,0
South Sudan,4,0,0.98,0
Spain,7,173.565,1.3,17.602
Sri Lanka,1,2.008,1.25,0
Sudan,6,0,1,0
Suriname,8,93.755,0.89,0
Sweden,6,14.06,1.17,0
Switzerland,2,24.958,1.15,0
Syria,6,3.714,0.98,0
Taiwan,1,0,0.97,0
Tajikistan,3,3.775,1.08,0
Tanzania,1,0,0,0
Thailand,6,0.115,1.1,0
Timor,1,0,0,0
Togo,6,1.933,1.04,0
Trinidad and Tobago,4,27.153,1.22,0
Tunisia,1,13.538,1.45,0
Turkey,2,18.639,1.11,0
Uganda,4,1.421,1.29,0
Ukraine,0,49.093,1.14,0
United Arab Emirates,0,58.036,1.28,0
United Kingdom,6,19.621,1.12,1.208
United States,7,125.911,0.94,21.42
Uruguay,1,4.606,1.1,0
Uzbekistan,6,6.992,0.89,0
Vanuatu,1,0,0,0
Vatican,5,0,0,0
Venezuela,4,36.151,1.06,0
Vietnam,4,0,0.44,0
Yemen,3,0.134,0.84,0
Zambia,6,15.448,0.9,0
Zimbabwe,4,4.171,1,0
