location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,30441,276,365.571,682,8,18.571,781.975,7.09,9.391,17.519,0.206,0.477,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,2269,77,61.571,51,2,1.286,788.45,26.757,21.395,17.722,0.695,0.447,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.52,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,12685,240,168.714,885,7,8.571,289.275,5.473,3.847,20.182,0.16,0.195,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.74,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,855,0,0,52,0,0,11065.812,0,0,673.008,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.59,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,212,0,5.714,10,0,0.286,6.45,0,0.174,0.304,0,0.009,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,65,0,5.571,3,0,0,663.753,0,56.893,30.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,55343,2886,2253.286,1184,34,29.286,1224.517,63.856,49.856,26.197,0.752,0.648,1.27,0,0,0,0,0,0,0,0,10088,333401,7.377,0.223,8481,0.188,0.266,3.8,88.89,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,23247,759,584.286,410,13,13,7845.145,256.139,197.178,138.362,4.387,4.387,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,7601,6,27.143,104,0,0.286,298.08,0.235,1.064,4.078,0,0.011,1.81,0,0,0,0,0,0,0,0,49498,2281839,89.484,1.941,44519,1.746,0.001,1640.2,52.31,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,17522,45,35.857,698,0,1.429,1945.505,4.996,3.981,77.5,0,0.159,1.34,10,1.11,60,6.662,0,0,0,0,6199,590442,65.558,0.688,5473,0.608,0.007,152.6,47.22,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
