location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,22146,684,696.571,409,21,15.857,568.891,17.571,17.894,10.506,0.539,0.407,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,1341,42,22.429,34,0,0.143,465.981,14.594,7.794,11.815,0,0.05,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.3,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,10484,102,107.286,732,8,8.429,239.082,2.326,2.447,16.693,0.182,0.192,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.85,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,852,0,0.143,51,0,0,11026.985,0,1.849,660.066,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.59,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,113,17,3.857,4,0,0,3.438,0.517,0.117,0.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,26,0,0,3,0,0,265.501,0,0,30.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,25987,1226,959.857,735,18,21.714,574.987,27.126,21.238,16.263,0.398,0.48,1.31,0,0,0,0,0,0,0,0,6363,213419,4.722,0.141,5040,0.112,0.19,5.3,88.89,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,14103,428,511.286,227,10,8.143,4759.327,144.437,172.543,76.605,3.375,2.748,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,7285,11,6.429,102,0,0,285.688,0.431,0.252,4,0,0,1.1,0,0,0,0,0,0,0,0,29270,1679954,65.881,1.148,23893,0.937,0,3716.4,60.19,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,17005,26,33.429,673,1,0.429,1888.102,2.887,3.712,74.725,0.111,0.048,0.96,17,1.888,63,6.995,0,0,0,0,5423,506344,56.22,0.602,6198,0.688,0.005,185.4,47.22,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,8530,339,324.286,102,4,3.714,841.291,33.435,31.983,10.06,0.395,0.366,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.78,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,103,0,0.143,11,0,0,261.921,0,0.363,27.972,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,16200,469,483.571,31,2,1.571,9520.546,275.626,284.189,18.218,1.175,0.924,1.14,0,0,0,0,0,0,0,0,7899,386134,226.926,4.642,6909,4.06,0.07,14.3,75,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,74865,3190,2817.857,1012,37,38,454.583,19.37,17.11,6.145,0.225,0.231,1.22,0,0,0,0,0,0,0,0,15965,441523,2.681,0.097,13711,0.083,0.206,4.9,62.96,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,96,4,0.571,7,0,0,334.063,13.919,1.988,24.359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
