location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,1093,66,54,36,0,1.857,28.077,1.695,1.387,0.925,0,0.048,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,609,25,19.143,26,0,0.286,211.62,8.687,6.652,9.035,0,0.099,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,2811,93,105.857,392,8,9.429,64.103,2.121,2.414,8.939,0.182,0.215,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.13,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,717,0,8.286,37,0,0.857,9279.752,0,107.238,478.871,0,11.094,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.78,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,24,0,0.714,2,0,0,0.73,0,0.022,0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.74,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,23,0,0,3,0,0.143,234.866,0,0,30.635,0,1.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,3031,90,107.714,147,11,6.429,67.064,1.991,2.383,3.253,0.243,0.142,1.25,0,0,0,0,0,0,0,0,2278,35438,0.784,0.05,1723,0.038,0.063,16,100,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,1401,62,47.714,24,2,1.143,472.794,20.923,16.102,8.099,0.675,0.386,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,6645,22,32.857,67,0,0.714,260.589,0.863,1.289,2.627,0,0.028,0.39,0,0,0,0,0,0,0,0,8108,439842,17.249,0.318,10478,0.411,0.003,318.9,69.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,14873,78,92.429,491,21,15.286,1651.381,8.661,10.263,54.517,2.332,1.697,0.47,196,21.762,560,62.178,0,0,0,0,6069,189018,20.987,0.674,5317,0.59,0.017,57.5,77.78,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,1480,44,40.429,20,1,1,145.968,4.34,3.987,1.973,0.099,0.099,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.67,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,65,5,2.286,9,0,0.143,165.29,12.715,5.812,22.886,0,0.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,1973,66,63.571,7,0,0,1159.509,38.787,37.36,4.114,0,0,1.32,0,0,0,0,0,0,0,0,4073,94380,55.466,2.394,3367,1.979,0.019,53,75,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,3382,434,338.571,110,9,9.143,20.536,2.635,2.056,0.668,0.055,0.056,1.8,0,0,0,0,0,0,0,0,3096,32674,0.198,0.019,2544,0.015,0.133,7.5,93.52,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,75,0,0.429,5,0,0.143,260.987,0,1.491,17.399,0,0.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.89,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
Belarus,6723,459,491.714,55,4,3.143,711.48,48.575,52.037,5.821,0.423,0.333,1.58,0,0,0,0,0,0,0,0,5979,108545,11.487,0.633,5239,0.554,0.094,10.7,16.67,9449321,46.858,40.3,14.799,9.788,17167.967,0,443.129,5.18,10.5,46.1,0,11,74.79,0.808
Belgium,40956,973,1405.286,5998,170,263,3533.853,83.954,121.254,517.532,14.668,22.693,0.92,1020,88.01,4765,411.144,0,0,0,0,10878,238755,20.601,0.939,10476,0.904,0.134,7.5,81.48,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,0,5.64,81.63,0.916
Belize,18,0,0,2,0,0,45.269,0,0,5.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,397621,16.426,25,3.853,2.279,7824.362,0,176.957,17.11,0,0,90.083,1.3,74.62,0.708
Benin,54,0,2.714,1,0,0,4.454,0,0.224,0.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.83,12123198,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.515
Bhutan,6,1,0.143,0,0,0,7.776,1.296,0.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.33,771612,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,0,0,79.807,1.7,71.78,0.612
Bolivia,598,34,34.857,34,1,0.857,51.229,2.913,2.986,2.913,0.086,0.073,1.43,0,0,0,0,0,0,0,0,122,4420,0.379,0.01,214,0.018,0.163,6.1,84.26,11673029,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,0,0,25.383,1.1,71.51,0.693
Bosnia and Herzegovina,1342,33,37,51,2,1.571,409.045,10.058,11.278,15.545,0.61,0.479,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.59,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.768
Botswana,20,0,1,1,0,0,8.505,0,0.425,0.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.11,2351625,4.044,25.8,3.941,2.242,15807.374,0,237.372,4.81,5.7,34.4,0,1.8,69.59,0.717
Brazil,43079,2336,2545.286,2741,154,172.714,202.668,10.99,11.974,12.895,0.725,0.813,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.54,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,0,2.2,75.88,0.759
Brunei,138,0,0.286,1,0,0,315.441,0,0.653,2.286,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.33,437483,81.347,32.4,4.591,2.382,71809.251,0,201.285,12.79,2,30.9,0,2.7,75.86,0.853
