location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,5227,259,262,132,5,4,134.272,6.653,6.73,3.391,0.128,0.103,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,880,4,6.857,31,0,0,305.789,1.39,2.383,10.772,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,6253,186,179.429,522,7,6.571,142.596,4.242,4.092,11.904,0.16,0.15,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.96,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,760,2,1.286,49,1,0.429,9836.278,25.885,16.64,634.181,12.942,5.547,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,45,0,1.286,2,0,0,1.369,0,0.039,0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,25,0,0,3,0,0,255.29,0,0,30.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,6879,316,238.714,329,10,8,152.204,6.992,5.282,7.279,0.221,0.177,1.36,0,0,0,0,0,0,0,0,3693,89807,1.987,0.082,2970,0.066,0.08,12.4,90.74,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,3718,180,133.714,48,1,1.143,1254.71,60.744,45.124,16.199,0.337,0.386,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,6989,9,13.571,98,0,0.143,274.08,0.353,0.532,3.843,0,0.006,0.79,0,0,0,0,0,0,0,0,31098,909025,35.648,1.22,31481,1.235,0,2319.7,69.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,15997,36,44.714,624,1,2.286,1776.181,3.997,4.965,69.284,0.111,0.254,0.94,55,6.107,188,20.874,0,0,0,0,6938,336252,37.335,0.77,6285,0.698,0.007,140.6,59.26,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,2758,65,90.143,35,2,1,272.014,6.411,8.891,3.452,0.197,0.099,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.19,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,94,1,0.286,11,0,0,239.035,2.543,0.727,27.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,5816,285,268.857,10,1,0.286,3417.994,167.491,158.004,5.877,0.588,0.168,1.26,0,0,0,0,0,0,0,0,7672,205570,120.811,4.509,6461,3.797,0.042,24,75,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,17822,1162,871.857,269,19,11.857,108.216,7.056,5.294,1.633,0.115,0.072,1.37,0,0,0,0,0,0,0,0,7900,144538,0.878,0.048,6413,0.039,0.136,7.4,89.81,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,85,0,0.429,7,0,0,295.785,0,1.491,24.359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.48,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
Belarus,25825,952,938.571,146,4,4.857,2733.001,100.748,99.327,15.451,0.423,0.514,1.1,0,0,0,0,0,0,0,0,11935,296380,31.365,1.263,10421,1.103,0.09,11.1,16.67,9449321,46.858,40.3,14.799,9.788,17167.967,0,443.129,5.18,10.5,46.1,0,11,74.79,0.808
