location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,2705,235,167.571,85,13,4.714,69.487,6.037,4.305,2.183,0.334,0.121,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,795,6,9.857,31,0,0.429,276.253,2.085,3.425,10.772,0,0.149,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,4474,179,156,463,4,5.429,102.027,4.082,3.557,10.558,0.091,0.124,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.85,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,748,1,1.429,45,1,0.714,9680.968,12.942,18.489,582.411,12.942,9.245,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.78,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,35,0,1.286,2,0,0,1.065,0,0.039,0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.7,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,25,0,0.143,3,0,0,255.29,0,1.459,30.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,4783,102,127.286,246,9,7.714,105.828,2.257,2.816,5.443,0.199,0.171,1.24,0,0,0,0,0,0,0,0,1837,60182,1.332,0.041,2090,0.046,0.061,16.4,88.89,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,2386,113,91.429,35,2,1,805.201,38.134,30.854,11.811,0.675,0.337,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,6822,23,15.429,95,1,1.714,267.531,0.902,0.605,3.726,0.039,0.067,0.73,0,0,0,0,0,0,0,0,21524,633107,24.828,0.844,18094,0.71,0.001,1172.7,69.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,15597,39,53.143,598,2,8,1731.769,4.33,5.901,66.397,0.222,0.888,0.59,114,12.658,308,34.198,0,0,0,0,4736,274355,30.462,0.526,6675,0.741,0.008,125.6,64.81,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,1932,38,41,25,0,0.571,190.548,3.748,4.044,2.466,0,0.056,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.96,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,83,0,0.429,11,0,0,211.063,0,1.09,27.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,3383,99,105.143,8,0,0,1988.149,58.181,61.791,4.702,0,0,1.29,0,0,0,0,0,0,0,0,5877,144155,84.718,3.454,4292,2.522,0.024,40.8,75,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,9455,665,577,177,2,4.571,57.411,4.038,3.504,1.075,0.012,0.028,1.36,0,0,0,0,0,0,0,0,6260,87694,0.532,0.038,5328,0.032,0.108,9.2,89.81,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,82,1,0.429,7,0,0.143,285.345,3.48,1.491,24.359,0,0.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.89,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
Belarus,16705,877,891.714,99,2,3.857,1767.852,92.811,94.368,10.477,0.212,0.408,1.26,0,0,0,0,0,0,0,0,8809,204239,21.614,0.932,8102,0.857,0.11,9.1,16.67,9449321,46.858,40.3,14.799,9.788,17167.967,0,443.129,5.18,10.5,46.1,0,11,74.79,0.808
Belgium,49906,389,538.857,7844,79,107.143,4306.096,33.565,46.495,676.813,6.816,9.245,0.7,655,56.516,3044,262.649,0,0,901.43,77.779,13430,460698,39.751,1.159,19834,1.711,0.027,36.8,81.48,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,0,5.64,81.63,0.916
Belize,18,0,0,2,0,0,45.269,0,0,5.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.85,397621,16.426,25,3.853,2.279,7824.362,0,176.957,17.11,0,0,90.083,1.3,74.62,0.708
Benin,90,0,3.714,2,0,0.143,7.424,0,0.306,0.165,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.83,12123198,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.515
