location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,1464,133,75.714,47,4,2.429,37.608,3.417,1.945,1.207,0.103,0.062,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,712,34,23.429,27,0,0.143,247.411,11.815,8.141,9.382,0,0.05,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,3256,129,103.143,419,4,7.429,74.251,2.942,2.352,9.555,0.091,0.169,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.85,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,738,7,4.857,40,0,0.714,9551.543,90.597,62.863,517.699,0,9.245,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.78,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,25,0,0.143,2,0,0,0.761,0,0.004,0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.7,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,24,0,0.143,3,0,0,245.078,0,1.459,30.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,3780,173,146,185,9,8,83.636,3.828,3.23,4.093,0.199,0.177,1.25,0,0,0,0,0,0,0,0,2057,44142,0.977,0.046,1997,0.044,0.073,13.7,100,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,1677,81,61.286,28,1,1.143,565.936,27.335,20.682,9.449,0.337,0.386,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,6694,17,18,80,1,1.857,262.511,0.667,0.706,3.137,0.039,0.073,0.44,0,0,0,0,0,0,0,0,11887,494257,19.383,0.466,12535,0.492,0.001,696.4,69.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,15148,77,68.143,536,6,13.286,1681.915,8.549,7.566,59.513,0.666,1.475,0.55,148,16.433,460,51.075,0,0,0,0,8403,221089,24.548,0.933,6451,0.716,0.011,94.7,75,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,1617,25,34.857,21,0,0.429,159.48,2.466,3.438,2.071,0,0.042,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.67,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,78,5,3.286,11,0,0.286,198.348,12.715,8.355,27.972,0,0.727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,2588,70,116.429,8,0,0.143,1520.937,41.138,68.424,4.702,0,0.084,1.31,0,0,0,0,0,0,0,0,5042,110407,64.885,2.963,3977,2.337,0.029,34.2,75,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,4998,309,407.714,140,9,8,30.348,1.876,2.476,0.85,0.055,0.049,1.46,0,0,0,0,0,0,0,0,3476,46589,0.283,0.021,3235,0.02,0.126,7.9,93.52,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,79,2,0.571,6,0,0.143,274.906,6.96,1.988,20.879,0,0.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.89,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
Belarus,9590,817,613.286,67,4,3.143,1014.888,86.461,64.903,7.09,0.423,0.333,1.49,0,0,0,0,0,0,0,0,8471,139295,14.741,0.896,6655,0.704,0.092,10.9,16.67,9449321,46.858,40.3,14.799,9.788,17167.967,0,443.129,5.18,10.5,46.1,0,11,74.79,0.808
Belgium,45325,1032,1163.143,6917,238,209.143,3910.828,89.045,100.361,596.827,20.536,18.046,0.83,901,77.742,3957,341.426,0,0,0,0,17193,307983,26.574,1.483,14175,1.223,0.082,12.2,81.48,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,0,5.64,81.63,0.916
Belize,18,0,0,2,0,0,45.269,0,0,5.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,397621,16.426,25,3.853,2.279,7824.362,0,176.957,17.11,0,0,90.083,1.3,74.62,0.708
Benin,54,0,2.714,1,0,0,4.454,0,0.224,0.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.83,12123198,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.515
Bhutan,7,0,0.286,0,0,0,9.072,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.33,771612,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,0,0,79.807,1.7,71.78,0.612
Bolivia,866,59,53.286,46,2,2.143,74.188,5.054,4.565,3.941,0.171,0.184,1.46,0,0,0,0,0,0,0,0,275,5572,0.477,0.024,236,0.02,0.226,4.4,84.26,11673029,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,0,0,25.383,1.1,71.51,0.693
Bosnia and Herzegovina,1486,65,31.143,57,2,1.429,452.936,19.812,9.492,17.374,0.61,0.435,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.74,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.768
Botswana,22,0,1,1,0,0,9.355,0,0.425,0.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.11,2351625,4.044,25.8,3.941,2.242,15807.374,0,237.372,4.81,5.7,34.4,0,1.8,69.59,0.717
Brazil,59324,5281,3238,4057,353,243.286,279.094,24.845,15.233,19.086,1.661,1.145,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.54,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,0,2.2,75.88,0.759
Brunei,138,0,0.143,1,0,0,315.441,0,0.327,2.286,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.33,437483,81.347,32.4,4.591,2.382,71809.251,0,201.285,12.79,2,30.9,0,2.7,75.86,0.853
Bulgaria,1247,13,52.714,55,1,2,179.465,1.871,7.586,7.915,0.144,0.288,1.23,41,5.901,292,42.024,0,0,0,0,0,0,0,0,1339,0.193,0.039,25.4,73.15,6948445,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.813
Burkina Faso,629,0,9.143,41,0,0.714,30.091,0,0.437,1.961,0,0.034,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.26,20903278,70.151,17.6,2.409,1.358,1703.102,43.7,269.048,2.42,1.6,23.9,11.877,0.4,61.58,0.423
Burundi,11,0,0.857,1,0,0,0.925,0,0.072,0.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.89,11890781,423.062,17.5,2.562,1.504,702.225,71.7,293.068,6.05,0,0,6.144,0.8,61.58,0.417
Cambodia,122,0,0,0,0,0,7.297,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.41,16718971,90.672,25.6,4.412,2.385,3645.07,0,270.892,4,2,33.7,66.229,0.8,69.82,0.582
Cameroon,1518,88,71.571,53,10,4.429,57.184,3.315,2.696,1.997,0.377,0.167,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.3,26545864,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,0,0,2.735,1.3,59.29,0.556
Canada,46371,1452,1716.429,2571,169,167.143,1228.626,38.472,45.478,68.12,4.478,4.429,1.09,0,0,0,0,0,0,0,0,24163,684271,18.13,0.64,22316,0.591,0.077,13,72.69,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,0,2.5,82.43,0.926
Cape Verde,90,2,4.571,1,0,0,161.874,3.597,8.222,1.799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.63,555988,135.58,25.7,4.46,3.437,6222.554,0,182.219,2.42,2.1,16.5,0,2.1,72.98,0.654
Central African Republic,16,0,0.571,0,0,0,3.313,0,0.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.52,4829764,7.479,18.3,3.655,2.251,661.24,0,435.727,6.1,0,0,16.603,1,53.28,0.367
