location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,39096,22,40.143,1447,1,2.714,1004.307,0.565,1.031,37.171,0.026,0.07,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,12666,131,142,367,3,3.857,4401.279,45.521,49.343,127.528,1.042,1.34,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.63,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,50214,191,211.429,1689,10,8.143,1145.104,4.356,4.822,38.517,0.228,0.186,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.93,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,1681,0,34.714,53,0,0,21756.293,0,449.289,685.951,0,0,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.7,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,4236,119,95.286,155,1,2.286,128.886,3.621,2.899,4.716,0.03,0.07,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,96,0,0.143,3,0,0,980.312,0,1.459,30.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,652174,12027,10690.857,13952,470,300,14429.976,266.109,236.545,308.701,10.399,6.638,1.06,0,0,0,0,0,0,0,0,24450,1719444,38.044,0.541,22438,0.496,0.476,2.1,87.96,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,47667,115,221.143,938,2,2.571,16086.141,38.809,74.629,316.546,0.675,0.868,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,26972,30,27.714,859,5,5,1057.73,1.176,1.087,33.686,0.196,0.196,0.56,0,0,0,0,0,0,0,0,31595,7351283,288.287,1.239,39249,1.539,0.001,1416.2,75.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,39303,645,714,771,4,2,4363.897,71.616,79.277,85.606,0.444,0.222,1.13,75,8.327,315,34.975,0,0,0,0,14552,1472647,163.511,1.616,15448,1.715,0.046,21.6,37.04,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,39378,98,123,578,2,1.714,3883.748,9.665,12.131,57.007,0.197,0.169,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.37,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,3467,49,62.143,77,2,1.143,8816.319,124.603,158.025,195.805,5.086,2.906,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,66402,650,679.857,227,3,2,39023.662,381.997,399.544,133.405,1.763,1.175,0.98,0,0,0,0,0,0,0,0,11438,1344713,790.272,6.722,9805,5.762,0.069,14.4,63.89,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,352178,1557,1588.857,5007,28,29.286,2138.438,9.454,9.648,30.403,0.17,0.178,0.92,0,0,0,0,0,0,0,0,14164,1851450,11.242,0.086,13106,0.08,0.121,8.2,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,189,0,0.714,7,0,0,657.686,0,2.486,24.359,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.19,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
