location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,532,47,36.714,18,1,1.429,13.666,1.207,0.943,0.462,0.026,0.037,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,416,7,16,23,0,0.857,144.555,2.432,5.56,7.992,0,0.298,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,1761,95,84.286,256,21,21.571,40.159,2.166,1.922,5.838,0.479,0.492,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.57,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,601,18,23.143,26,1,1.429,7778.425,232.964,299.526,336.504,12.942,18.489,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.48,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,19,0,1.571,2,0,0,0.578,0,0.048,0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.74,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,19,0,0.571,2,0,0.286,194.02,0,5.835,20.423,0,2.918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,1975,180,101.429,82,10,6.143,43.699,3.983,2.244,1.814,0.221,0.136,1.32,0,0,0,0,0,0,0,0,1240,17886,0.396,0.027,1230,0.027,0.082,12.1,100,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,937,16,28.714,12,2,0.714,316.209,5.4,9.69,4.05,0.675,0.241,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,6215,107,126.429,54,3,3.714,243.727,4.196,4.958,2.118,0.118,0.146,0.55,0,0,0,0,0,0,0,0,8212,338346,13.269,0.322,9390,0.368,0.013,74.3,73.15,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,13555,311,290.143,319,24,21.571,1505.041,34.531,32.215,35.419,2.665,2.395,0.64,261,28.979,771,85.606,0,0,0,0,8456,134743,14.961,0.939,5200,0.577,0.056,17.9,81.48,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,991,65,78.286,10,1,0.714,97.74,6.411,7.721,0.986,0.099,0.07,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.89,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,42,1,2.571,8,0,1,106.803,2.543,6.539,20.343,0,2.543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,925,38,36.143,6,1,0.286,543.611,22.332,21.241,3.526,0.588,0.168,1.36,0,0,0,0,0,0,0,0,2585,57681,33.898,1.519,2812,1.653,0.013,77.8,75,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,424,94,51.857,27,6,3,2.575,0.571,0.315,0.164,0.036,0.018,2.62,0,0,0,0,0,0,0,0,649,8313,0.05,0.004,824,0.005,0.063,15.9,90.74,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
