location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,41032,95,94.714,1525,5,3.429,1054.039,2.44,2.433,39.175,0.128,0.088,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,19729,284,296.857,487,7,4.143,6855.584,98.686,103.154,169.226,2.432,1.44,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.63,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,56706,287,268.143,1931,9,8.286,1293.151,6.545,6.115,44.035,0.205,0.189,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,4410,85,112.429,72,0,1.429,57076.296,1100.11,1455.103,931.858,0,18.489,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,9871,227,260.286,271,1,2.857,300.338,6.907,7.92,8.246,0.03,0.087,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.74,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,124,0,0.714,3,0,0,1266.236,0,7.294,30.635,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,1116609,14308,13944.286,29730,429,375.714,24706.047,316.578,308.531,657.805,9.492,8.313,0.95,0,0,0,0,0,0,0,0,28652,2633543,58.27,0.634,27330,0.605,0.51,2,80.09,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,80410,1600,1959.429,1222,26,17.286,27135.893,539.951,661.247,412.387,8.774,5.833,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,27553,14,15.714,907,2,0.286,1080.515,0.549,0.616,35.569,0.078,0.011,0.83,0,0,0,0,0,0,0,0,31530,8598558,337.2,1.236,38044,1.492,0,2421,65.28,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,86102,2835,2664.429,1005,13,13,9560.091,314.776,295.837,111.587,1.443,1.443,1.53,203,22.54,1197,132.905,0,0,0,0,14112,2125687,236.02,1.567,21949,2.437,0.121,8.2,64.81,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
