location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,4687,284,256,122,2,4.571,120.401,7.295,6.576,3.134,0.051,0.117,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,872,4,9.857,31,0,0,303.009,1.39,3.425,10.772,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,5891,168,177.571,507,5,6,134.341,3.831,4.049,11.562,0.114,0.137,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.85,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,755,0,0.714,48,0,0.429,9771.565,0,9.245,621.239,0,5.547,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,45,0,1.429,2,0,0,1.369,0,0.043,0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,25,0,0,3,0,0,255.29,0,0,30.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,6278,244,198.714,314,9,7.714,138.907,5.399,4.397,6.948,0.199,0.171,1.34,0,0,0,0,0,0,0,0,2886,83028,1.837,0.064,2920,0.065,0.068,14.7,94.44,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,3392,79,126.429,46,1,1,1144.695,26.66,42.666,15.524,0.337,0.337,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,6970,22,17.571,97,0,0.143,273.335,0.863,0.689,3.804,0,0.006,0.78,0,0,0,0,0,0,0,0,27247,855119,33.534,1.069,29272,1.148,0.001,1665.9,69.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,15882,11,37.286,620,2,2.857,1763.413,1.221,4.14,68.84,0.222,0.317,0.85,68,7.55,211,23.428,0,0,0,0,2976,319484,35.473,0.33,5773,0.641,0.006,154.8,59.26,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,2589,70,86.429,32,0,0.857,255.346,6.904,8.524,3.156,0,0.085,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.19,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,93,1,1.429,11,0,0,236.492,2.543,3.633,27.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,5236,295,243.286,8,0,0,3077.135,173.368,142.976,4.702,0,0,1.27,0,0,0,0,0,0,0,0,6751,190780,112.119,3.967,5885,3.459,0.041,24.2,75,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,15691,1034,792.571,239,11,8.143,95.276,6.278,4.813,1.451,0.067,0.049,1.36,0,0,0,0,0,0,0,0,7208,129865,0.789,0.044,5209,0.032,0.152,6.6,89.81,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,84,0,0.286,7,0,0,292.305,0,0.994,24.359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.48,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
Belarus,23906,933,916.714,135,4,4.571,2529.917,98.737,97.014,14.287,0.423,0.484,1.13,0,0,0,0,0,0,0,0,10517,274060,29.003,1.113,8956,0.948,0.102,9.8,16.67,9449321,46.858,40.3,14.799,9.788,17167.967,0,443.129,5.18,10.5,46.1,0,11,74.79,0.808
Belgium,53449,368,454.571,8707,51,111.857,4611.801,31.753,39.222,751.276,4.4,9.651,0.72,465,40.122,2230,192.414,0,0,0,0,11055,618461,53.363,0.954,19223,1.659,0.024,42.3,75,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,0,5.64,81.63,0.916
Belize,18,0,0,2,0,0,45.269,0,0,5.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.85,397621,16.426,25,3.853,2.279,7824.362,0,176.957,17.11,0,0,90.083,1.3,74.62,0.708
Benin,319,0,31.857,2,0,0,26.313,0,2.628,0.165,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.41,12123198,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.515
Bhutan,9,2,0.286,0,0,0,11.664,2.592,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.33,771612,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,0,0,79.807,1.7,71.78,0.612
Bolivia,2831,275,164.286,122,4,5.714,242.525,23.559,14.074,10.451,0.343,0.49,1.43,0,0,0,0,0,0,0,0,882,12553,1.075,0.076,563,0.048,0.292,3.4,84.26,11673029,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,0,0,25.383,1.1,71.51,0.693
Bosnia and Herzegovina,2141,24,30.714,113,6,5,652.582,7.315,9.362,34.443,1.829,1.524,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.48,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.768
Botswana,24,1,0.143,1,0,0,10.206,0.425,0.061,0.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.7,2351625,4.044,25.8,3.941,2.242,15807.374,0,237.372,4.81,5.7,34.4,0,1.8,69.59,0.717
Brazil,169594,6895,8710.571,11653,530,612.286,797.866,32.438,40.979,54.822,2.493,2.881,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.02,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,0,2.2,75.88,0.759
Brunei,141,0,0.429,1,0,0,322.298,0,0.98,2.286,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.33,437483,81.347,32.4,4.591,2.382,71809.251,0,201.285,12.79,2,30.9,0,2.7,75.86,0.853
Bulgaria,1990,25,48.286,93,2,2.143,286.395,3.598,6.949,13.384,0.288,0.308,0.94,58,8.347,385,55.408,0,0,0,0,403,57634,8.295,0.058,1213,0.175,0.04,25.1,60.19,6948445,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.813
Burkina Faso,760,9,12.571,50,1,0.571,36.358,0.431,0.601,2.392,0.048,0.027,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.59,20903278,70.151,17.6,2.409,1.358,1703.102,43.7,269.048,2.42,1.6,23.9,11.877,0.4,61.58,0.423
Burundi,15,0,0,1,0,0,1.261,0,0,0.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.89,11890781,423.062,17.5,2.562,1.504,702.225,71.7,293.068,6.05,0,0,6.144,0.8,61.58,0.417
Cambodia,122,0,0,0,0,0,7.297,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.41,16718971,90.672,25.6,4.412,2.385,3645.07,0,270.892,4,2,33.7,66.229,0.8,69.82,0.582
Cameroon,2689,110,83.571,125,11,8.714,101.296,4.144,3.148,4.709,0.414,0.328,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.89,26545864,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,0,0,2.735,1.3,59.29,0.556
Canada,71264,1173,1329.571,5115,124,158.857,1888.18,31.079,35.228,135.525,3.285,4.209,0.9,0,0,0,0,0,0,0,0,24109,1121629,29.718,0.639,28894,0.766,0.046,21.7,70.83,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,0,2.5,82.43,0.926
Cape Verde,260,14,12.143,2,0,0,467.636,25.18,21.84,3.597,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.63,555988,135.58,25.7,4.46,3.437,6222.554,0,182.219,2.42,2.1,16.5,0,2.1,72.98,0.654
Central African Republic,143,0,8.286,0,0,0,29.608,0,1.716,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.93,4829764,7.479,18.3,3.655,2.251,661.24,0,435.727,6.1,0,0,16.603,1,53.28,0.367
Chad,322,0,29.286,31,0,3,19.603,0,1.783,1.887,0,0.183,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.89,16425859,11.833,16.7,2.486,1.446,1768.153,38.4,280.995,6.1,0,0,5.818,0,54.24,0.404
Chile,35052,1197,1661.571,323,11,7.571,1833.627,62.617,86.92,16.897,0.575,0.396,1.47,0,0,0,0,0,0,0,0,13373,286515,14.988,0.7,11418,0.597,0.146,6.9,75.93,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,0,2.11,80.18,0.843
China,84011,1,6.429,4637,0,0,58.368,0.001,0.004,3.222,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,0,4.34,76.91,0.752
Colombia,11613,550,520,479,16,17.286,228.23,10.809,10.22,9.414,0.314,0.34,1.33,0,0,0,0,0,0,0,0,7537,158933,3.124,0.148,5129,0.101,0,0,87.04,50882884,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.747
Comoros,11,0,1.143,1,0,0.143,12.65,0,1.314,1.15,0,0.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869595,437.352,20.4,2.963,1.726,1413.89,18.1,261.516,11.88,4.4,23.6,15.574,2.2,64.32,0.503
Congo,333,59,13.857,11,1,0.143,60.347,10.692,2.511,1.993,0.181,0.026,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.22,5518092,15.405,19,3.402,2.063,4881.406,37,344.094,7.2,1.7,52.3,47.964,0,64.57,0.606
Costa Rica,801,9,8.429,7,0,0.143,157.24,1.767,1.655,1.374,0,0.028,1.13,0,0,0,0,0,0,0,0,120,12120,2.379,0.024,310,0.061,0,0,72.22,5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.794
Cote d'Ivoire,1730,30,42.571,21,0,0.571,65.584,1.137,1.614,0.796,0,0.022,1.18,0,0,0,0,0,0,0,0,499,14162,0.537,0.019,412,0.016,0.103,9.7,69.91,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,0,0,19.351,0,57.78,0.492
Croatia,2196,9,13.571,91,1,1.571,534.922,2.192,3.306,22.167,0.244,0.383,0.74,0,0,160,38.974,0,0,0,0,1185,46071,11.222,0.289,1004,0.245,0.014,74,70.37,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,0,5.54,78.49,0.831
Cuba,1783,17,16.429,77,0,1.143,157.417,1.501,1.45,6.798,0,0.101,0.63,0,0,0,0,0,0,0,0,1975,71157,6.282,0.174,1921,0.17,0.009,116.9,100,11326616,110.408,43.1,14.738,9.719,0,0,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.777
Cyprus,901,3,3.857,16,0,0.143,1028.657,3.425,4.404,18.267,0,0.163,0.64,0,0,0,0,0,0,0,0,1046,77076,87.996,1.194,1637,1.869,0.002,424.4,92.59,875899,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.869
Czechia,8176,53,51,282,2,4.286,763.471,4.949,4.762,26.333,0.187,0.4,0.86,42,3.922,167,15.594,0,0,0,0,7809,319083,29.796,0.729,6456,0.603,0.008,126.6,57.41,10708982,137.176,43.3,19.027,11.58,32605.906,0,227.485,6.82,30.5,38.3,0,6.63,79.38,0.888
Democratic Republic of Congo,1024,33,48.857,41,0,1,11.433,0.368,0.546,0.458,0,0.011,1.13,0,0,0,0,0,0,0,0,289,0,0,0.003,0,0,0,0,80.56,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,0,0,4.472,0,60.68,0.457
Denmark,10711,84,120.429,533,4,5.714,1849.21,14.502,20.791,92.02,0.691,0.987,0.83,43,7.424,198,34.184,0,0,0,0,16448,388307,67.04,2.84,12036,2.078,0.01,99.9,65.74,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,0,2.5,80.9,0.929
Djibouti,1227,17,15.857,3,0,0.143,1241.9,17.206,16.05,3.036,0,0.145,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.44,988002,41.285,25.4,4.213,2.38,2705.406,22.5,258.037,6.05,1.7,24.5,0,1.4,67.11,0.476
