location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,1532,68,76.429,52,5,2.714,39.354,1.747,1.963,1.336,0.128,0.07,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,726,14,23.429,28,1,0.286,252.276,4.865,8.141,9.73,0.347,0.099,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,3382,126,107.571,425,6,7.143,77.125,2.873,2.453,9.692,0.137,0.163,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.85,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,738,0,3.571,40,0,0.571,9551.543,0,46.223,517.699,0,7.396,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.78,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,26,1,0.286,2,0,0,0.791,0.03,0.009,0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.7,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,24,0,0.143,3,0,0,245.078,0,1.459,30.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,3892,112,150.429,192,7,8.571,86.114,2.478,3.328,4.248,0.155,0.19,1.24,0,0,0,0,0,0,0,0,1407,45549,1.008,0.031,2030,0.045,0.074,13.5,98.15,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,1746,69,65,28,0,1.143,589.221,23.285,21.935,9.449,0,0.386,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,6714,20,14.857,83,3,2.286,263.295,0.784,0.583,3.255,0.118,0.09,0.47,0,0,0,0,0,0,0,0,12192,506449,19.861,0.478,12208,0.479,0.001,821.7,69.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,15225,77,68,542,6,12.857,1690.465,8.549,7.55,60.179,0.666,1.428,0.57,145,16.1,449,49.853,0,0,0,0,6542,227631,25.274,0.726,6913,0.768,0.01,101.7,75,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,1645,28,35.286,21,0,0.286,162.242,2.762,3.48,2.071,0,0.028,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.67,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,80,2,3.571,11,0,0.286,203.434,5.086,9.082,27.972,0,0.727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,2647,59,109.429,8,0,0.143,1555.61,34.674,64.31,4.702,0,0.084,1.3,0,0,0,0,0,0,0,0,3703,114110,67.061,2.176,3911,2.298,0.028,35.7,75,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,5416,418,422.857,145,5,7.714,32.886,2.538,2.568,0.88,0.03,0.047,1.44,0,0,0,0,0,0,0,0,3812,50401,0.306,0.023,3400,0.021,0.124,8,93.52,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,79,0,0.571,6,0,0.143,274.906,0,1.988,20.879,0,0.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.89,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
Belarus,10463,873,665.143,72,5,3.571,1107.275,92.388,70.391,7.62,0.529,0.378,1.46,0,0,0,0,0,0,0,0,8230,147525,15.612,0.871,7042,0.745,0.094,10.6,16.67,9449321,46.858,40.3,14.799,9.788,17167.967,0,443.129,5.18,10.5,46.1,0,11,74.79,0.808
Belgium,46134,809,1091.143,7094,177,201.571,3980.632,69.804,94.148,612.1,15.272,17.392,0.8,903,77.915,3968,342.375,0,0,1418.412,122.386,13879,321862,27.772,1.198,15129,1.305,0.072,13.9,81.48,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,0,5.64,81.63,0.916
Belize,18,0,0,2,0,0,45.269,0,0,5.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,397621,16.426,25,3.853,2.279,7824.362,0,176.957,17.11,0,0,90.083,1.3,74.62,0.708
