location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,8677,531,433.857,194,6,8.286,222.897,13.64,11.145,4.984,0.154,0.213,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,969,5,10.143,31,0,0,336.716,1.737,3.525,10.772,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,7728,186,183.714,575,7,6.571,176.233,4.242,4.19,13.113,0.16,0.15,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.85,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,762,0,0.143,51,0,0.286,9862.163,0,1.849,660.066,0,3.698,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,58,6,1.429,3,0,0.143,1.765,0.183,0.043,0.091,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.48,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,25,0,0,3,0,0,255.29,0,0,30.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,9931,648,399.571,416,13,9,219.733,14.338,8.841,9.204,0.288,0.199,1.41,0,0,0,0,0,0,0,0,5077,120922,2.676,0.112,3944,0.087,0.101,9.9,90.74,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,5606,335,249.429,70,3,3,1891.852,113.052,84.174,23.623,1.012,1.012,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,7095,14,10.857,101,1,0.429,278.237,0.549,0.426,3.961,0.039,0.017,0.79,0,0,0,0,0,0,0,0,26117,1137684,44.615,1.024,27743,1.088,0,2555.3,67.13,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,16404,51,49.429,633,0,1,1821.371,5.663,5.488,70.283,0,0.111,0.85,32,3.553,156,17.321,0,0,0,0,0,0,0,0,5776,0.641,0.009,116.9,59.26,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,3749,118,124.286,44,1,1.286,369.754,11.638,12.258,4.34,0.099,0.127,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.78,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,97,0,0.143,11,0,0,246.664,0,0.363,27.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,8174,286,282.286,12,0,0.286,4803.762,168.079,165.896,7.052,0,0.168,1.21,0,0,0,0,0,0,0,0,0,0,0,0,7326,4.305,0.039,26,75,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,28511,1773,1378.286,408,22,17.857,173.12,10.766,8.369,2.477,0.134,0.108,1.38,0,0,0,0,0,0,0,0,10262,214167,1.3,0.062,8891,0.054,0.155,6.5,93.52,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,90,0,0.714,7,0,0,313.184,0,2.486,24.359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.48,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
Belarus,33371,945,942.714,185,6,4.857,3531.577,100.007,99.765,19.578,0.635,0.514,1.03,0,0,0,0,0,0,0,0,0,0,0,0,13598,1.439,0.069,14.4,16.67,9449321,46.858,40.3,14.799,9.788,17167.967,0,443.129,5.18,10.5,46.1,0,11,74.79,0.808
Belgium,56235,252,278.143,9186,36,40.429,4852.188,21.744,23.999,792.606,3.106,3.488,0.72,268,23.124,1388,119.762,0,0,0,0,9878,783839,67.633,0.852,14494,1.251,0.019,52.1,75,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,0,5.64,81.63,0.916
Belize,18,0,0,2,0,0,45.269,0,0,5.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.19,397621,16.426,25,3.853,2.279,7824.362,0,176.957,17.11,0,0,90.083,1.3,74.62,0.708
Benin,135,5,-29.143,3,1,0.143,11.136,0.412,-2.404,0.247,0.082,0.012,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.41,12123198,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.515
Bhutan,21,0,0.143,0,0,0,27.216,0,0.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.33,771612,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,0,0,79.807,1.7,71.78,0.612
Bolivia,5187,268,259.286,215,16,9,444.358,22.959,22.212,18.419,1.371,0.771,1.39,0,0,0,0,0,0,0,0,723,19289,1.652,0.062,733,0.063,0.354,2.8,84.26,11673029,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,0,0,25.383,1.1,71.51,0.693
Bosnia and Herzegovina,2350,12,18.857,140,4,2.571,716.285,3.658,5.748,42.672,1.219,0.784,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.3,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.768
