location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,40833,65,90.429,1516,3,3.143,1048.927,1.67,2.323,38.943,0.077,0.081,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,19157,299,300.286,477,4,3.714,6656.821,103.899,104.346,165.752,1.39,1.291,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.63,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,56143,263,248.714,1914,7,8.286,1280.312,5.998,5.672,43.648,0.16,0.189,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,4038,0,94.429,69,0,1.429,52261.697,0,1222.139,893.03,0,18.489,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,9381,355,251.286,268,1,3,285.429,10.801,7.646,8.154,0.03,0.091,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.74,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,124,0,0.714,3,0,0,1266.236,0,7.294,30.635,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,1090589,9253,14415.571,28896,283,375.571,24130.33,204.732,318.958,639.352,6.262,8.31,0.96,0,0,0,0,0,0,0,0,13686,2578831,57.059,0.303,28270,0.626,0.51,2,80.09,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,77837,2314,1877.571,1180,23,14.143,26267.585,780.904,633.622,398.214,7.762,4.773,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,27525,12,18,905,0,0,1079.417,0.471,0.706,35.49,0,0,0.88,0,0,0,0,0,0,0,0,0,8535842,334.74,0,37115,1.455,0,2061.9,65.28,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,80811,2782,2286.429,979,14,12.286,8972.619,308.891,253.867,108.7,1.554,1.364,1.54,174,19.32,1051,116.695,0,0,0,0,0,2088359,231.875,0,21476,2.385,0.106,9.4,60.19,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
