location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,26314,783,693.143,495,13,15.286,675.96,20.114,17.806,12.716,0.334,0.393,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,1672,82,53.286,37,1,0.429,580.999,28.494,18.516,12.857,0.347,0.149,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.3,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,11147,116,109.286,788,11,9.143,254.201,2.645,2.492,17.97,0.251,0.208,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.74,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,854,1,0.286,52,1,0.143,11052.87,12.942,3.698,673.008,12.942,1.849,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.59,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,148,6,7.429,6,0,0.286,4.503,0.183,0.226,0.183,0,0.009,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,26,0,0,3,0,0,265.501,0,0,30.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,34159,1374,1342.571,878,24,23,755.801,30.401,29.706,19.427,0.531,0.509,1.3,0,0,0,0,0,0,0,0,6436,249634,5.523,0.142,6083,0.135,0.221,4.5,88.89,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,17489,425,544.857,293,8,10.857,5901.998,143.424,183.872,98.878,2.7,3.664,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,7370,23,13.714,102,0,0,289.021,0.902,0.538,4,0,0,1.5,0,0,0,0,0,0,0,0,20198,1848347,72.485,0.792,28238,1.107,0,2059.1,50.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,17189,54,30,681,3,1.286,1908.532,5.996,3.331,75.613,0.333,0.143,1.09,12,1.332,66,7.328,0,0,0,0,5030,532700,59.147,0.558,4540,0.504,0.007,151.3,47.22,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,10662,338,353,126,4,4,1051.565,33.336,34.815,12.427,0.395,0.395,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.33,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,104,1,0.143,11,0,0,264.464,2.543,0.363,27.972,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,19553,540,546,47,1,2.571,11491.064,317.352,320.878,27.621,0.588,1.511,1.11,0,0,0,0,0,0,0,0,12888,438080,257.454,7.574,8549,5.024,0.064,15.7,75,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,94481,3862,3258,1262,53,41,573.692,23.45,19.783,7.663,0.322,0.249,1.17,0,0,0,0,0,0,0,0,17214,536680,3.259,0.105,15875,0.096,0.205,4.9,74.54,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,97,0,0.714,7,0,0,337.543,0,2.486,24.359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
Belarus,55369,689,729.143,318,6,5.143,5859.574,72.915,77.164,33.653,0.635,0.544,0.85,0,0,0,0,0,0,0,0,10632,760549,80.487,1.125,15899,1.683,0.046,21.8,16.67,9449321,46.858,40.3,14.799,9.788,17167.967,0,443.129,5.18,10.5,46.1,0,11,74.79,0.808
Belgium,60155,55,102.571,9663,2,6.286,5190.422,4.746,8.85,833.764,0.173,0.542,0.82,67,5.781,371,32.011,0,0,0,0,15194,1090539,94.096,1.311,12554,1.083,0.008,122.4,51.85,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,0,5.64,81.63,0.916
Belize,22,1,0.286,2,0,0,55.329,2.515,0.719,5.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.15,397621,16.426,25,3.853,2.279,7824.362,0,176.957,17.11,0,0,90.083,1.3,74.62,0.708
Benin,532,49,32.429,9,0,0.714,43.883,4.042,2.675,0.742,0,0.059,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.67,12123198,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.515
Bhutan,67,0,1.143,0,0,0,86.831,0,1.481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.33,771612,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,0,0,79.807,1.7,71.78,0.612
Bolivia,19883,810,748.429,659,27,24.571,1703.328,69.391,64.116,56.455,2.313,2.105,1.23,0,0,0,0,0,0,0,0,1358,50114,4.293,0.116,1501,0.129,0.499,2,84.26,11673029,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,0,0,25.383,1.1,71.51,0.693
