location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,15753,545,653.857,266,8,6.571,404.667,14,16.796,6.833,0.206,0.169,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,1143,6,19.857,33,0,0.143,397.178,2.085,6.9,11.467,0,0.05,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.3,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,9513,119,144.286,661,8,7.429,216.939,2.714,3.29,15.074,0.182,0.169,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.85,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,765,1,0.286,51,0,0,9900.99,12.942,3.698,660.066,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,86,0,2.286,4,0,0,2.617,0,0.07,0.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.78,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,26,0,0.143,3,0,0,265.501,0,1.459,30.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,17415,564,683.857,556,17,12.714,385.324,12.479,15.131,12.302,0.376,0.281,1.32,0,0,0,0,0,0,0,0,4270,168111,3.72,0.094,4483,0.099,0.153,6.6,90.74,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,9492,210,339.857,139,8,7.429,3203.257,70.869,114.691,46.908,2.7,2.507,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,7221,19,13.571,102,-1,0,283.178,0.745,0.532,4,-0.039,0,0.95,0,0,0,0,0,0,0,0,17652,1472220,57.734,0.692,32574,1.277,0,2400.3,62.04,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,16733,2,27.714,668,0,3.857,1857.901,0.222,3.077,74.169,0,0.428,0.81,29,3.22,68,7.55,0,0,0,0,3286,451820,50.167,0.365,6640,0.737,0.004,239.6,53.7,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
