location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,43681,213,174,1641,6,8.714,1122.087,5.472,4.47,42.154,0.154,0.224,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,29126,694,547.429,637,6,8.286,10120.926,241.156,190.225,221.35,2.085,2.879,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.74,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,69591,1002,877.857,2186,18,15.571,1586.986,22.85,20.019,49.851,0.41,0.355,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.52,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,5951,37,67.714,76,0,0.143,77020.643,478.871,876.39,983.628,0,1.849,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,13818,203,143.143,328,4,2.857,420.431,6.177,4.355,9.98,0.122,0.087,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.19,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,134,0,0.429,4,0,0.143,1368.352,0,4.376,40.846,0,1.459,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,1329005,10621,9504.143,36106,379,274.714,29405.513,235,210.288,798.88,8.386,6.078,0.91,0,0,0,0,0,0,0,0,23556,3111694,68.849,0.521,21609,0.478,0.44,2.3,79.17,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,118870,984,1454.714,1811,23,28.857,40114.955,332.07,490.921,611.157,7.762,9.738,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,27777,19,15.143,907,0,0,1089.299,0.745,0.594,35.569,0,0,1.25,0,0,0,0,0,0,0,0,39581,9441350,370.251,1.552,40162,1.575,0,2652.2,52.31,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,214597,5984,7104.429,1945,58,63.714,23827.167,664.416,788.82,215.958,6.44,7.074,1.02,658,73.059,3867,429.361,0,0,0,0,29050,2723162,302.359,3.225,31079,3.451,0.229,4.4,82.41,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,79158,2075,1680.857,1005,20,19.714,7807.144,204.652,165.778,99.12,1.973,1.944,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.35,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,7312,56,42.857,163,0,1.286,18593.864,142.404,108.982,414.497,0,3.269,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,85008,126,171,337,0,0.857,49958.186,74.049,100.495,198.051,0,0.504,0.88,0,0,0,0,0,0,0,0,10535,1914445,1125.096,6.191,10103,5.937,0.017,59.1,58.33,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,436684,2212,1866.286,6254,39,20.857,2651.561,13.431,11.332,37.975,0.237,0.127,1.17,0,0,0,0,0,0,0,0,15990,2570779,15.61,0.097,14684,0.089,0.127,7.9,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,250,0,1,7,0,0,869.956,0,3.48,24.359,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.74,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
Belarus,116699,1251,1199.857,1060,7,6.286,12349.988,132.39,126.978,112.177,0.741,0.665,1.16,0,0,0,0,0,0,0,0,0,0,0,0,27447,2.905,0.044,22.9,22.22,9449321,46.858,40.3,14.799,9.788,17167.967,0,443.129,5.18,10.5,46.1,0,11,74.79,0.808
Belgium,540605,2734,4732.857,14839,223,182.571,46645.635,235.901,408.37,1280.37,19.241,15.753,0.65,1356,117.001,6240,538.413,0,0,0,0,40327,5564660,480.142,3.48,28529,2.462,0.166,6,63.89,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,0,5.64,81.63,0.916
