location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,41268,123,91.714,1534,3,3.857,1060.102,3.16,2.356,39.406,0.077,0.099,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,20315,275,295,499,6,4.857,7059.212,95.559,102.509,173.396,2.085,1.688,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.63,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,57332,306,282.143,1949,8,8.714,1307.426,6.978,6.434,44.446,0.182,0.199,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,4567,50,108,73,1,1.429,59108.264,647.124,1397.787,944.8,12.942,18.489,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,10269,195,241,275,0,2.143,312.448,5.933,7.333,8.367,0,0.065,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.74,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,124,0,0.286,3,0,0,1266.236,0,2.918,30.635,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,1143800,13267,12878.571,30442,371,355,25307.674,293.545,284.951,673.559,8.209,7.855,0.94,0,0,0,0,0,0,0,0,27533,2690641,59.533,0.609,25730,0.569,0.501,2,81.94,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,85034,2383,2028.286,1272,29,20.143,28696.35,804.189,684.484,429.261,9.787,6.798,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,27579,14,14.714,907,0,0.286,1081.534,0.549,0.577,35.569,0,0.011,0.8,0,0,0,0,0,0,0,0,50670,8700911,341.214,1.987,39584,1.552,0,2690.2,45.83,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,93949,4453,3157.857,1056,29,16.429,10431.36,494.426,350.624,117.25,3.22,1.824,1.58,248,27.536,1444,160.33,0,0,0,0,24506,2177572,241.781,2.721,22739,2.525,0.139,7.2,64.81,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
