location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,39799,96,65.429,1479,4,2.143,1022.366,2.466,1.681,37.993,0.103,0.055,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,15399,168,161.857,420,4,3.429,5350.963,58.378,56.243,145.945,1.39,1.191,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.63,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,53072,132,133.714,1801,6,5.857,1210.279,3.01,3.049,41.071,0.137,0.134,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.93,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,2696,0,83.714,55,0,0.286,34892.901,0,1083.47,711.836,0,3.698,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.7,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,6366,120,137.714,218,0,3.286,193.694,3.651,4.19,6.633,0,0.1,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.3,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,111,0,0.571,3,0,0,1133.486,0,5.835,30.635,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,894206,10324,13674.286,23868,287,407.143,19785.167,228.428,302.557,528.102,6.35,9.008,1.03,0,0,0,0,0,0,0,0,15175,2197643,48.625,0.336,26935,0.596,0.508,2,82.87,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,56451,715,565,1020,4,6.143,19050.47,241.29,190.67,344.219,1.35,2.073,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,27285,22,19.571,898,0,0.571,1070.005,0.863,0.768,35.216,0,0.022,0.98,0,0,0,0,0,0,0,0,0,8008111,314.045,0,34938,1.37,0.001,1785.2,68.06,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,55319,896,1024.714,851,-1,5.429,6142.188,99.485,113.776,94.488,-0.111,0.603,1.23,96,10.659,431,47.855,0,0,0,0,13816,1809263,200.886,1.534,17556,1.949,0.058,17.1,40.74,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,41982,230,184.429,609,1,1.857,4140.574,22.684,18.19,60.064,0.099,0.183,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.2,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,5078,55,95.571,107,1,1.571,12912.971,139.861,243.031,272.093,2.543,3.996,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,75614,327,421.714,275,2,2.143,44437.444,192.174,247.836,161.614,1.175,1.259,0.91,0,0,0,0,0,0,0,0,8792,1538925,904.408,5.167,10039,5.9,0.042,23.8,63.89,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,378266,1193,1368,5524,24,25.143,2296.845,7.244,8.307,33.542,0.146,0.153,0.99,0,0,0,0,0,0,0,0,9467,2073958,12.593,0.057,11619,0.071,0.118,8.5,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,208,2,1.286,7,0,0,723.803,6.96,4.474,24.359,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.63,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
Belarus,83534,1063,526,896,11,6.429,8840.212,112.495,55.665,94.822,1.164,0.68,1.28,0,0,0,0,0,0,0,0,0,2073930,219.479,0,19627,2.077,0.027,37.3,16.67,9449321,46.858,40.3,14.799,9.788,17167.967,0,443.129,5.18,10.5,46.1,0,11,74.79,0.808
Belgium,162258,5327,4574.714,10191,16,18.143,14000.291,459.636,394.725,879.322,1.381,1.565,1.57,243,20.967,1331,114.844,0,0,890.301,76.819,30373,3741729,322.852,2.621,44231,3.816,0.103,9.7,45.37,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,0,5.64,81.63,0.916
Belize,2531,104,57.143,37,2,1.143,6365.358,261.556,143.712,93.053,5.03,2.874,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.44,397621,16.426,25,3.853,2.279,7824.362,0,176.957,17.11,0,0,90.083,1.3,74.62,0.708
Benin,2411,0,7.714,41,0,0,198.875,0,0.636,3.382,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.22,12123198,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.515
Bhutan,309,3,1.571,0,0,0,400.46,3.888,2.037,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.78,771612,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,0,0,79.807,1.7,71.78,0.612
Bolivia,138574,111,243.714,8308,16,29.571,11871.298,9.509,20.878,711.726,1.371,2.533,0.77,0,0,0,0,0,0,0,0,521,312259,26.75,0.045,1074,0.092,0.227,4.4,84.26,11673029,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,0,0,25.383,1.1,71.51,0.693
Bosnia and Herzegovina,30647,302,327.571,928,1,7,9341.276,92.05,99.845,282.857,0.305,2.134,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.74,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.768
Botswana,3219,0,6.714,18,0,0.286,1368.841,0,2.855,7.654,0,0.121,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.89,2351625,4.044,25.8,3.941,2.242,15807.374,0,237.372,4.81,5.7,34.4,0,1.8,69.59,0.717
Brazil,5094979,12342,25670,150488,290,590.857,23969.671,58.064,120.766,707.981,1.364,2.78,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.43,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,0,2.2,75.88,0.759
Brunei,146,0,0,3,0,0,333.727,0,0,6.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.19,437483,81.347,32.4,4.591,2.382,71809.251,0,201.285,12.79,2,30.9,0,2.7,75.86,0.853
Bulgaria,24402,83,402.143,892,1,6.857,3511.865,11.945,57.875,128.374,0.144,0.987,1.5,62,8.923,1205,173.42,0,0,0,0,3795,571813,82.294,0.546,4288,0.617,0.094,10.7,35.19,6948445,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.813
Burkina Faso,2271,0,14.857,61,0,0.286,108.643,0,0.711,2.918,0,0.014,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.11,20903278,70.151,17.6,2.409,1.358,1703.102,43.7,269.048,2.42,1.6,23.9,11.877,0.4,61.58,0.423
Burundi,524,7,1.571,1,0,0,44.068,0.589,0.132,0.084,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.81,11890781,423.062,17.5,2.562,1.504,702.225,71.7,293.068,6.05,0,0,6.144,0.8,61.58,0.417
Cambodia,283,0,0.714,0,0,0,16.927,0,0.043,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.04,16718971,90.672,25.6,4.412,2.385,3645.07,0,270.892,4,2,33.7,66.229,0.8,69.82,0.582
Cameroon,21203,0,39.857,423,0,0.429,798.731,0,1.501,15.935,0,0.016,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.67,26545864,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,0,0,2.735,1.3,59.29,0.556
Canada,184403,1636,2271.714,9666,5,19,4885.863,43.347,60.19,256.106,0.132,0.503,1.18,0,0,0,0,0,0,0,0,67843,8218788,217.761,1.798,84714,2.245,0.027,37.3,60.65,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,0,2.5,82.43,0.926
Cape Verde,7072,159,101.714,75,1,1.429,12719.699,285.977,182.943,134.895,1.799,2.569,1.07,0,0,0,0,0,0,0,0,310,0,0,0.558,501,0.901,0.203,4.9,67.13,555988,135.58,25.7,4.46,3.437,6222.554,0,182.219,2.42,2.1,16.5,0,2.1,72.98,0.654
Central African Republic,4854,0,1.286,62,0,0,1005.018,0,0.266,12.837,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.48,4829764,7.479,18.3,3.655,2.251,661.24,0,435.727,6.1,0,0,16.603,1,53.28,0.367
Chad,1304,13,12.429,92,0,0.857,79.387,0.791,0.757,5.601,0,0.052,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.15,16425859,11.833,16.7,2.486,1.446,1768.153,38.4,280.995,6.1,0,0,5.818,0,54.24,0.404
Chile,481371,1776,1598.857,13318,46,48.429,25181.3,92.905,83.639,696.686,2.406,2.533,0.96,0,0,0,0,0,0,0,0,39211,3685229,192.78,2.051,32386,1.694,0.049,20.3,81.94,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,0,2.11,80.18,0.843
China,90812,34,26.143,4739,0,0,63.094,0.024,0.018,3.293,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.31,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,0,4.34,76.91,0.752
Colombia,911316,8569,8037.714,27834,174,160.286,17910.07,168.406,157.965,547.021,3.42,3.15,1.03,0,0,0,0,0,0,0,0,26694,3638978,71.517,0.525,26403,0.519,0,0,71.3,50882884,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.747
Comoros,495,0,1.143,7,0,0,569.231,0,1.314,8.05,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869595,437.352,20.4,2.963,1.726,1413.89,18.1,261.516,11.88,4.4,23.6,15.574,2.2,64.32,0.503
Congo,5118,0,4.143,90,0,0.143,927.495,0,0.751,16.31,0,0.026,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.48,5518092,15.405,19,3.402,2.063,4881.406,37,344.094,7.2,1.7,52.3,47.964,0,64.57,0.606
Costa Rica,87439,0,1179.571,1076,0,18,17164.712,0,231.556,211.224,0,3.533,1.01,0,0,0,0,0,0,0,0,2437,231914,45.526,0.478,2452,0.481,0,0,58.33,5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.794
Cote d'Ivoire,20154,26,38.857,120,0,0,764.038,0.986,1.473,4.549,0,0,0.93,0,0,0,0,0,0,0,0,906,173214,6.567,0.034,955,0.036,0.041,24.6,36.11,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,0,0,19.351,0,57.78,0.492
