location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,32012,186,263.857,809,29,19.286,822.331,4.778,6.778,20.782,0.745,0.495,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,2662,82,67.143,69,4,2.857,925.012,28.494,23.331,23.977,1.39,0.993,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.52,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,14657,385,316,928,8,7.143,334.245,8.78,7.206,21.163,0.182,0.163,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.74,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,855,0,0,52,0,0,11065.812,0,0,673.008,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.48,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,315,24,14.714,17,2,1,9.584,0.73,0.448,0.517,0.061,0.03,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,69,0,0.571,3,0,0,704.599,0,5.835,30.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,69941,2744,2497.714,1385,34,33.571,1547.512,60.714,55.264,30.644,0.752,0.743,1.23,0,0,0,0,0,0,0,0,8311,380507,8.419,0.184,8171,0.181,0.306,3.3,81.48,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,26658,593,595.714,459,6,8.857,8996.252,200.119,201.035,154.898,2.025,2.989,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,8066,65,67.286,104,0,0,316.315,2.549,2.639,4.078,0,0,1.92,0,0,0,0,0,0,0,0,57859,2563782,100.541,2.269,47349,1.857,0.001,703.7,68.98,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,17941,68,66.286,705,0,1,1992.028,7.55,7.36,78.278,0,0.111,1.49,7,0.777,62,6.884,0,0,0,0,7834,628700,69.806,0.87,6351,0.705,0.01,95.8,47.22,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,18684,572,547.429,228,8,6.857,1842.753,56.415,53.991,22.487,0.789,0.676,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.3,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,104,0,0,11,0,0,264.464,0,0,27.972,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,27837,423,536.571,94,2,3.286,16359.472,248.592,315.337,55.243,1.175,1.931,1.05,0,0,0,0,0,0,0,0,10126,564365,331.671,5.951,8800,5.172,0.061,16.4,75,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,153277,4019,3810.143,1926,38,43.571,930.704,24.404,23.135,11.695,0.231,0.265,0.99,0,0,0,0,0,0,0,0,18362,805660,4.892,0.111,17751,0.108,0.215,4.7,74.54,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,97,0,0,7,0,0,337.543,0,0,24.359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.41,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
Belarus,62698,274,330.857,405,7,5.429,6635.186,28.997,35.014,42.86,0.741,0.574,0.71,0,0,0,0,0,0,0,0,0,0,0,0,15967,1.69,0.021,48.3,16.67,9449321,46.858,40.3,14.799,9.788,17167.967,0,443.129,5.18,10.5,46.1,0,11,74.79,0.808
Belgium,61598,89,84.429,9761,7,5,5314.93,7.679,7.285,842.219,0.604,0.431,1.04,35,3.02,187,16.135,0,0,0,0,13607,1303042,112.432,1.174,12646,1.091,0.007,149.8,50,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,0,5.64,81.63,0.916
Belize,28,0,0.714,2,0,0,70.419,0,1.796,5.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.44,397621,16.426,25,3.853,2.279,7824.362,0,176.957,17.11,0,0,90.083,1.3,74.62,0.708
Benin,1199,0,26,21,0,1,98.901,0,2.145,1.732,0,0.082,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.67,12123198,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.515
Bhutan,77,0,1,0,0,0,99.791,0,1.296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.3,771612,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,0,0,79.807,1.7,71.78,0.612
Bolivia,35528,1301,1003.571,1271,70,51.143,3043.597,111.454,85.974,108.883,5.997,4.381,1.16,0,0,0,0,0,0,0,0,2154,79567,6.816,0.185,1853,0.159,0.542,1.8,84.26,11673029,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,0,0,25.383,1.1,71.51,0.693
Bosnia and Herzegovina,4788,182,141.714,189,1,2,1459.393,55.474,43.195,57.608,0.305,0.61,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.85,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.768
Botswana,227,0,19.286,1,0,0,96.529,0,8.201,0.425,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.41,2351625,4.044,25.8,3.941,2.242,15807.374,0,237.372,4.81,5.7,34.4,0,1.8,69.59,0.717
Brazil,1496858,48105,38392,61884,1252,987.571,7042.069,226.313,180.618,291.137,5.89,4.646,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.31,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,0,2.2,75.88,0.759
Brunei,141,0,0,3,0,0,322.298,0,0,6.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.07,437483,81.347,32.4,4.591,2.382,71809.251,0,201.285,12.79,2,30.9,0,2.7,75.86,0.853
Bulgaria,5315,161,129.571,232,0,3,764.919,23.171,18.648,33.389,0,0.432,1.28,31,4.461,443,63.755,0,0,0,0,2896,144369,20.777,0.417,2693,0.388,0.048,20.8,36.11,6948445,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.813
Burkina Faso,967,5,4.714,53,0,0,46.261,0.239,0.226,2.535,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.37,20903278,70.151,17.6,2.409,1.358,1703.102,43.7,269.048,2.42,1.6,23.9,11.877,0.4,61.58,0.423
Burundi,170,0,3.714,1,0,0,14.297,0,0.312,0.084,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.89,11890781,423.062,17.5,2.562,1.504,702.225,71.7,293.068,6.05,0,0,6.144,0.8,61.58,0.417
Cambodia,141,0,1.571,0,0,0,8.434,0,0.094,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.74,16718971,90.672,25.6,4.412,2.385,3645.07,0,270.892,4,2,33.7,66.229,0.8,69.82,0.582
Cameroon,12592,0,0,313,0,0,474.349,0,0,11.791,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.19,26545864,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,0,0,2.735,1.3,59.29,0.556
Canada,106643,355,311.429,8700,22,19,2825.567,9.406,8.251,230.511,0.583,0.503,0.91,0,0,0,0,0,0,0,0,0,2848244,75.466,0,41412,1.097,0.008,133,68.98,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,0,2.5,82.43,0.926
Cape Verde,1301,34,42.571,15,0,1,2339.979,61.152,76.569,26.979,0,1.799,1.09,0,0,0,0,0,0,0,0,318,0,0,0.572,0,0,0,0,79.17,555988,135.58,25.7,4.46,3.437,6222.554,0,182.219,2.42,2.1,16.5,0,2.1,72.98,0.654
Central African Republic,3788,43,77.714,47,0,1,784.303,8.903,16.091,9.731,0,0.207,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.81,4829764,7.479,18.3,3.655,2.251,661.24,0,435.727,6.1,0,0,16.603,1,53.28,0.367
