location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,14528,866,646.714,250,3,4.714,373.199,22.246,16.613,6.422,0.077,0.121,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,1122,23,19,33,0,0.286,389.881,7.992,6.602,11.467,0,0.099,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.11,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,9267,133,164.857,646,8,7.714,211.329,3.033,3.759,14.732,0.182,0.176,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.85,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,764,0,0.286,51,0,0,9888.048,0,3.698,660.066,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,84,3,3.286,4,0,0,2.556,0.091,0.1,0.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.78,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,25,0,0,3,0,0,255.29,0,0,30.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,16214,795,694.429,528,8,11.857,358.75,17.59,15.365,11.683,0.177,0.262,1.33,0,0,0,0,0,0,0,0,4571,160685,3.555,0.101,4417,0.098,0.157,6.4,90.74,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,8927,251,375,127,7,7.143,3012.587,84.705,126.551,42.859,2.362,2.41,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,7192,8,11.143,103,0,0.143,282.041,0.314,0.437,4.039,0,0.006,0.96,0,0,0,0,0,0,0,0,30916,1428538,56.021,1.212,33754,1.324,0,3029.2,63.43,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,16685,30,28.429,668,0,4.143,1852.572,3.331,3.156,74.169,0,0.46,0.83,23,2.554,75,8.327,0,0,0,0,7841,442143,49.092,0.871,6540,0.726,0.004,230,53.7,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
