location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,3393,168,207.571,104,9,6.143,87.16,4.316,5.332,2.672,0.231,0.158,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,832,12,9.429,31,0,0.143,289.11,4.17,3.276,10.772,0,0.05,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,4997,159,164.143,476,6,4.571,113.954,3.626,3.743,10.855,0.137,0.104,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.85,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,751,0,1.143,46,0,0.571,9719.796,0,14.791,595.354,0,7.396,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.78,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,36,0,1.286,2,0,0,1.095,0,0.039,0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.7,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,25,0,0.143,3,0,0,255.29,0,1.459,30.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,5208,188,131.857,273,9,8.429,115.232,4.16,2.917,6.04,0.199,0.186,1.28,0,0,0,0,0,0,0,0,3132,69019,1.527,0.069,2456,0.054,0.054,18.6,88.89,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,2782,163,121.429,40,0,1.429,938.839,55.007,40.978,13.499,0,0.482,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,6894,19,20.286,97,0,0.857,270.354,0.745,0.796,3.804,0,0.034,0.77,0,0,0,0,0,0,0,0,23900,688656,27.006,0.937,20607,0.808,0.001,1015.8,69.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,15684,34,40.286,608,2,4,1741.428,3.775,4.473,67.508,0.222,0.444,0.69,97,10.77,321,35.641,0,0,0,0,6371,292254,32.45,0.707,6357,0.706,0.006,157.8,64.81,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,2127,67,51.571,28,2,0.714,209.78,6.608,5.086,2.762,0.197,0.07,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.96,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,92,3,1.714,11,0,0,233.949,7.629,4.359,27.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,3934,214,144.714,8,0,0,2311.965,125.765,85.047,4.702,0,0,1.29,0,0,0,0,0,0,0,0,4840,160341,94.23,2.844,4777,2.807,0.03,33,75,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,11719,790,659.429,186,3,3.286,71.158,4.797,4.004,1.129,0.018,0.02,1.33,0,0,0,0,0,0,0,0,6241,99646,0.605,0.038,4997,0.03,0.132,7.6,89.81,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
