location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,39239,12,23.571,1458,3,1.714,1007.98,0.308,0.606,37.453,0.077,0.044,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,13391,132,122.286,380,3,2.286,4653.207,45.868,42.493,132.045,1.042,0.794,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.63,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,51213,146,170,1719,5,5.714,1167.886,3.329,3.877,39.201,0.114,0.13,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.93,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,1966,130,40.714,53,0,0,25444.897,1682.521,526.943,685.951,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.7,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,4797,79,97.143,176,2,3.143,145.955,2.404,2.956,5.355,0.061,0.096,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,101,0,0.714,3,0,0,1031.37,0,7.294,30.635,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,723132,11807,11855,16113,364,375.857,15999.99,261.241,262.303,356.516,8.054,8.316,1.06,0,0,0,0,0,0,0,0,23039,1856801,41.084,0.51,23115,0.511,0.513,1.9,87.96,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,49574,174,288.857,957,6,3,16729.695,58.72,97.48,322.958,2.025,1.012,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,27055,11,16.143,882,7,4,1060.985,0.431,0.633,34.588,0.275,0.157,0.63,0,0,0,0,0,0,0,0,17099,7563322,296.602,0.671,34805,1.365,0,2156,68.06,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,43432,556,682,790,3,3.286,4822.349,61.734,75.724,87.715,0.333,0.365,1.08,88,9.771,381,42.303,0,0,0,0,14493,1569992,174.32,1.609,15985,1.775,0.043,23.4,37.04,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,40061,38,111.571,588,2,1.714,3951.11,3.748,11.004,57.993,0.197,0.169,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.37,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,3838,0,60,89,0,2,9759.744,0,152.575,226.32,0,5.086,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,69848,487,585.143,245,3,3,41048.835,286.204,343.881,143.984,1.763,1.763,0.95,0,0,0,0,0,0,0,0,9118,1407572,827.213,5.359,10614,6.238,0.055,18.1,63.89,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,360555,1407,1419.143,5193,32,30.571,2189.303,8.543,8.617,31.532,0.194,0.186,0.91,0,0,0,0,0,0,0,0,11922,1924345,11.685,0.072,12437,0.076,0.114,8.8,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,190,0,0.143,7,0,0,661.166,0,0.497,24.359,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.19,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
Belarus,77946,337,292.571,822,4,5.286,8248.847,35.664,30.962,86.99,0.423,0.559,1.24,0,0,0,0,0,0,0,0,0,0,0,0,13668,1.446,0.021,46.7,16.67,9449321,46.858,40.3,14.799,9.788,17167.967,0,443.129,5.18,10.5,46.1,0,11,74.79,0.808
Belgium,115353,1174,1708.714,9987,7,5.286,9953.134,101.298,147.435,861.72,0.604,0.456,1.36,140,12.08,708,61.089,0,0,0,0,28556,3201388,276.229,2.464,35753,3.085,0.048,20.9,52.78,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,0,5.64,81.63,0.916
Belize,1891,66,36.571,24,0,0.429,4755.785,165.987,91.976,60.359,0,1.078,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.22,397621,16.426,25,3.853,2.279,7824.362,0,176.957,17.11,0,0,90.083,1.3,74.62,0.708
Benin,2340,0,6.571,40,0,0,193.018,0,0.542,3.299,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.22,12123198,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.515
Bhutan,280,7,2.714,0,0,0,362.877,9.072,3.518,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.17,771612,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,0,0,79.807,1.7,71.78,0.612
Bolivia,134223,322,462.429,7900,42,35.143,11498.558,27.585,39.615,676.774,3.598,3.011,0.81,0,0,0,0,0,0,0,0,1040,295923,25.351,0.089,1467,0.126,0.315,3.2,84.26,11673029,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,0,0,25.383,1.1,71.51,0.693
Bosnia and Herzegovina,27001,81,211.429,829,7,8.429,8229.967,24.689,64.444,252.681,2.134,2.569,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.74,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.768
Botswana,3172,251,86.429,16,0,0.429,1348.855,106.735,36.753,6.804,0,0.182,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.89,2351625,4.044,25.8,3.941,2.242,15807.374,0,237.372,4.81,5.7,34.4,0,1.8,69.59,0.717
Brazil,4745464,13155,26774.857,142058,317,683.714,22325.354,61.889,125.964,668.321,1.491,3.217,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.13,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,0,2.2,75.88,0.759
Brunei,146,0,0.143,3,0,0,333.727,0,0.327,6.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.19,437483,81.347,32.4,4.591,2.382,71809.251,0,201.285,12.79,2,30.9,0,2.7,75.86,0.853
Bulgaria,20271,216,179.571,807,11,6,2917.343,31.086,25.843,116.141,1.583,0.864,1.3,42,6.045,780,112.255,0,0,0,0,1103,516311,74.306,0.159,3326,0.479,0.054,18.5,35.19,6948445,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.813
Burkina Faso,2028,20,18.857,57,1,0.143,97.018,0.957,0.902,2.727,0.048,0.007,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.11,20903278,70.151,17.6,2.409,1.358,1703.102,43.7,269.048,2.42,1.6,23.9,11.877,0.4,61.58,0.423
Burundi,502,17,4,1,0,0,42.218,1.43,0.336,0.084,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.81,11890781,423.062,17.5,2.562,1.504,702.225,71.7,293.068,6.05,0,0,6.144,0.8,61.58,0.417
Cambodia,277,1,0.286,0,0,0,16.568,0.06,0.017,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.04,16718971,90.672,25.6,4.412,2.385,3645.07,0,270.892,4,2,33.7,66.229,0.8,69.82,0.582
Cameroon,20838,103,34.286,418,0,0.286,784.981,3.88,1.292,15.746,0,0.011,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.78,26545864,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,0,0,2.735,1.3,59.29,0.556
Canada,157219,1791,1376.571,9328,10,7,4165.607,47.454,36.473,247.151,0.265,0.185,1.3,0,0,0,0,0,0,0,0,102399,7220108,191.301,2.713,74509,1.974,0.018,54.1,60.65,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,0,2.5,82.43,0.926
Cape Verde,5817,46,76.571,59,2,1,10462.456,82.736,137.721,106.117,3.597,1.799,1.07,0,0,0,0,0,0,0,0,370,0,0,0.665,433,0.779,0.177,5.7,67.13,555988,135.58,25.7,4.46,3.437,6222.554,0,182.219,2.42,2.1,16.5,0,2.1,72.98,0.654
Central African Republic,4806,0,2.857,62,0,0,995.08,0,0.592,12.837,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.48,4829764,7.479,18.3,3.655,2.251,661.24,0,435.727,6.1,0,0,16.603,1,53.28,0.367
Chad,1185,7,4.571,85,1,0.571,72.142,0.426,0.278,5.175,0.061,0.035,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.85,16425859,11.833,16.7,2.486,1.446,1768.153,38.4,280.995,6.1,0,0,5.818,0,54.24,0.404
Chile,459671,1770,1743.286,12698,57,57.143,24046.138,92.592,91.194,664.253,2.982,2.989,1,0,0,0,0,0,0,0,0,37473,3257864,170.424,1.96,30105,1.575,0.058,17.3,81.94,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,0,2.11,80.18,0.843
China,90505,22,17.714,4739,0,0.286,62.88,0.015,0.012,3.293,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.17,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,0,4.34,76.91,0.752
Colombia,818203,5147,6824,25641,153,177.714,16080.122,101.154,134.112,503.922,3.007,3.493,0.97,0,0,0,0,0,0,0,0,24867,3302476,64.903,0.489,23748,0.467,0,0,71.3,50882884,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.747
Comoros,478,0,1.143,7,0,0,549.681,0,1.314,8.05,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869595,437.352,20.4,2.963,1.726,1413.89,18.1,261.516,11.88,4.4,23.6,15.574,2.2,64.32,0.503
Congo,5008,0,0.857,89,0,0,907.56,0,0.155,16.129,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.48,5518092,15.405,19,3.402,2.063,4881.406,37,344.094,7.2,1.7,52.3,47.964,0,64.57,0.606
Costa Rica,73714,1665,1158.857,861,33,16.571,14470.426,326.848,227.489,169.019,6.478,3.253,1.02,0,0,0,0,0,0,0,0,1722,199997,39.26,0.338,2561,0.503,0,0,62.96,5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.794
Cote d'Ivoire,19641,12,44.857,120,0,0,744.59,0.455,1.701,4.549,0,0,0.92,0,0,0,0,0,0,0,0,236,160428,6.082,0.009,1107,0.042,0.041,24.7,36.11,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,0,0,19.351,0,57.78,0.492
Croatia,16245,48,179,272,0,2.714,3957.111,11.692,43.603,66.256,0,0.661,0.93,0,0,291,70.885,0,0,0,0,3029,295998,72.102,0.738,4838,1.178,0.037,27,28.7,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,0,5.54,78.49,0.831
Cuba,5483,26,48.857,122,0,0.857,484.081,2.295,4.313,10.771,0,0.076,0.92,0,0,0,0,0,0,0,0,7424,606444,53.541,0.655,7431,0.656,0.007,152.1,84.26,11326616,110.408,43.1,14.738,9.719,0,0,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.777
Cyprus,1713,17,15.714,22,0,0,1955.705,19.409,17.941,25.117,0,0,1.42,0,0,0,0,0,0,0,0,2465,376673,430.042,2.814,2937,3.353,0.005,186.9,53.7,875899,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.869
Czechia,65883,1286,2159.857,618,12,13.714,6152.125,120.086,201.687,57.709,1.121,1.281,1.22,187,17.462,825,77.038,0,0,0,0,12218,1352236,126.271,1.141,18459,1.724,0.117,8.5,38.89,10708982,137.176,43.3,19.027,11.58,32605.906,0,227.485,6.82,30.5,38.3,0,6.63,79.38,0.888
Democratic Republic of Congo,10624,12,15,271,0,0,118.623,0.134,0.167,3.026,0,0,1.07,0,0,0,0,0,0,0,0,187,0,0,0.002,196,0.002,0.077,13.1,43.52,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,0,0,4.472,0,60.68,0.457
Denmark,27546,435,538.857,649,0,1.286,4755.703,75.101,93.031,112.047,0,0.222,1.17,17,2.935,110,18.991,0,0,0,0,53934,3787984,653.98,9.311,50094,8.649,0.011,93,50.93,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,0,2.5,80.9,0.929
