location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,45384,210,208.571,1728,13,11.429,1165.834,5.395,5.358,44.389,0.334,0.294,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,34944,644,729.571,743,8,13.857,12142.609,223.782,253.517,258.183,2.78,4.815,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.74,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,78025,1025,1056.571,2329,20,17.571,1779.319,23.375,24.095,53.112,0.456,0.401,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.52,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,6428,77,58.571,76,0,0,83194.202,996.57,758.059,983.628,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.26,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,14821,79,128.429,340,2,1.143,450.949,2.404,3.908,10.345,0.061,0.035,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.41,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,140,1,0.143,4,0,0,1429.622,10.212,1.459,40.846,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,1390388,8593,7293,37714,282,195.286,30763.671,190.128,161.365,834.458,6.24,4.321,0.9,0,0,0,0,0,0,0,0,23322,3269081,72.332,0.516,18890,0.418,0.386,2.6,79.17,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,129085,1563,1232.286,2040,38,28.714,43562.203,527.464,415.858,688.437,12.824,9.69,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,27865,12,11.429,907,0,0,1092.75,0.471,0.448,35.569,0,0,0.99,0,0,0,0,0,0,0,0,51998,9827728,385.403,2.039,47097,1.847,0,4120.8,47.22,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,260512,5802,5546.286,2667,90,87.571,28925.209,644.209,615.816,296.123,9.993,9.723,0.89,709,78.722,3867,429.361,0,0,0,0,30569,2960496,328.71,3.394,29172,3.239,0.19,5.3,82.41,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
