location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,39285,17,16.429,1460,0,1,1009.162,0.437,0.422,37.505,0,0.026,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,13806,157,126.429,388,1,2.571,4797.415,54.556,43.932,134.825,0.347,0.894,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.63,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,51690,160,158.714,1741,5,5.429,1178.763,3.649,3.619,39.703,0.114,0.124,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.93,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,2050,0,42.429,53,0,0,26532.065,0,549.131,685.951,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.7,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,5114,142,91.286,185,2,3.286,155.6,4.321,2.777,5.629,0.061,0.1,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,101,0,0.571,3,0,0,1031.37,0,5.835,30.635,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,765002,14001,12390.857,20288,3351,788.857,16926.404,309.786,274.16,448.891,74.144,17.454,1.06,0,0,0,0,0,0,0,0,28922,1941706,42.962,0.64,24263,0.537,0.511,2,87.96,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,50850,491,371.286,963,4,2.571,17160.305,165.697,125.297,324.983,1.35,0.868,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,27109,13,15.571,890,2,3,1063.103,0.51,0.611,34.902,0.078,0.118,0.72,0,0,0,0,0,0,0,0,42248,7679651,301.164,1.657,34046,1.335,0,2186.5,68.06,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,45686,873,695.714,802,3,2.714,5072.615,96.931,77.247,89.048,0.333,0.301,1.14,98,10.881,395,43.858,0,0,0,0,18586,1636573,181.712,2.064,18399,2.043,0.038,26.4,40.74,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,40309,80,89,593,2,1.714,3975.57,7.89,8.778,58.486,0.197,0.169,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.98,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,4123,0,60.571,96,0,1.429,10484.478,0,154.029,244.121,0,3.633,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,71374,510,524.714,254,3,3.286,41945.647,299.721,308.368,149.273,1.763,1.931,0.94,0,0,0,0,0,0,0,0,9900,1439332,845.878,5.818,8747,5.141,0.06,16.7,63.89,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,364987,1508,1371.857,5272,21,28.571,2216.215,9.157,8.33,32.012,0.128,0.173,0.94,0,0,0,0,0,0,0,0,11420,1962038,11.914,0.069,11934,0.072,0.115,8.7,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,193,3,0.571,7,0,0,671.606,10.439,1.988,24.359,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.19,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
Belarus,79019,388,338.286,839,6,5.286,8362.4,41.061,35.8,88.789,0.635,0.559,1.25,0,0,0,0,0,0,0,0,0,0,0,0,14732,1.559,0.023,43.5,16.67,9449321,46.858,40.3,14.799,9.788,17167.967,0,443.129,5.18,10.5,46.1,0,11,74.79,0.808
Belgium,121059,2607,1755.857,10023,7,8.286,10445.471,224.943,151.503,864.826,0.604,0.715,1.43,156,13.46,771,66.525,0,0,0,0,41752,3338135,288.028,3.603,36712,3.168,0.048,20.9,47.22,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,0,5.64,81.63,0.916
Belize,1992,0,40.857,27,0,0.714,5009.796,0,102.754,67.904,0,1.796,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.44,397621,16.426,25,3.853,2.279,7824.362,0,176.957,17.11,0,0,90.083,1.3,74.62,0.708
Benin,2357,0,4.571,41,0,0.143,194.421,0,0.377,3.382,0,0.012,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.22,12123198,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.515
Bhutan,282,0,2.714,0,0,0,365.469,0,3.518,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.78,771612,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,0,0,79.807,1.7,71.78,0.612
Bolivia,135716,405,442.571,8001,36,33.714,11626.46,34.695,37.914,685.426,3.084,2.888,0.8,0,0,0,0,0,0,0,0,1412,300409,25.735,0.121,1344,0.115,0.329,3,84.26,11673029,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,0,0,25.383,1.1,71.51,0.693
Bosnia and Herzegovina,27749,280,204.714,861,5,8.429,8457.959,85.345,62.397,262.435,1.524,2.569,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.74,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.768
Botswana,3172,0,35.857,16,0,0,1348.855,0,15.248,6.804,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.89,2351625,4.044,25.8,3.941,2.242,15807.374,0,237.372,4.81,5.7,34.4,0,1.8,69.59,0.717
