location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,41425,91,93.857,1538,3,3.571,1064.135,2.338,2.411,39.508,0.077,0.092,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,20875,241,288.143,509,7,5.143,7253.805,83.745,100.126,176.871,2.432,1.787,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.63,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,57942,291,294.571,1964,8,8.143,1321.337,6.636,6.718,44.788,0.182,0.186,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,4756,91,102.571,75,0,0.857,61554.391,1177.765,1327.528,970.685,0,11.094,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,10805,247,254.143,284,5,2.429,328.757,7.515,7.733,8.641,0.152,0.074,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.74,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,128,1,0.571,3,0,0,1307.083,10.212,5.835,30.635,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,1166924,9745,12226.857,31002,210,341.286,25819.315,215.617,270.531,685.949,4.646,7.551,0.93,0,0,0,0,0,0,0,0,19830,2738293,60.587,0.439,24735,0.547,0.494,2,81.94,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,89813,2381,2041.429,1341,41,26.286,30309.115,803.514,688.919,452.546,13.836,8.871,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,27595,10,11.714,907,0,0.286,1082.162,0.392,0.459,35.569,0,0.011,0.77,0,0,0,0,0,0,0,0,0,0,0,0,40751,1.598,0,3478.8,47.69,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,104925,5349,3842.286,1109,27,20.571,11650.049,593.911,426.617,123.135,2.998,2.284,1.56,265,29.424,1602,177.874,0,0,0,0,28742,2232735,247.905,3.191,23620,2.623,0.163,6.1,64.81,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
