location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,42463,166,105,1580,3,4.714,1090.799,4.264,2.697,40.587,0.077,0.121,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,25294,563,484.286,579,8,6.714,8789.353,195.636,168.283,201.195,2.78,2.333,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.93,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,63446,753,638.143,2077,15,13.857,1446.853,17.172,14.553,47.365,0.342,0.316,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.52,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,5477,40,81,75,0,0,70885.912,517.699,1048.34,970.685,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,12816,136,177,308,0,2.429,389.944,4.138,5.385,9.371,0,0.074,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.19,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,131,0,0.429,3,0,0,1337.718,0,4.376,30.635,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,1262476,11977,9600,34183,276,304.429,27933.495,265.003,212.409,756.332,6.107,6.736,0.92,0,0,0,0,0,0,0,0,25629,2960433,65.502,0.567,22910,0.507,0.419,2.4,79.17,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,108687,1221,1987.286,1609,29,28,36678.507,412.05,670.648,542.988,9.787,9.449,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,27671,2,7,907,0,0,1085.142,0.078,0.275,35.569,0,0,0.91,0,0,0,0,0,0,0,0,33373,9160213,359.226,1.309,39006,1.53,0,5572.3,52.31,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,164866,6120,6666.857,1499,45,43.857,18305.427,679.517,740.236,166.437,4.996,4.87,1.26,495,54.961,3054,339.092,0,0,0,0,26540,2505608,278.203,2.947,28604,3.176,0.233,4.3,75,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
