location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,4403,361,242.571,120,5,5,113.105,9.273,6.231,3.083,0.128,0.128,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,868,12,10.429,31,0,0,301.619,4.17,3.624,10.772,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,5723,165,178.429,502,8,5.571,130.51,3.763,4.069,11.448,0.182,0.127,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.85,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,755,1,1,48,0,0.429,9771.565,12.942,12.942,621.239,0,5.547,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.78,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,45,2,1.429,2,0,0,1.369,0.061,0.043,0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,25,0,0,3,0,0,255.29,0,0,30.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,6034,258,178.714,305,5,8.429,133.508,5.708,3.954,6.748,0.111,0.186,1.33,0,0,0,0,0,0,0,0,1891,80142,1.773,0.042,2851,0.063,0.063,16,88.89,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,3313,138,132.429,45,1,1.429,1118.035,46.571,44.691,15.186,0.337,0.482,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,6948,9,18,97,0,0.286,272.472,0.353,0.706,3.804,0,0.011,0.76,0,0,0,0,0,0,0,0,32416,827872,32.466,1.271,27824,1.091,0.001,1545.8,69.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,15871,38,39.143,618,3,2.857,1762.191,4.219,4.346,68.618,0.333,0.317,0.82,72,7.994,219,24.316,0,0,0,0,4818,316508,35.143,0.535,6022,0.669,0.006,153.8,64.81,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,2519,97,83.857,32,1,1,248.442,9.567,8.271,3.156,0.099,0.099,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.19,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,92,0,1.286,11,0,0,233.949,0,3.269,27.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,4941,167,222.571,8,0,0,2903.767,98.144,130.803,4.702,0,0,1.27,0,0,0,0,0,0,0,0,5676,184029,108.152,3.336,5696,3.347,0.039,25.6,75,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,14657,887,743.143,228,14,7.286,88.998,5.386,4.512,1.384,0.085,0.044,1.33,0,0,0,0,0,0,0,0,5738,122657,0.745,0.035,4995,0.03,0.149,6.7,89.81,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,84,0,0.286,7,0,0,292.305,0,0.994,24.359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.48,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
Belarus,22973,921,895.429,131,5,4.571,2431.18,97.467,94.761,13.863,0.529,0.484,1.14,0,0,0,0,0,0,0,0,11772,263543,27.89,1.246,8472,0.897,0.106,9.5,16.67,9449321,46.858,40.3,14.799,9.788,17167.967,0,443.129,5.18,10.5,46.1,0,11,74.79,0.808
Belgium,53081,485,453.571,8656,75,116,4580.048,41.848,39.136,746.875,6.471,10.009,0.72,477,41.158,2222,191.723,0,0,631.304,54.472,12301,607406,52.41,1.061,20958,1.808,0.022,46.2,78.7,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,0,5.64,81.63,0.916
Belize,18,0,0,2,0,0,45.269,0,0,5.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.85,397621,16.426,25,3.853,2.279,7824.362,0,176.957,17.11,0,0,90.083,1.3,74.62,0.708
Benin,319,35,32.714,2,0,0,26.313,2.887,2.698,0.165,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.83,12123198,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.515
Bhutan,7,0,0,0,0,0,9.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.33,771612,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,0,0,79.807,1.7,71.78,0.612
Bolivia,2556,119,137.429,118,4,6,218.966,10.194,11.773,10.109,0.343,0.514,1.43,0,0,0,0,0,0,0,0,0,11671,1,0,513,0.044,0.268,3.7,84.26,11673029,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,0,0,25.383,1.1,71.51,0.693
Bosnia and Herzegovina,2117,27,37.143,107,5,4.286,645.266,8.23,11.321,32.614,1.524,1.306,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.74,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.768
Botswana,23,0,0,1,0,0,9.78,0,0,0.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.56,2351625,4.044,25.8,3.941,2.242,15807.374,0,237.372,4.81,5.7,34.4,0,1.8,69.59,0.717
Brazil,162699,6638,8696.143,11123,467,581.714,765.428,31.229,40.912,52.329,2.197,2.737,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.02,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,0,2.2,75.88,0.759
Brunei,141,0,0.429,1,0,0,322.298,0,0.98,2.286,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.33,437483,81.347,32.4,4.591,2.382,71809.251,0,201.285,12.79,2,30.9,0,2.7,75.86,0.853
Bulgaria,1965,44,49.571,91,1,2.571,282.797,6.332,7.134,13.096,0.144,0.37,0.96,56,8.059,389,55.984,0,0,0,0,1126,57231,8.237,0.162,1230,0.177,0.04,24.8,60.19,6948445,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.813
Burkina Faso,751,3,12.714,49,1,0.571,35.927,0.144,0.608,2.344,0.048,0.027,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.59,20903278,70.151,17.6,2.409,1.358,1703.102,43.7,269.048,2.42,1.6,23.9,11.877,0.4,61.58,0.423
Burundi,15,0,0,1,0,0,1.261,0,0,0.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.89,11890781,423.062,17.5,2.562,1.504,702.225,71.7,293.068,6.05,0,0,6.144,0.8,61.58,0.417
Cambodia,122,0,0,0,0,0,7.297,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.41,16718971,90.672,25.6,4.412,2.385,3645.07,0,270.892,4,2,33.7,66.229,0.8,69.82,0.582
Cameroon,2579,305,71.714,114,6,7.143,97.153,11.49,2.702,4.294,0.226,0.269,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.89,26545864,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,0,0,2.735,1.3,59.29,0.556
Canada,70091,1173,1369.571,4991,168,170.857,1857.101,31.079,36.288,132.239,4.451,4.527,0.9,0,0,0,0,0,0,0,0,26065,1097520,29.079,0.691,28582,0.757,0.048,20.9,72.69,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,0,2.5,82.43,0.926
Cape Verde,246,10,11.571,2,0,0,442.456,17.986,20.812,3.597,0,0,1.08,0,0,0,0,0,0,0,0,72,0,0,0.129,0,0,0,0,79.63,555988,135.58,25.7,4.46,3.437,6222.554,0,182.219,2.42,2.1,16.5,0,2.1,72.98,0.654
Central African Republic,143,0,10.143,0,0,0,29.608,0,2.1,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.93,4829764,7.479,18.3,3.655,2.251,661.24,0,435.727,6.1,0,0,16.603,1,53.28,0.367
Chad,322,0,29.286,31,0,3,19.603,0,1.783,1.887,0,0.183,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.89,16425859,11.833,16.7,2.486,1.446,1768.153,38.4,280.995,6.1,0,0,5.818,0,54.24,0.404
Chile,33855,1647,1630.571,312,8,7.429,1771.01,86.157,85.298,16.321,0.418,0.389,1.47,0,0,0,0,0,0,0,0,12780,273142,14.289,0.669,10638,0.556,0.153,6.5,75.93,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,0,2.11,80.18,0.843
China,84010,20,6.571,4637,0,0,58.368,0.014,0.005,3.222,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.94,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,0,4.34,76.91,0.752
Colombia,11063,568,485,463,18,17.571,217.421,11.163,9.532,9.099,0.354,0.345,1.34,0,0,0,0,0,0,0,0,6484,151396,2.975,0.127,4656,0.092,0,0,87.04,50882884,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.747
Comoros,11,0,1.143,1,0,0.143,12.65,0,1.314,1.15,0,0.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869595,437.352,20.4,2.963,1.726,1413.89,18.1,261.516,11.88,4.4,23.6,15.574,2.2,64.32,0.503
Congo,274,0,6.429,10,0,0.143,49.655,0,1.165,1.812,0,0.026,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.22,5518092,15.405,19,3.402,2.063,4881.406,37,344.094,7.2,1.7,52.3,47.964,0,64.57,0.606
Costa Rica,792,12,7.571,7,1,0.143,155.474,2.356,1.486,1.374,0.196,0.028,1.12,0,0,0,0,0,0,0,0,592,12000,2.356,0.116,308,0.06,0,0,72.22,5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.794
Cote d'Ivoire,1700,33,43.143,21,0,0.571,64.447,1.251,1.636,0.796,0,0.022,1.18,0,0,0,0,0,0,0,0,322,13663,0.518,0.012,410,0.016,0.105,9.5,69.91,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,0,0,19.351,0,57.78,0.492
Croatia,2187,11,13,90,3,1.571,532.73,2.679,3.167,21.923,0.731,0.383,0.83,0,0,169,41.167,0,0,40.285,9.813,668,44886,10.934,0.163,972,0.237,0.013,74.8,89.81,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,0,5.54,78.49,0.831
Cuba,1766,12,16.714,77,3,1.429,155.916,1.059,1.476,6.798,0.265,0.126,0.61,0,0,0,0,0,0,0,0,1847,69182,6.108,0.163,1949,0.172,0.009,116.6,85.19,11326616,110.408,43.1,14.738,9.719,0,0,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.777
