location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,40626,116,85.714,1507,4,3.429,1043.61,2.98,2.202,38.712,0.103,0.088,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,18250,302,291.143,465,3,3.714,6341.65,104.941,101.169,161.582,1.042,1.291,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.63,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,55357,276,225.714,1888,8,8.714,1262.387,6.294,5.147,43.055,0.182,0.199,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,3811,0,88.714,63,0,0.571,49323.756,0,1148.182,815.376,0,7.396,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,8582,244,212.286,260,5,4.571,261.119,7.424,6.459,7.911,0.152,0.139,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.3,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,122,0,1.429,3,0,0,1245.813,0,14.588,30.635,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,1053650,16325,14941,27957,438,373.571,23313.019,361.206,330.584,618.575,9.691,8.266,0.99,0,0,0,0,0,0,0,0,33589,2510529,55.548,0.743,29127,0.644,0.513,1.9,82.87,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,70836,2306,1548.714,1131,10,12.143,23904.963,778.204,522.643,381.678,3.375,4.098,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,27476,18,15,905,0,0.143,1077.495,0.706,0.588,35.49,0,0.006,0.95,0,0,0,0,0,0,0,0,45818,8423824,330.348,1.797,38673,1.517,0,2578.2,65.28,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,71844,2435,1660,941,16,9.143,7976.994,270.363,184.313,104.481,1.777,1.015,1.51,161,17.876,841,93.378,0,0,0,0,25278,2018402,224.108,2.807,19560,2.172,0.085,11.8,58.8,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
