location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,42033,58,86.857,1559,2,3,1079.753,1.49,2.231,40.048,0.051,0.077,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,23705,495,404.286,557,8,6.857,8237.195,172.006,140.484,193.551,2.78,2.383,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.93,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,61381,581,491.286,2036,12,10.286,1399.761,13.249,11.204,46.43,0.274,0.235,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.3,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,5319,184,80.429,75,0,0,68841.002,2381.415,1040.944,970.685,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,12335,112,218.571,303,3,2.714,375.309,3.408,6.65,9.219,0.091,0.083,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.19,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,131,1,0.429,3,0,0,1337.718,10.212,4.376,30.635,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,1236851,8037,9989.571,33348,212,335.143,27366.517,177.826,221.029,737.857,4.691,7.415,0.91,0,0,0,0,0,0,0,0,18950,2900890,64.185,0.419,23228,0.514,0.43,2.3,79.17,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,104249,2476,2062.286,1533,27,27.429,35180.819,835.574,695.958,517.34,9.112,9.256,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,27658,6,9,907,0,0,1084.633,0.235,0.353,35.569,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,39118,1.534,0,4346.4,50.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,147220,8241,6042.143,1377,37,38.286,16346.154,915.016,670.872,152.891,4.108,4.251,1.38,432,47.966,2574,285.797,0,0,0,0,29810,2425825,269.345,3.31,27584,3.063,0.219,4.6,75,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,63748,1410,1211.286,824,13,13.429,6287.297,139.065,119.466,81.269,1.282,1.324,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.35,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,6947,65,33.286,152,2,1.143,17665.697,165.29,84.643,386.525,5.086,2.906,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,83264,241,231.286,329,1,1.143,48933.258,141.633,135.924,193.349,0.588,0.672,0.88,0,0,0,0,0,0,0,0,10900,1814090,1066.119,6.406,10334,6.073,0.022,44.7,58.33,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,418764,1289,1582.857,6049,13,18,2542.75,7.827,9.611,36.73,0.079,0.109,1.02,0,0,0,0,0,0,0,0,11419,2427669,14.741,0.069,13029,0.079,0.121,8.2,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,242,0,0.714,7,0,0,842.117,0,2.486,24.359,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.74,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
Belarus,105283,997,971.571,1004,3,3.429,11141.859,105.51,102.819,106.251,0.317,0.363,1.14,0,0,0,0,0,0,0,0,0,0,0,0,22563,2.388,0.043,23.2,22.22,9449321,46.858,40.3,14.799,9.788,17167.967,0,443.129,5.18,10.5,46.1,0,11,74.79,0.808
