location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,785,70,48.571,29,6,1.857,20.165,1.798,1.248,0.745,0.154,0.048,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,494,19,13.429,25,1,0.429,171.659,6.602,4.666,8.687,0.347,0.149,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,2160,90,84,336,10,18.714,49.258,2.052,1.916,7.662,0.228,0.427,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.13,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,673,14,15.571,33,2,1.429,8710.283,181.195,201.533,427.102,25.885,18.489,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.48,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,19,0,0,2,0,0,0.578,0,0,0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.74,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,23,0,0.571,2,0,0,234.866,0,5.835,20.423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,2443,166,104,111,9,6.857,54.054,3.673,2.301,2.456,0.199,0.152,1.27,0,0,0,0,0,0,0,0,1695,25074,0.555,0.038,1409,0.031,0.074,13.5,100,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,1111,44,32.857,17,1,1.143,374.928,14.849,11.088,5.737,0.337,0.386,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,6440,25,61.429,63,1,1.857,252.55,0.98,2.409,2.471,0.039,0.073,0.43,0,0,0,0,0,0,0,0,4884,371377,14.564,0.192,7430,0.291,0.008,121,73.15,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,14336,110,199.143,393,9,17.143,1591.757,12.214,22.111,43.636,0.999,1.903,0.5,232,25.759,769,85.384,0,0,0,0,5005,156801,17.41,0.556,5149,0.572,0.039,25.9,77.78,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
