location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,22894,748,691,430,21,18,588.106,19.215,17.751,11.046,0.539,0.462,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,1385,44,26.857,35,1,0.286,481.27,15.289,9.333,12.162,0.347,0.099,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.3,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,10589,105,108.286,741,9,8.571,241.477,2.394,2.469,16.898,0.205,0.195,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.85,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,852,0,0,51,0,0,11026.985,0,0,660.066,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.59,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,118,5,4.571,5,1,0.143,3.59,0.152,0.139,0.152,0.03,0.004,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,26,0,0,3,0,0,265.501,0,0,30.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,27373,1386,1025.143,765,30,22.429,605.654,30.667,22.682,16.926,0.664,0.496,1.31,0,0,0,0,0,0,0,0,6666,220085,4.87,0.147,5269,0.117,0.195,5.1,88.89,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,14669,566,492.571,245,18,9.857,4950.335,191.008,166.228,82.68,6.074,3.326,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,7289,4,6,102,0,0,285.844,0.157,0.235,4,0,0,1.17,0,0,0,0,0,0,0,0,31269,1711223,67.107,1.226,23556,0.924,0,3926,60.19,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,17034,29,32.714,674,1,0.571,1891.322,3.22,3.632,74.836,0.111,0.063,0.96,14,1.554,67,7.439,0,0,0,0,6157,512501,56.904,0.684,5862,0.651,0.006,179.2,47.22,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,8882,352,337.143,108,6,4.286,876.008,34.717,33.252,10.652,0.592,0.423,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.78,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,103,0,0.143,11,0,0,261.921,0,0.363,27.972,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,16667,467,481.571,34,3,1.857,9794.997,274.45,283.014,19.981,1.763,1.091,1.13,0,0,0,0,0,0,0,0,7776,393910,231.496,4.57,6939,4.078,0.069,14.4,75,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,78052,3187,2927,1049,37,38.286,473.935,19.352,17.773,6.37,0.225,0.232,1.2,0,0,0,0,0,0,0,0,15772,457295,2.777,0.096,14151,0.086,0.207,4.8,62.96,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,96,0,0.571,7,0,0,334.063,0,1.988,24.359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
Belarus,51816,750,833.571,293,5,5.714,5483.569,79.371,88.215,31.008,0.529,0.605,0.89,0,0,0,0,0,0,0,0,0,0,0,0,13586,1.438,0.061,16.3,16.67,9449321,46.858,40.3,14.799,9.788,17167.967,0,443.129,5.18,10.5,46.1,0,11,74.79,0.808
Belgium,59711,142,134.857,9636,7,12.571,5152.112,12.252,11.636,831.434,0.604,1.085,0.79,89,7.679,479,41.33,0,0,0,0,13941,1030931,88.953,1.203,12374,1.068,0.011,91.8,51.85,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,0,5.64,81.63,0.916
Belize,20,0,0.286,2,0,0,50.299,0,0.719,5.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.15,397621,16.426,25,3.853,2.279,7824.362,0,176.957,17.11,0,0,90.083,1.3,74.62,0.708
Benin,305,0,6.286,4,0,0.143,25.158,0,0.518,0.33,0,0.012,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.67,12123198,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.515
Bhutan,62,3,2.143,0,0,0,80.351,3.888,2.777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.33,771612,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,0,0,79.807,1.7,71.78,0.612
Bolivia,16165,884,560,533,21,16.857,1384.816,75.73,47.974,45.661,1.799,1.444,1.25,0,0,0,0,0,0,0,0,1706,42741,3.662,0.146,1256,0.108,0.446,2.2,84.26,11673029,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,0,0,25.383,1.1,71.51,0.693
Bosnia and Herzegovina,2832,57,34,161,0,0.286,863.2,17.374,10.363,49.073,0,0.087,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.63,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.768
Botswana,48,0,1.143,1,0,0,20.411,0,0.486,0.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.41,2351625,4.044,25.8,3.941,2.242,15807.374,0,237.372,4.81,5.7,34.4,0,1.8,69.59,0.717
Brazil,802828,30412,26841,40919,1239,985.429,3776.958,143.075,126.275,192.506,5.829,4.636,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.31,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,0,2.2,75.88,0.759
Brunei,141,0,0,2,0,0,322.298,0,0,4.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.07,437483,81.347,32.4,4.591,2.382,71809.251,0,201.285,12.79,2,30.9,0,2.7,75.86,0.853
Bulgaria,3086,93,71.571,168,1,3,444.128,13.384,10.3,24.178,0.144,0.432,1.45,17,2.447,187,26.912,0,0,0,0,2308,95820,13.79,0.332,1427,0.205,0.05,19.9,38.89,6948445,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.813
Burkina Faso,892,1,1,53,0,0,42.673,0.048,0.048,2.535,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.37,20903278,70.151,17.6,2.409,1.358,1703.102,43.7,269.048,2.42,1.6,23.9,11.877,0.4,61.58,0.423
Burundi,85,2,3.143,1,0,0,7.148,0.168,0.264,0.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.89,11890781,423.062,17.5,2.562,1.504,702.225,71.7,293.068,6.05,0,0,6.144,0.8,61.58,0.417
Cambodia,126,0,0.143,0,0,0,7.536,0,0.009,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.74,16718971,90.672,25.6,4.412,2.385,3645.07,0,270.892,4,2,33.7,66.229,0.8,69.82,0.582
Cameroon,8681,0,270.286,212,0,1.286,327.019,0,10.182,7.986,0,0.048,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.19,26545864,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,0,0,2.735,1.3,59.29,0.556
Canada,99159,439,555.714,8071,33,50.571,2627.274,11.632,14.724,213.846,0.874,1.34,0.76,0,0,0,0,0,0,0,0,39241,2028496,53.746,1.04,33913,0.899,0.016,61,70.83,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,0,2.5,82.43,0.926
Cape Verde,657,42,22.143,6,1,0.143,1181.68,75.541,39.826,10.792,1.799,0.257,1.1,0,0,0,0,0,0,0,0,321,0,0,0.577,197,0.354,0.112,8.9,79.17,555988,135.58,25.7,4.46,3.437,6222.554,0,182.219,2.42,2.1,16.5,0,2.1,72.98,0.654
Central African Republic,1952,64,94.857,5,0,0.143,404.161,13.251,19.64,1.035,0,0.03,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.81,4829764,7.479,18.3,3.655,2.251,661.24,0,435.727,6.1,0,0,16.603,1,53.28,0.367
Chad,848,2,2.857,72,0,0.857,51.626,0.122,0.174,4.383,0,0.052,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.07,16425859,11.833,16.7,2.486,1.446,1768.153,38.4,280.995,6.1,0,0,5.818,0,54.24,0.404
Chile,186698,5636,6363.429,2648,173,184.571,9766.476,294.828,332.881,138.521,9.05,9.655,1.07,0,0,0,0,0,0,0,0,19976,773020,40.438,1.045,19181,1.003,0.332,3,78.24,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,0,2.11,80.18,0.843
China,84216,7,6.429,4638,0,0,58.511,0.005,0.004,3.222,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,0,4.34,76.91,0.752
Colombia,45212,1530,1441.714,1488,55,57.286,888.55,30.069,28.334,29.244,1.081,1.126,1.25,0,0,0,0,0,0,0,0,13391,458324,9.007,0.263,11962,0.235,0,0,87.04,50882884,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.747
Comoros,162,0,4.286,2,0,0,186.294,0,4.928,2.3,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869595,437.352,20.4,2.963,1.726,1413.89,18.1,261.516,11.88,4.4,23.6,15.574,2.2,64.32,0.503
Congo,728,0,16.714,24,0,0.571,131.93,0,3.029,4.349,0,0.104,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.15,5518092,15.405,19,3.402,2.063,4881.406,37,344.094,7.2,1.7,52.3,47.964,0,64.57,0.606
Costa Rica,1538,77,49.143,12,0,0.286,301.917,15.115,9.647,2.356,0,0.056,1.47,0,0,0,0,0,0,0,0,381,22873,4.49,0.075,320,0.063,0,0,72.22,5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.794
Cote d'Ivoire,4404,223,163.143,41,0,0.857,166.956,8.454,6.185,1.554,0,0.032,1.23,0,0,0,0,0,0,0,0,796,34272,1.299,0.03,721,0.027,0.226,4.4,64.81,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,0,0,19.351,0,57.78,0.492
Croatia,2249,0,0.286,106,0,0.429,547.833,0,0.07,25.82,0,0.104,1.32,0,0,7,1.705,0,0,0,0,257,69606,16.955,0.063,230,0.056,0.001,804.2,50.93,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,0,5.54,78.49,0.831
Cuba,2219,8,14.286,84,1,0.143,195.91,0.706,1.261,7.416,0.088,0.013,0.75,0,0,0,0,0,0,0,0,2090,129132,11.401,0.185,2095,0.185,0.007,146.6,100,11326616,110.408,43.1,14.738,9.719,0,0,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.777
Cyprus,975,1,2.429,18,0,0.143,1113.142,1.142,2.773,20.55,0,0.163,0.9,0,0,0,0,0,0,0,0,2518,136627,155.985,2.875,1632,1.863,0.001,671.9,62.96,875899,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.869
Czechia,9855,31,51.571,328,-2,0.286,920.256,2.895,4.816,30.628,-0.187,0.027,1.07,12,1.121,63,5.883,0,0,0,0,3739,491651,45.91,0.349,3642,0.34,0.014,70.6,41.67,10708982,137.176,43.3,19.027,11.58,32605.906,0,227.485,6.82,30.5,38.3,0,6.63,79.38,0.888
Democratic Republic of Congo,4515,125,124.429,98,2,2.857,50.412,1.396,1.389,1.094,0.022,0.032,1.1,0,0,0,0,0,0,0,0,579,0,0,0.006,0,0,0,0,80.56,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,0,0,4.472,0,60.68,0.457
Denmark,12235,19,32,593,0,1.571,2112.322,3.28,5.525,102.379,0,0.271,0.92,13,2.244,13,2.244,0,0,0,0,14548,767023,132.423,2.512,12484,2.155,0.003,390.1,57.41,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,0,2.5,80.9,0.929
Djibouti,4398,25,49.143,37,3,1.571,4451.408,25.304,49.74,37.449,3.036,1.591,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.26,988002,41.285,25.4,4.213,2.38,2705.406,22.5,258.037,6.05,1.7,24.5,0,1.4,67.11,0.476
Dominica,18,0,0,0,0,0,250.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.22,71991,98.567,0,0,0,9673.367,0,227.376,11.62,0,0,0,3.8,75,0.715
Dominican Republic,21437,629,445.429,561,11,5.857,1976.142,57.984,41.061,51.715,1.014,0.54,1.16,0,0,0,0,0,0,0,0,2516,105016,9.681,0.232,2125,0.196,0.21,4.8,87.04,10847904,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.736
Ecuador,44440,0,496.286,3720,0,33.429,2518.837,0,28.129,210.848,0,1.895,1.11,0,0,0,0,0,0,0,0,2192,85592,4.851,0.124,1350,0.077,0,0,83.33,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.752
Egypt,39726,1442,1422.714,1377,35,35.857,388.198,14.091,13.903,13.456,0.342,0.35,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.3,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
El Salvador,3373,99,84.571,68,4,2.286,520.027,15.263,13.039,10.484,0.617,0.352,1.16,0,0,0,0,0,0,0,0,2456,118483,18.267,0.379,2411,0.372,0.035,28.5,96.3,6486201,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.674
Equatorial Guinea,1306,0,0,12,0,0,930.872,0,0,8.553,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402985,45.194,22.4,2.846,1.752,22604.873,0,202.812,7.78,0,0,24.64,2.1,58.74,0.591
Eritrea,41,0,0.286,0,0,0,11.561,0,0.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.52,3546427,44.304,19.3,3.607,2.171,1510.459,0,311.11,6.05,0.2,11.4,0,0.7,66.32,0.44
Estonia,1965,7,10.714,69,0,0,1481.298,5.277,8.077,52.015,0,0,0.78,0,0,15,11.308,0,0,0,0,1161,108266,81.615,0.875,1111,0.838,0.01,103.7,41.67,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,0,4.69,78.74,0.871
Eswatini,449,51,21.286,3,0,0,387.014,43.959,18.347,2.586,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.26,1160164,79.492,21.5,3.163,1.845,7738.975,0,333.436,3.94,1.7,16.5,24.097,2.1,60.19,0.588
Ethiopia,2670,164,147.714,40,5,3.143,23.225,1.427,1.285,0.348,0.043,0.027,1.41,0,0,0,0,0,0,0,0,6630,165151,1.437,0.058,5654,0.049,0.026,38.3,80.56,114963583,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.463
Fiji,18,0,0,0,0,0,20.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0.124,0,0,78.7,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,0,2.3,67.44,0.741
Finland,7064,24,21.857,325,1,0.429,1274.925,4.332,3.945,58.657,0.18,0.077,0.7,4,0.722,25,4.512,0,0,0,0,2973,221137,39.911,0.537,2292,0.414,0.01,104.9,44.44,5540718,18.136,42.8,21.228,13.264,40585.721,0,153.507,5.76,18.3,22.6,0,3.28,81.91,0.92
France,192819,425,445.429,29349,27,40.143,2954.016,6.511,6.824,449.631,0.414,0.615,1.06,875,13.405,11420,174.956,0,0,0,0,38753,0,0,0.594,34628,0.531,0.013,76.9,72.22,65273512,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
Gabon,3463,88,72.571,23,1,0.286,1555.895,39.538,32.606,10.334,0.449,0.128,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.56,2225728,7.859,23.1,4.45,2.976,16562.413,3.4,259.967,7.2,0,0,0,6.3,66.47,0.702
Gambia,28,0,0.286,1,0,0,11.586,0,0.118,0.414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.07,2416664,207.566,17.5,2.339,1.417,1561.767,10.1,331.43,1.91,0.7,31.2,7.876,1.1,62.05,0.46
Georgia,831,4,4.286,13,0,0,208.314,1.003,1.074,3.259,0,0,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.44,3989175,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,0,2.6,73.77,0.78
