location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,39548,62,40,1471,2,1.571,1015.918,1.593,1.028,37.787,0.051,0.04,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,14730,162,154.429,407,4,2.857,5118.493,56.293,53.662,141.427,1.39,0.993,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.63,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,52520,121,141.429,1771,3,5,1197.691,2.759,3.225,40.387,0.068,0.114,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.93,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,2568,198,74,53,0,0,33236.265,2562.609,957.743,685.951,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.7,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,5725,0,107.571,211,0,4,174.191,0,3.273,6.42,0,0.122,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.3,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,108,1,1,3,0,0,1102.851,10.212,10.212,30.635,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,840915,16447,12844.857,22226,399,755.571,18606.053,363.906,284.205,491.772,8.828,16.718,1.05,0,0,0,0,0,0,0,0,29902,2094473,46.342,0.662,25956,0.574,0.495,2,87.96,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,53755,672,485.143,995,5,5.143,18140.653,226.779,163.721,335.782,1.687,1.736,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,27206,25,15.714,897,0,1.286,1066.907,0.98,0.616,35.177,0,0.05,0.93,0,0,0,0,0,0,0,0,32769,7852241,307.932,1.285,30691,1.204,0.001,1953.1,68.06,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,50848,1029,862.143,830,8,4.429,5645.763,114.252,95.726,92.157,0.888,0.492,1.24,100,11.103,425,47.189,0,0,0,0,18589,1735094,192.651,2.064,16730,1.858,0.052,19.4,40.74,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,41113,182,126.286,602,2,1.571,4054.866,17.95,12.455,59.374,0.197,0.155,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.98,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,4713,154,84.286,102,2,0.857,11984.803,391.61,214.332,259.378,5.086,2.18,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,73932,456,438.286,262,0,1.571,43448.953,267.986,257.575,153.974,0,0.924,0.92,0,0,0,0,0,0,0,0,20368,1509071,886.863,11.97,11377,6.686,0.039,26,63.89,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,373151,1520,1381.714,5440,35,27,2265.787,9.229,8.39,33.032,0.213,0.164,0.99,0,0,0,0,0,0,0,0,13032,2029771,12.325,0.079,11308,0.069,0.122,8.2,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,203,3,1.857,7,0,0,706.404,10.439,6.463,24.359,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.19,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
Belarus,81505,415,410.571,874,6,5.857,8625.487,43.918,43.45,92.493,0.635,0.62,1.26,0,0,0,0,0,0,0,0,0,0,0,0,17540,1.856,0.023,42.7,16.67,9449321,46.858,40.3,14.799,9.788,17167.967,0,443.129,5.18,10.5,46.1,0,11,74.79,0.808
Belgium,137868,3577,2773.714,10108,16,13.143,11895.821,308.638,239.328,872.16,1.381,1.134,1.54,201,17.343,1050,90.598,0,0,0,0,54459,3559846,307.158,4.699,37638,3.248,0.074,13.6,47.22,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,0,5.64,81.63,0.916
Belize,2310,67,45.429,34,0,1,5809.552,168.502,114.251,85.509,0,2.515,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.44,397621,16.426,25,3.853,2.279,7824.362,0,176.957,17.11,0,0,90.083,1.3,74.62,0.708
Benin,2411,54,7.714,41,0,0,198.875,4.454,0.636,3.382,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.22,12123198,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.515
Bhutan,304,4,3.143,0,0,0,393.98,5.184,4.073,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.78,771612,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,0,0,79.807,1.7,71.78,0.612
Bolivia,137706,238,342.143,8192,36,32.429,11796.938,20.389,29.311,701.789,3.084,2.778,0.78,0,0,0,0,0,0,0,0,1425,308370,26.417,0.122,1339,0.115,0.256,3.9,84.26,11673029,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,0,0,25.383,1.1,71.51,0.693
Bosnia and Herzegovina,29075,365,229.429,908,5,7.429,8862.127,111.253,69.93,276.761,1.524,2.264,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.74,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.768
Botswana,3172,0,0,18,0,0.286,1348.855,0,0,7.654,0,0.121,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.89,2351625,4.044,25.8,3.941,2.242,15807.374,0,237.372,4.81,5.7,34.4,0,1.8,69.59,0.717
Brazil,5000694,31553,27108.429,148228,734,610.857,23526.1,148.443,127.533,697.349,3.453,2.874,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.13,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,0,2.2,75.88,0.759
Brunei,146,0,0,3,0,0,333.727,0,0,6.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.19,437483,81.347,32.4,4.591,2.382,71809.251,0,201.285,12.79,2,30.9,0,2.7,75.86,0.853
Bulgaria,22743,437,272.857,873,11,6.857,3273.106,62.892,39.269,125.64,1.583,0.987,1.48,53,7.628,1033,148.666,0,0,0,0,5431,552220,79.474,0.782,3982,0.573,0.069,14.6,35.19,6948445,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.813
Burkina Faso,2222,25,23.714,59,0,0.143,106.299,1.196,1.134,2.823,0,0.007,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.11,20903278,70.151,17.6,2.409,1.358,1703.102,43.7,269.048,2.42,1.6,23.9,11.877,0.4,61.58,0.423
Burundi,515,1,1,1,0,0,43.311,0.084,0.084,0.084,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.81,11890781,423.062,17.5,2.562,1.504,702.225,71.7,293.068,6.05,0,0,6.144,0.8,61.58,0.417
Cambodia,281,1,0.571,0,0,0,16.807,0.06,0.034,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.04,16718971,90.672,25.6,4.412,2.385,3645.07,0,270.892,4,2,33.7,66.229,0.8,69.82,0.582
Cameroon,20924,0,12.286,420,0,0.286,788.221,0,0.463,15.822,0,0.011,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.22,26545864,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,0,0,2.735,1.3,59.29,0.556
Canada,175380,1624,2039,9593,11,35.286,4646.793,43.029,54.024,254.172,0.291,0.935,1.22,0,0,0,0,0,0,0,0,74025,7899256,209.295,1.961,77614,2.056,0.026,38.1,60.65,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,0,2.5,82.43,0.926
Cape Verde,6624,106,85.714,71,2,1.571,11913.926,190.652,154.166,127.701,3.597,2.826,1.07,0,0,0,0,0,0,0,0,493,0,0,0.887,465,0.836,0.184,5.4,67.13,555988,135.58,25.7,4.46,3.437,6222.554,0,182.219,2.42,2.1,16.5,0,2.1,72.98,0.654
Central African Republic,4852,0,3.286,62,0,0,1004.604,0,0.68,12.837,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.48,4829764,7.479,18.3,3.655,2.251,661.24,0,435.727,6.1,0,0,16.603,1,53.28,0.367
Chad,1251,13,7.286,89,1,0.571,76.16,0.791,0.444,5.418,0.061,0.035,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.15,16425859,11.833,16.7,2.486,1.446,1768.153,38.4,280.995,6.1,0,0,5.818,0,54.24,0.404
Chile,474440,1134,1635.571,13090,20,49.857,24818.728,59.321,85.559,684.759,1.046,2.608,0.96,0,0,0,0,0,0,0,0,19706,3540750,185.222,1.031,32351,1.692,0.051,19.8,81.94,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,0,2.11,80.18,0.843
China,90687,20,20.286,4739,0,0,63.007,0.014,0.014,3.293,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.17,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,0,4.34,76.91,0.752
Colombia,877684,7876,6857.857,27180,163,168.857,17249.101,154.787,134.777,534.168,3.203,3.319,1.04,0,0,0,0,0,0,0,0,25357,3526959,69.315,0.498,25665,0.504,0,0,71.3,50882884,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.747
Comoros,491,0,1.714,7,0,0,564.631,0,1.971,8.05,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869595,437.352,20.4,2.963,1.726,1413.89,18.1,261.516,11.88,4.4,23.6,15.574,2.2,64.32,0.503
Congo,5089,0,0,89,0,0,922.239,0,0,16.129,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.48,5518092,15.405,19,3.402,2.063,4881.406,37,344.094,7.2,1.7,52.3,47.964,0,64.57,0.606
Costa Rica,83497,1355,1105.286,1024,20,17.143,16390.878,265.993,216.973,201.016,3.926,3.365,1.03,0,0,0,0,0,0,0,0,1559,221222,43.427,0.306,2312,0.454,0,0,58.33,5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.794
Cote d'Ivoire,19935,32,30.143,120,0,0,755.736,1.213,1.143,4.549,0,0,0.93,0,0,0,0,0,0,0,0,1226,168309,6.381,0.046,790,0.03,0.038,26.2,36.11,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,0,0,19.351,0,57.78,0.492
Croatia,18447,363,264.857,309,5,4.143,4493.495,88.423,64.516,75.269,1.218,1.009,1.48,0,0,344,83.795,0,0,0,0,5353,338594,82.478,1.304,4501,1.096,0.059,17,28.7,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,0,5.54,78.49,0.831
Cuba,5898,15,43,123,0,0.143,520.72,1.324,3.796,10.859,0,0.013,0.71,0,0,0,0,0,0,0,0,7132,670744,59.218,0.63,7081,0.625,0.006,164.7,73.15,11326616,110.408,43.1,14.738,9.719,0,0,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.777
Cyprus,1897,21,20.286,24,1,0.286,2165.775,23.975,23.16,27.4,1.142,0.326,1.5,0,0,0,0,0,0,0,0,3533,403826,461.042,4.034,3046,3.478,0.007,150.2,53.7,875899,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.869
Czechia,95360,5338,3513.857,829,35,24.857,8904.675,498.46,328.122,77.412,3.268,2.321,1.53,366,34.177,1741,162.574,0,0,0,0,24020,1527015,142.592,2.243,19339,1.806,0.182,5.5,48.15,10708982,137.176,43.3,19.027,11.58,32605.906,0,227.485,6.82,30.5,38.3,0,6.63,79.38,0.888
Democratic Republic of Congo,10804,15,20.714,276,2,0.571,120.632,0.167,0.231,3.082,0.022,0.006,1.08,0,0,0,0,0,0,0,0,210,0,0,0.002,189,0.002,0.11,9.1,43.52,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,0,0,4.472,0,60.68,0.457
Denmark,31201,333,388.857,663,0,1.857,5386.724,57.491,67.135,114.464,0,0.321,1.12,15,2.59,116,20.027,0,0,0,0,50050,4197503,724.682,8.641,44448,7.674,0.009,114.3,50.93,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,0,2.5,80.9,0.929
Djibouti,5423,0,1,61,0,0,5488.855,0,1.012,61.741,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.22,988002,41.285,25.4,4.213,2.38,2705.406,22.5,258.037,6.05,1.7,24.5,0,1.4,67.11,0.476
Dominica,31,0,0.143,0,0,0,430.609,0,1.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7,71991,98.567,0,0,0,9673.367,0,227.376,11.62,0,0,0,3.8,75,0.715
Dominican Republic,116148,777,562.714,2159,10,7.714,10706.953,71.627,51.873,199.025,0.922,0.711,1,0,0,0,0,0,0,0,0,3738,506418,46.683,0.345,3631,0.335,0.155,6.5,67.59,10847904,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.736
Ecuador,143531,1475,926.286,11743,41,55.429,8135.267,83.602,52.501,665.587,2.324,3.142,0.98,0,0,0,0,0,0,0,0,5215,384086,21.77,0.296,3453,0.196,0,0,51.39,17643060,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.752
Egypt,104035,133,119.571,6010,9,11.429,1016.618,1.3,1.168,58.729,0.088,0.112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96,102334403,97.999,25.3,5.159,2.891,10550.206,1.3,525.432,17.31,0.2,50.1,89.827,1.6,71.99,0.696
El Salvador,29737,103,94.286,873,4,4.286,4584.656,15.88,14.536,134.593,0.617,0.661,1.09,0,0,0,0,0,0,0,0,2403,415439,64.05,0.37,2434,0.375,0.039,25.8,52.78,6486201,307.811,27.6,8.273,5.417,7292.458,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,0.674
Equatorial Guinea,5052,0,3.143,83,0,0,3600.894,0,2.24,59.16,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402985,45.194,22.4,2.846,1.752,22604.873,0,202.812,7.78,0,0,24.64,2.1,58.74,0.591
Eritrea,398,0,3.286,0,0,0,112.226,0,0.926,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.41,3546427,44.304,19.3,3.607,2.171,1510.459,0,311.11,6.05,0.2,11.4,0,0.7,66.32,0.44
Estonia,3715,56,49.143,67,0,0.429,2800.521,42.215,37.046,50.507,0,0.323,1.04,5,3.769,45,33.923,0,0,0,0,4177,282119,212.673,3.149,2733,2.06,0.018,55.6,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,0,4.69,78.74,0.871
Eswatini,5617,19,19.286,113,1,0.571,4841.557,16.377,16.623,97.4,0.862,0.493,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.26,1160164,79.492,21.5,3.163,1.845,7738.975,0,333.436,3.94,1.7,16.5,24.097,2.1,60.19,0.588
Ethiopia,80895,892,789.571,1255,17,8.143,703.658,7.759,6.868,10.917,0.148,0.071,1.08,0,0,0,0,0,0,0,0,8254,1321164,11.492,0.072,6973,0.061,0.113,8.8,65.74,114963583,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.463
Fiji,32,0,0,2,0,0,35.697,0,0,2.231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0.062,0,0,49.07,896444,49.562,28.6,6.224,3.284,8702.975,1.4,412.82,14.49,10.2,34.8,0,2.3,67.44,0.741
Finland,11049,120,151,346,0,0.286,1994.146,21.658,27.253,62.447,0,0.052,1.31,5,0.902,31,5.595,0,0,0,0,17602,1220872,220.345,3.177,13016,2.349,0.012,86.2,32.41,5540718,18.136,42.8,21.228,13.264,40585.721,0,153.507,5.76,18.3,22.6,0,3.28,81.91,0.92
France,693603,17867,12796,32463,80,68.143,10626.102,273.725,196.037,497.338,1.226,1.044,1.29,1406,21.54,7514,115.116,0,0,0,0,209839,0,0,3.215,167206,2.562,0.087,11.5,49.54,65273512,122.578,42,19.718,13.079,38605.671,0,86.06,4.77,30.1,35.6,0,5.98,82.66,0.901
Gabon,8815,7,7,54,0,0,3960.502,3.145,3.145,24.262,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.07,2225728,7.859,23.1,4.45,2.976,16562.413,3.4,259.967,7.2,0,0,0,6.3,66.47,0.702
Gambia,3613,0,4.857,117,0,0.714,1495.036,0,2.01,48.414,0,0.296,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.93,2416664,207.566,17.5,2.339,1.417,1561.767,10.1,331.43,1.91,0.7,31.2,7.876,1.1,62.05,0.46
Georgia,9753,508,508.714,63,5,3.429,2444.866,127.345,127.524,15.793,1.253,0.859,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.48,3989175,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,0,2.6,73.77,0.78
Germany,311137,4010,2603.429,9582,16,12.429,3713.563,47.861,31.073,114.366,0.191,0.148,1.39,0,0,0,0,0,0,0,0,0,0,0,0,163610,1.953,0,0,49.54,83783945,237.016,46.6,21.453,15.957,45229.245,0,156.139,8.31,28.2,33.1,0,8,81.33,0.936
Ghana,46829,0,29,303,0,0.286,1507.067,0,0.933,9.751,0,0.009,1.05,0,0,0,0,0,0,0,0,1357,497782,16.02,0.044,1444,0.046,0.02,49.8,44.44,31072945,126.719,21.1,3.385,1.948,4227.63,12,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.592
Greece,20947,406,353.143,424,4,4.714,2009.679,38.952,33.881,40.679,0.384,0.452,1.16,0,0,0,0,0,0,0,0,11805,1379036,132.306,1.133,10212,0.98,0.035,28.9,50.46,10423056,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52,0,4.21,82.24,0.87
Grenada,24,0,0,0,0,0,213.297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112519,317.132,29.4,7.304,5.021,13593.877,0,243.964,10.71,0,0,0,3.7,72.4,0.772
Guatemala,95704,834,565.429,3335,25,12.714,5341.946,46.552,31.561,186.151,1.395,0.71,0.99,0,0,0,0,0,0,0,0,5870,349021,19.481,0.328,3666,0.205,0.154,6.5,49.54,17915567,157.834,22.9,4.694,3.016,7423.808,8.7,155.898,10.18,0,0,76.665,0.6,74.3,0.65
