location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,30165,460,375.571,674,36,17.714,774.885,11.817,9.648,17.314,0.925,0.455,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,2192,78,57.714,49,2,1.429,761.693,27.104,20.055,17.027,0.695,0.496,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.52,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,12445,197,151.429,878,9,9.571,283.802,4.492,3.453,20.022,0.205,0.218,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.74,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,855,0,0,52,0,0,11065.812,0,0,673.008,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.59,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,212,15,6.571,10,0,0.286,6.45,0.456,0.2,0.304,0,0.009,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,65,39,5.571,3,0,0,663.753,398.252,56.893,30.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,52457,2606,2135.286,1150,34,28.857,1160.662,57.66,47.245,25.445,0.752,0.638,1.28,0,0,0,0,0,0,0,0,9631,323313,7.154,0.213,8236,0.182,0.259,3.9,88.89,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,22488,771,541.429,397,11,12.571,7589.006,260.189,182.715,133.975,3.712,4.242,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,7595,37,26.571,104,0,0.286,297.845,1.451,1.042,4.078,0,0.011,1.77,0,0,0,0,0,0,0,0,51917,2232341,87.543,2.036,43549,1.708,0.001,1639,52.31,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,17477,28,36.286,698,5,1.429,1940.509,3.109,4.029,77.5,0.555,0.159,1.27,11,1.221,60,6.662,0,0,0,0,5659,584243,64.87,0.628,5474,0.608,0.007,150.9,47.22,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,14852,547,503.286,180,6,5.857,1464.813,53.949,49.638,17.753,0.592,0.578,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.3,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,104,0,0,11,0,0,264.464,0,0,27.972,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,24081,511,521.571,71,2,2.286,14152.116,300.309,306.521,41.726,1.175,1.343,1.07,0,0,0,0,0,0,0,0,8735,502763,295.468,5.133,6914,4.063,0.075,13.3,75,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,126606,3946,3473.429,1621,39,39.714,768.756,23.96,21.091,9.843,0.237,0.241,1.08,0,0,0,0,0,0,0,0,17999,681406,4.138,0.109,15849,0.096,0.219,4.6,74.54,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,97,0,0,7,0,0,337.543,0,0,24.359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
Belarus,60382,437,532.143,367,5,5.143,6390.089,46.247,56.315,38.839,0.529,0.544,0.75,0,0,0,0,0,0,0,0,17235,919139,97.27,1.824,16958,1.795,0.031,31.9,16.67,9449321,46.858,40.3,14.799,9.788,17167.967,0,443.129,5.18,10.5,46.1,0,11,74.79,0.808
Belgium,61007,109,94.143,9726,4,6.143,5263.936,9.405,8.123,839.2,0.345,0.53,0.98,38,3.279,256,22.089,0,0,0,0,15202,1214521,104.794,1.312,13530,1.167,0.007,143.7,51.85,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,0,5.64,81.63,0.916
Belize,23,0,0.143,2,0,0,57.844,0,0.359,5.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.15,397621,16.426,25,3.853,2.279,7824.362,0,176.957,17.11,0,0,90.083,1.3,74.62,0.708
Benin,1017,115,60,14,1,0.429,83.889,9.486,4.949,1.155,0.082,0.035,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.67,12123198,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.515
Bhutan,70,0,0.429,0,0,0,90.719,0,0.555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.33,771612,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,0,0,79.807,1.7,71.78,0.612
Bolivia,28503,1016,1000.571,913,37,30.857,2441.783,87.038,85.717,78.214,3.17,2.643,1.19,0,0,0,0,0,0,0,0,1651,66597,5.705,0.141,1977,0.169,0.506,2,84.26,11673029,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,0,0,25.383,1.1,71.51,0.693
Bosnia and Herzegovina,3796,120,88.857,175,2,1,1157.03,36.576,27.084,53.34,0.61,0.305,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.85,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.768
Botswana,92,0,1.857,1,0,0,39.122,0,0.79,0.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.41,2351625,4.044,25.8,3.941,2.242,15807.374,0,237.372,4.81,5.7,34.4,0,1.8,69.59,0.717
Brazil,1228114,39483,35710.286,54971,1141,1031.857,5777.745,185.75,168.001,258.615,5.368,4.854,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.31,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,0,2.2,75.88,0.759
Brunei,141,0,0,3,0,0,322.298,0,0,6.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.07,437483,81.347,32.4,4.591,2.382,71809.251,0,201.285,12.79,2,30.9,0,2.7,75.86,0.853
Bulgaria,4408,166,104.857,211,2,3,634.387,23.89,15.091,30.367,0.288,0.432,1.3,16,2.303,384,55.264,0,0,0,0,3016,125518,18.064,0.434,1862,0.268,0.056,17.8,36.11,6948445,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.813
Burkina Faso,934,15,5,53,0,0,44.682,0.718,0.239,2.535,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.37,20903278,70.151,17.6,2.409,1.358,1703.102,43.7,269.048,2.42,1.6,23.9,11.877,0.4,61.58,0.423
Burundi,144,0,5.714,1,0,0,12.11,0,0.481,0.084,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.89,11890781,423.062,17.5,2.562,1.504,702.225,71.7,293.068,6.05,0,0,6.144,0.8,61.58,0.417
Cambodia,130,0,0.143,0,0,0,7.776,0,0.009,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.74,16718971,90.672,25.6,4.412,2.385,3645.07,0,270.892,4,2,33.7,66.229,0.8,69.82,0.582
Cameroon,12592,0,389.714,313,0,5.286,474.349,0,14.681,11.791,0,0.199,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.19,26545864,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,0,0,2.735,1.3,59.29,0.556
Canada,104463,376,369.429,8567,23,29.429,2767.807,9.962,9.788,226.988,0.609,0.78,0.84,0,0,0,0,0,0,0,0,39713,2558363,67.785,1.052,37560,0.995,0.01,101.7,68.98,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,0,2.5,82.43,0.926
Cape Verde,1003,4,25.714,8,0,0.143,1803.996,7.194,46.25,14.389,0,0.257,1.1,0,0,0,0,0,0,0,0,185,0,0,0.333,0,0,0,0,79.17,555988,135.58,25.7,4.46,3.437,6222.554,0,182.219,2.42,2.1,16.5,0,2.1,72.98,0.654
Central African Republic,3244,145,91.286,40,2,3,671.668,30.022,18.901,8.282,0.414,0.621,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.81,4829764,7.479,18.3,3.655,2.251,661.24,0,435.727,6.1,0,0,16.603,1,53.28,0.367
Chad,863,3,1.286,74,0,0,52.539,0.183,0.078,4.505,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.59,16425859,11.833,16.7,2.486,1.446,1768.153,38.4,280.995,6.1,0,0,5.818,0,54.24,0.404
Chile,259064,4648,4851.571,4903,172,151.714,13552.059,243.144,253.794,256.484,8.998,7.936,0.89,0,0,0,0,0,0,0,0,17446,1017058,53.204,0.913,17416,0.911,0.279,3.6,78.24,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,0,2.11,80.18,0.843
China,84701,28,29.571,4641,1,0.429,58.848,0.019,0.021,3.224,0.001,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,0,4.34,76.91,0.752
Colombia,80599,3486,2911.714,2654,163,100.571,1584.01,68.51,57.224,52.159,3.203,1.977,1.27,0,0,0,0,0,0,0,0,18501,670093,13.169,0.364,17069,0.335,0,0,87.04,50882884,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.747
Comoros,272,7,8.857,7,0,0.286,312.789,8.05,10.185,8.05,0,0.329,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869595,437.352,20.4,2.963,1.726,1413.89,18.1,261.516,11.88,4.4,23.6,15.574,2.2,64.32,0.503
Congo,1087,0,29.143,37,0,1.429,196.988,0,5.281,6.705,0,0.259,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.15,5518092,15.405,19,3.402,2.063,4881.406,37,344.094,7.2,1.7,52.3,47.964,0,64.57,0.606
Costa Rica,2684,169,106.429,12,0,0,526.883,33.176,20.892,2.356,0,0,1.49,0,0,0,0,0,0,0,0,703,29075,5.708,0.138,498,0.098,0,0,72.22,5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.794
Cote d'Ivoire,8334,170,270,60,2,1.571,315.942,6.445,10.236,2.275,0.076,0.06,1.11,0,0,0,0,0,0,0,0,1012,49352,1.871,0.038,1130,0.043,0.239,4.2,62.96,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,0,0,19.351,0,57.78,0.492
Croatia,2483,95,30.571,107,0,0,604.833,23.141,7.447,26.064,0,0,3.15,0,0,42,10.231,0,0,0,0,919,74657,18.186,0.224,523,0.127,0.058,17.1,54.63,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,0,5.54,78.49,0.831
Cuba,2321,2,3.714,85,0,0,204.916,0.177,0.328,7.504,0,0,0.6,0,0,0,0,0,0,0,0,2103,161674,14.274,0.186,2200,0.194,0.002,592.4,86.11,11326616,110.408,43.1,14.738,9.719,0,0,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.777
Cyprus,992,1,1,19,0,0,1132.551,1.142,1.142,21.692,0,0,0.94,0,0,0,0,0,0,0,0,1104,151378,172.826,1.26,972,1.11,0.001,972,50,875899,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.869
