location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,40088,62,56.429,1487,4,1.857,1029.79,1.593,1.45,38.198,0.103,0.048,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,16501,289,205,443,4,4.286,5733.894,100.424,71.235,153.937,1.39,1.489,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.63,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,53998,221,170.571,1841,14,7.429,1231.396,5.04,3.89,41.983,0.319,0.169,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.93,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,3377,187,97.286,59,0,0.571,43706.724,2420.242,1259.118,763.606,0,7.396,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.41,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,7222,126,170.143,234,6,3.143,219.739,3.834,5.177,7.12,0.183,0.096,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.3,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,112,0,0.143,3,0,0,1143.697,0,1.459,30.635,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,965609,16546,13448.714,25723,381,356.857,21365.027,366.096,297.566,569.146,8.43,7.896,1.02,0,0,0,0,0,0,0,0,32172,2338813,51.748,0.712,25716,0.569,0.523,1.9,82.87,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,61460,1465,910.429,1056,10,6.571,20740.853,494.392,307.242,356.367,3.375,2.218,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,27378,7,19.143,904,0,1,1073.652,0.275,0.751,35.451,0,0.039,0.87,0,0,0,0,0,0,0,0,0,0,0,0,37333,1.464,0.001,1950.2,65.28,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,61387,1163,1171.286,882,5,5.714,6815.931,129.13,130.05,97.93,0.555,0.634,1.32,122,13.546,584,64.843,0,0,0,0,20841,1902326,211.219,2.314,18128,2.013,0.065,15.5,44.91,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
