location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,1236,59,56.429,40,0,1.429,31.751,1.516,1.45,1.028,0,0.037,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,663,29,20.714,27,0,0.143,230.384,10.077,7.198,9.382,0,0.05,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,3007,97,105.571,407,5,8.429,68.573,2.212,2.408,9.281,0.114,0.192,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.13,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,723,0,7.143,37,0,0.571,9357.406,0,92.446,478.871,0,7.396,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.78,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,25,0,0.857,2,0,0,0.761,0,0.026,0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.7,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,24,0,0.143,3,0,0,245.078,0,1.459,30.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,3435,291,123.429,165,13,7.143,76.003,6.439,2.731,3.651,0.288,0.158,1.27,0,0,0,0,0,0,0,0,2180,39621,0.877,0.048,1830,0.04,0.067,14.8,100,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,1523,50,52,24,0,0.857,513.965,16.873,17.548,8.099,0,0.289,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,6662,10,28.571,75,8,1.714,261.256,0.392,1.12,2.941,0.314,0.067,0.4,0,0,0,0,0,0,0,0,14218,466659,18.3,0.558,12379,0.485,0.002,433.3,69.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,15002,77,75.143,522,12,16,1665.704,8.549,8.343,57.959,1.332,1.777,0.51,169,18.764,508,56.404,0,0,0,0,4041,205835,22.854,0.449,6146,0.682,0.012,81.8,75,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,1548,30,37.857,20,0,0.714,152.675,2.959,3.734,1.973,0,0.07,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.67,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,72,7,2.714,11,2,0.429,183.091,17.8,6.902,27.972,5.086,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,2217,190,73.857,8,1,0.143,1302.904,111.661,43.405,4.702,0.588,0.084,1.32,0,0,0,0,0,0,0,0,2235,100031,58.787,1.313,3298,1.938,0.022,44.7,75,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,4186,414,373.429,127,7,9.571,25.418,2.514,2.267,0.771,0.043,0.058,1.61,0,0,0,0,0,0,0,0,3686,39776,0.242,0.022,2940,0.018,0.127,7.9,93.52,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,76,1,0.143,6,1,0.143,264.466,3.48,0.497,20.879,3.48,0.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.89,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
