location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,43035,66,143.143,1608,10,7,1105.493,1.695,3.677,41.307,0.257,0.18,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,27233,532,504,612,7,7.857,9463.132,184.863,175.134,212.662,2.432,2.73,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.74,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,66819,844,776.857,2139,15,14.714,1523.772,19.247,17.716,48.779,0.342,0.336,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.52,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,5725,0,58,75,0,0,74095.645,0,750.663,970.685,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,13374,146,148.429,322,5,2.714,406.922,4.442,4.516,9.797,0.152,0.083,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.19,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,134,1,0.429,4,1,0.143,1368.352,10.212,4.376,40.846,10.212,1.459,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,1304846,8468,9713.571,35307,262,279.857,28870.972,187.363,214.922,781.201,5.797,6.192,0.91,0,0,0,0,0,0,0,0,18783,3055964,67.616,0.416,22153,0.49,0.438,2.3,79.17,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,115855,1472,1658,1738,41,29.286,39097.486,496.755,559.524,586.521,13.836,9.883,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,27711,29,7.571,907,0,0,1086.711,1.137,0.297,35.569,0,0,1.41,0,0,0,0,0,0,0,0,0,0,0,0,40685,1.595,0,5373.8,52.31,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,198291,7063,7295.857,1746,85,52.714,22016.677,784.22,810.075,193.862,9.438,5.853,1.13,581,64.51,3425,380.285,0,0,0,0,34820,2642553,293.408,3.866,30961,3.438,0.236,4.2,75,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,73429,1849,1383,946,19,17.429,7242.108,182.362,136.402,93.301,1.874,1.719,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.35,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,7163,0,30.857,155,0,0.429,18214.969,0,78.467,394.153,0,1.09,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,84523,174,179.857,333,1,0.571,49673.157,102.258,105.7,195.7,0.588,0.336,0.88,0,0,0,0,0,0,0,0,8435,1885616,1108.154,4.957,10218,6.005,0.018,56.8,58.33,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,430496,1531,1676,6173,14,17.714,2613.988,9.296,10.177,37.483,0.085,0.108,1.11,0,0,0,0,0,0,0,0,11795,2524961,15.332,0.072,13899,0.084,0.121,8.3,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,249,0,1,7,0,0,866.476,0,3.48,24.359,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.74,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
Belarus,112870,1248,1083.857,1039,6,5,11944.774,132.073,114.702,109.955,0.635,0.529,1.16,0,0,0,0,0,0,0,0,0,0,0,0,27859,2.948,0.039,25.7,22.22,9449321,46.858,40.3,14.799,9.788,17167.967,0,443.129,5.18,10.5,46.1,0,11,74.79,0.808
Belgium,531280,6268,5301.714,14303,197,199.429,45841.036,540.829,457.454,1234.122,16.998,17.208,0.67,1423,122.782,6505,561.278,0,0,0,0,26467,5489060,473.619,2.284,28424,2.453,0.187,5.4,65.74,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,0,5.64,81.63,0.916
Belize,4783,68,101,88,3,2.857,12029.043,171.017,254.011,221.316,7.545,7.186,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,397621,16.426,25,3.853,2.279,7824.362,0,176.957,17.11,0,0,90.083,1.3,74.62,0.708
Benin,2844,0,14.143,43,0,0,234.592,0,1.167,3.547,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.74,12123198,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.515
Bhutan,375,6,2.286,0,0,0,485.996,7.776,2.962,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,771612,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,0,0,79.807,1.7,71.78,0.612
Bolivia,143181,112,107.714,8841,6,7.286,12265.968,9.595,9.228,757.387,0.514,0.624,0.9,0,0,0,0,0,0,0,0,1009,344115,29.479,0.086,928,0.079,0.116,8.6,84.26,11673029,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,0,0,25.383,1.1,71.51,0.693
Bosnia and Herzegovina,70900,1275,1384,1857,49,52.429,21610.484,388.623,421.846,566.018,14.935,15.98,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.15,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.768
Botswana,8225,0,55.714,27,0,0,3497.581,0,23.692,11.481,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.48,2351625,4.044,25.8,3.941,2.242,15807.374,0,237.372,4.81,5.7,34.4,0,1.8,69.59,0.717
