location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,39486,64,33.143,1469,1,1.286,1014.325,1.644,0.851,37.736,0.026,0.033,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,14568,158,150,403,3,2.714,5062.2,54.903,52.123,140.038,1.042,0.943,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.63,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,52399,129,147.286,1768,0,6,1194.932,2.942,3.359,40.318,0,0.137,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.93,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,2370,0,57.714,53,0,0,30673.656,0,746.965,685.951,0,0,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.7,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,5725,195,117.143,211,12,4.571,174.191,5.933,3.564,6.42,0.365,0.139,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.3,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,107,0,0.857,3,0,0,1092.639,0,8.753,30.635,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,824468,14740,12551.286,21827,359,758.286,18242.147,326.137,277.709,482.943,7.943,16.778,1.05,0,0,0,0,0,0,0,0,30787,2064571,45.681,0.681,25724,0.569,0.488,2,87.96,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,53083,406,454.571,990,6,4.571,17913.874,137.012,153.404,334.094,2.025,1.543,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,27181,8,14.714,897,2,1.571,1065.927,0.314,0.577,35.177,0.078,0.062,0.88,0,0,0,0,0,0,0,0,0,7819472,306.647,0,32877,1.289,0,2234.4,68.06,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,49819,923,825.429,822,4,3.714,5531.511,102.483,91.649,91.268,0.444,0.412,1.21,101,11.214,397,44.08,0,0,0,0,18237,1716505,190.587,2.025,18561,2.061,0.044,22.5,40.74,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,40931,143,116,600,2,1.429,4036.916,14.104,11.441,59.176,0.197,0.141,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.98,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,4559,107,93.714,100,4,1.286,11593.193,272.093,238.308,254.292,10.172,3.269,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,73476,360,436.286,262,1,2.286,43180.967,211.568,256.4,153.974,0.588,1.343,0.92,0,0,0,0,0,0,0,0,10540,1488703,874.893,6.194,10082,5.925,0.043,23.1,63.89,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,371631,1499,1369.714,5405,30,26.571,2256.557,9.102,8.317,32.819,0.182,0.161,0.98,0,0,0,0,0,0,0,0,12345,2016739,12.246,0.075,11361,0.069,0.121,8.3,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,200,0,1.429,7,0,0,695.964,0,4.971,24.359,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.19,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
Belarus,81090,394,404.286,868,6,5.714,8581.569,41.696,42.785,91.858,0.635,0.605,1.27,0,0,0,0,0,0,0,0,0,0,0,0,18016,1.907,0.022,44.6,16.67,9449321,46.858,40.3,14.799,9.788,17167.967,0,443.129,5.18,10.5,46.1,0,11,74.79,0.808
Belgium,134291,2088,2453.714,10092,14,13,11587.183,180.161,211.717,870.779,1.208,1.122,1.5,189,16.308,952,82.142,0,0,0,0,45882,3505387,302.459,3.959,36528,3.152,0.067,14.9,47.22,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,0,5.64,81.63,0.916
Belize,2243,47,50.286,34,4,1.429,5641.05,118.203,126.466,85.509,10.06,3.593,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.44,397621,16.426,25,3.853,2.279,7824.362,0,176.957,17.11,0,0,90.083,1.3,74.62,0.708
Benin,2357,0,2.429,41,0,0.143,194.421,0,0.2,3.382,0,0.012,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.22,12123198,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.515
Bhutan,300,1,2.714,0,0,0,388.796,1.296,3.518,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.78,771612,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,0,0,79.807,1.7,71.78,0.612
Bolivia,137468,361,403.857,8156,27,32.143,11776.549,30.926,34.597,698.705,2.313,2.754,0.78,0,0,0,0,0,0,0,0,1218,306945,26.295,0.104,1406,0.12,0.287,3.5,84.26,11673029,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,0,0,25.383,1.1,71.51,0.693
Bosnia and Herzegovina,28710,261,212,903,15,8.571,8750.874,79.553,64.618,275.236,4.572,2.613,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.74,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.768
Botswana,3172,0,0,18,2,0.286,1348.855,0,0,7.654,0.85,0.121,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.89,2351625,4.044,25.8,3.941,2.242,15807.374,0,237.372,4.81,5.7,34.4,0,1.8,69.59,0.717
Brazil,4969141,41906,27374.143,147494,819,653.286,23377.657,197.15,128.783,693.895,3.853,3.073,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.13,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,0,2.2,75.88,0.759
Brunei,146,0,0,3,0,0,333.727,0,0,6.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.19,437483,81.347,32.4,4.591,2.382,71809.251,0,201.285,12.79,2,30.9,0,2.7,75.86,0.853
