location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,39290,5,14.857,1460,0,1,1009.29,0.128,0.382,37.505,0,0.026,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,13965,159,131.429,389,1,2.286,4852.665,55.251,45.67,135.173,0.347,0.794,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.63,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,51847,157,156.143,1749,8,6,1182.344,3.58,3.561,39.885,0.182,0.137,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.93,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,2110,60,39.143,53,0,0,27308.613,776.548,506.605,685.951,0,0,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.7,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,5211,97,88.714,189,4,3.143,158.552,2.951,2.699,5.751,0.122,0.096,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,106,5,1.143,3,0,0,1082.428,51.058,11.67,30.635,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,779689,14687,12636.286,20599,311,770.143,17251.368,324.964,279.59,455.773,6.881,17.04,1.05,0,0,0,0,0,0,0,0,30119,1971825,43.629,0.666,24684,0.546,0.512,2,87.96,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,51382,532,391.286,966,3,2.714,17339.839,179.534,132.047,325.995,1.012,0.916,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,27121,12,15,893,3,3.286,1063.574,0.471,0.588,35.02,0.118,0.129,0.74,0,0,0,0,0,0,0,0,0,0,0,0,33046,1.296,0,2203.1,68.06,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,46374,688,696.286,803,1,2.429,5149.005,76.39,77.31,89.159,0.111,0.27,1.15,100,11.103,372,41.304,0,0,0,0,21839,1658412,184.137,2.425,18815,2.089,0.037,27,40.74,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,40453,144,95.143,594,1,1.571,3989.772,14.202,9.384,58.585,0.099,0.155,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.98,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,4220,97,61.429,96,0,1,10731.142,246.664,156.208,244.121,0,2.543,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,71803,429,516.143,255,1,2.714,42197.765,252.118,303.331,149.86,0.588,1.595,0.93,0,0,0,0,0,0,0,0,10821,1450153,852.238,6.359,9563,5.62,0.054,18.5,63.89,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,366383,1396,1373.714,5305,33,30.286,2224.691,8.477,8.341,32.212,0.2,0.184,0.93,0,0,0,0,0,0,0,0,11176,1973214,11.981,0.068,11749,0.071,0.117,8.6,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,193,0,0.429,7,0,0,671.606,0,1.491,24.359,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.19,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
Belarus,79421,402,352,844,5,5.286,8404.943,42.543,37.251,89.319,0.529,0.559,1.25,0,0,0,0,0,0,0,0,0,0,0,0,15169,1.605,0.023,43.1,16.67,9449321,46.858,40.3,14.799,9.788,17167.967,0,443.129,5.18,10.5,46.1,0,11,74.79,0.808
Belgium,124234,3175,1894,10037,14,9.714,10719.423,273.952,163.422,866.034,1.208,0.838,1.45,163,14.064,789,68.078,0,0,0,0,41778,3379913,291.633,3.605,37274,3.216,0.051,19.7,47.22,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,0,5.64,81.63,0.916
Belize,2080,88,38.857,28,1,0.714,5231.112,221.316,97.724,70.419,2.515,1.796,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.44,397621,16.426,25,3.853,2.279,7824.362,0,176.957,17.11,0,0,90.083,1.3,74.62,0.708
Benin,2357,0,4.571,41,0,0.143,194.421,0,0.377,3.382,0,0.012,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.22,12123198,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.515
Bhutan,283,1,2.857,0,0,0,366.765,1.296,3.703,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.78,771612,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,0,0,79.807,1.7,71.78,0.612
Bolivia,136219,503,428.143,8045,44,35,11669.55,43.091,36.678,689.196,3.769,2.998,0.8,0,0,0,0,0,0,0,0,2098,302507,25.915,0.18,1419,0.122,0.302,3.3,84.26,11673029,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,0,0,25.383,1.1,71.51,0.693
Bosnia and Herzegovina,27975,226,201.571,871,10,9,8526.845,68.885,61.439,265.483,3.048,2.743,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.74,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.768
Botswana,3172,0,35.857,16,0,0,1348.855,0,15.248,6.804,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.89,2351625,4.044,25.8,3.941,2.242,15807.374,0,237.372,4.81,5.7,34.4,0,1.8,69.59,0.717
Brazil,4847092,0,22497,144680,0,591.857,22803.469,0,105.839,680.657,0,2.784,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.13,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,0,2.2,75.88,0.759
Brunei,146,0,0,3,0,0,333.727,0,0,6.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.19,437483,81.347,32.4,4.591,2.382,71809.251,0,201.285,12.79,2,30.9,0,2.7,75.86,0.853
Bulgaria,21336,503,215.429,838,13,7,3070.615,72.39,31.004,120.603,1.871,1.007,1.38,50,7.196,887,127.654,0,0,0,0,4843,534135,76.871,0.697,3452,0.497,0.062,16,35.19,6948445,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.813
Burkina Faso,2123,35,23,59,1,0.429,101.563,1.674,1.1,2.823,0.048,0.021,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.11,20903278,70.151,17.6,2.409,1.358,1703.102,43.7,269.048,2.42,1.6,23.9,11.877,0.4,61.58,0.423
Burundi,513,3,4.286,1,0,0,43.143,0.252,0.36,0.084,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.81,11890781,423.062,17.5,2.562,1.504,702.225,71.7,293.068,6.05,0,0,6.144,0.8,61.58,0.417
Cambodia,278,0,0.429,0,0,0,16.628,0,0.026,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.04,16718971,90.672,25.6,4.412,2.385,3645.07,0,270.892,4,2,33.7,66.229,0.8,69.82,0.582
