country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,5,0,0,5.163
Albania,2,0,0,37.529
Algeria,4,0,0,13.956
Andorra,5,0,0,0
Angola,5,0,0,1.187
Antigua and Barbuda,5,0,0,0
Argentina,3,0,0,135.566
Armenia,3,0,0,158.273
Australia,4,0,0,11.49
Austria,4,9.66,1.665,18.875
Azerbaijan,2,0,0,34.224
Bahamas,3,0,0,139.861
Bahrain,1,0,0,210.98
Bangladesh,4,0,0,17.342
Barbados,5,0,0,0
Belarus,4,0,0,17.673
Belgium,4,17.516,3.451,18.983
Belize,4,0,0,10.06
Benin,5,0,0,0.33
Bhutan,5,0,0,0
Bolivia,6,0,0,95.691
Bosnia and Herzegovina,6,0,0,105.766
Botswana,2,0,0,29.767
Brazil,1,0,0,282.091
Brunei,5,0,0,0
Bulgaria,0,92.395,3.454,38.714
Burkina Faso,5,0,0,0.191
Burundi,5,0,0,1.43
Cambodia,5,0,0,0.239
Cameroon,5,0,0,0
Canada,4,0,0,16.109
Cape Verde,6,0,0,64.75
Central African Republic,5,0,0,3.313
Chad,5,0,0,1.583
Chile,3,0,0,123.299
China,5,0,0,0.097
Colombia,3,0,0,156.143
Comoros,5,0,0,3.45
Congo,5,0,0,0
Costa Rica,3,0,0,150.762
Cote d'Ivoire,4,0,0,10.16
Croatia,0,32.154,0,25.333
Cuba,5,0,0,0.353
Cyprus,5,0,0,5.708
Czechia,2,8.404,1.868,21.477
Democratic Republic of Congo,5,0,0,1.05
Denmark,4,3.28,0.518,6.906
Djibouti,5,0,0,1.012
Dominica,5,0,0,0
Dominican Republic,3,0,0,144.913
Ecuador,6,0,0,50.501
Egypt,4,0,0,6.528
El Salvador,6,0,0,61.978
Equatorial Guinea,5,0,0,0
Eritrea,5,0,0,2.82
Estonia,5,2.262,1.508,1.508
Eswatini,6,0,0,71.542
Ethiopia,5,0,0,3.558
Fiji,5,0,0,0
Finland,5,0,0,1.805
France,0,90.619,6.297,16.27
Gabon,5,0,0,0
Gambia,4,0,0,9.931
Georgia,5,0,0,3.008
Germany,4,0,0,7.221
Ghana,5,0,0,0
Greece,5,0,0,3.166
Grenada,5,0,0,0
Guatemala,6,0,0,58.999
Guinea,5,0,0,4.493
Guinea-Bissau,5,0,0,0
Guyana,5,0,0,1.271
Haiti,5,0,0,2.631
Honduras,6,0,0,80.77
Hungary,5,7.867,0,1.449
Iceland,5,0,0,2.93
India,2,0,0,35.732
Indonesia,4,0,0,6.968
International,5,0,0,0
Iran,2,0,0,31.205
Iraq,6,0,0,58.698
Ireland,5,2.633,1.215,1.418
Israel,1,0,0,229.911
Italy,5,12.603,0.81,5.061
Jamaica,5,0,0,1.689
Japan,4,0,0,7.733
Jordan,5,0,0,1.078
Kazakhstan,3,0,0,177.507
Kenya,4,0,0,14.803
Kosovo,6,0,0,93.648
Kuwait,3,0,0,160.869
Kyrgyzstan,1,0,0,347.476
Laos,5,0,0,0
Latvia,5,1.06,0,3.181
Lebanon,2,0,0,22.856
Lesotho,5,0,0,0
Liberia,5,0,0,0.593
Libya,4,0,0,20.084
Liechtenstein,5,0,0,0
Lithuania,5,0,0,3.306
Luxembourg,3,83.07,4.793,156.556
Madagascar,4,0,0,7.909
Malawi,5,0,0,0
Malaysia,5,0,0,0.278
Maldives,2,0,0,31.45
Mali,5,0,0,0
Malta,5,0,0,2.265
Marshall Islands,5,0,0,0
Mauritania,4,0,0,8.603
Mauritius,5,0,0,0
Mexico,6,0,0,65.445
Moldova,6,0,0,76.104
Monaco,6,0,0,50.963
Mongolia,5,0,0,0.305
Montenegro,3,0,0,154.443
Morocco,4,0,0,8.182
Mozambique,5,0,0,0.8
Myanmar,5,0,0,0
Namibia,2,0,0,47.227
Nepal,5,0,0,5.045
Netherlands,4,0,1.517,9.629
New Zealand,5,0,0,0.207
Nicaragua,5,0,0,0
Niger,5,0,0,0.083
Nigeria,5,0,0,2.93
North Macedonia,6,0,0,58.559
Norway,5,0.553,0,4.796
Oman,1,0,0,215.211
Pakistan,5,0,0,5.473
Palestine,6,0,0,67.824
Panama,1,0,0,211.135
Papua New Guinea,5,0,0,0.112
Paraguay,4,0,0,15.843
Peru,3,0,0,137.875
Philippines,4,0,0,19.356
Poland,0,42.963,0,11.045
Portugal,0,42.269,5.786,22.458
Qatar,3,0,0,129.466
Romania,6,0,14.815,57.803
Russia,2,0,0,39.949
Rwanda,5,0,0,1.621
Saint Kitts and Nevis,5,0,0,0
Saint Lucia,5,0,0,5.446
Saint Vincent and the Grenadines,5,0,0,0
Samoa,5,0,0,0
San Marino,5,0,0,0
Sao Tome and Principe,4,0,0,9.126
Saudi Arabia,6,0,0,64.285
Senegal,4,0,0,8.66
Serbia,6,0,0,60.547
Seychelles,5,0,0,0
Sierra Leone,5,0,0,2.633
Singapore,6,0,0,60.509
Slovakia,5,2.198,0,5.678
Slovenia,4,11.544,0.962,12.987
Solomon Islands,5,0,0,0
Somalia,5,0,0,0.629
South Africa,1,0,0,220.946
South Korea,5,0,0,0.8
South Sudan,5,0,0,2.501
Spain,6,0,0,55.93
Sri Lanka,5,0,0,0.047
Sudan,5,0,0,0
Suriname,6,0,0,98.869
Sweden,2,0,0,21.784
Switzerland,4,0,0,13.519
Syria,5,0,0,1.314
Taiwan,5,0,0,0
Tajikistan,5,0,0,4.718
Tanzania,5,0,0,0
Thailand,5,0,0,0.258
Timor,5,0,0,0
Togo,5,0,0,2.657
Trinidad and Tobago,5,0,0,0
Tunisia,5,0,0,1.015
Turkey,4,0,0,10.825
Uganda,5,0,0,0.087
Ukraine,4,0,0,19.985
United Arab Emirates,2,0,0,25.681
United Kingdom,4,21.418,1.635,11.475
United States,1,180.826,31.462,206.98
Uruguay,4,0,0,6.909
Uzbekistan,4,0,0,18.136
Vanuatu,5,0,0,0
Vatican,5,0,0,0
Venezuela,4,0,0,15.79
Vietnam,5,0,0,0.041
Yemen,5,0,0,0.469
Zambia,4,0,0,11.205
Zimbabwe,5,0,0,6.055
