country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,5,0,0,1.695
Albania,2,0,0,70.54
Algeria,5,0,0,4.219
Andorra,0,0,0,2523.782
Angola,5,0,0,5.051
Antigua and Barbuda,5,0,0,10.212
Argentina,4,0,0,330.385
Armenia,4,0,0,357.042
Australia,5,0,0,0.784
Austria,1,60.179,12.436,149.449
Azerbaijan,3,0,0,36.393
Bahamas,2,0,0,71.202
Bahrain,1,0,0,205.103
Bangladesh,5,0,0,10.225
Barbados,3,0,0,17.399
Belarus,2,0,0,63.179
Belgium,0,153.413,27.007,713.656
Belize,6,0,0,85.509
Benin,5,0,0,5.527
Bhutan,5,0,0,3.888
Bolivia,3,0,0,18.761
Bosnia and Herzegovina,1,0,0,146.915
Botswana,5,0,0,0
Brazil,6,0,0,128.129
Brunei,5,0,0,2.286
Bulgaria,6,198.606,9.642,117.868
Burkina Faso,5,0,0,0
Burundi,5,0,0,0
Cambodia,5,0,0,0
Cameroon,5,0,0,8.966
Canada,2,0,0,68.226
Cape Verde,1,0,0,210.436
Central African Republic,5,0,0,0.207
Chad,5,0,0,0.487
Chile,2,0,0,57.124
China,5,0,0,0.008
Colombia,6,0,0,119.117
Comoros,5,0,0,0
Congo,5,0,0,6.886
Costa Rica,4,0,0,302.702
Cote d'Ivoire,5,0,0,1.289
Croatia,1,107.423,0,182.205
Cuba,5,0,0,1.589
Cyprus,2,0,0,58.226
Czechia,0,272.668,50.705,891.121
Democratic Republic of Congo,5,0,0,0.703
Denmark,6,17.955,2.935,85.114
Djibouti,3,0,0,12.146
Dominica,5,0,0,0
Dominican Republic,2,0,0,60.288
Ecuador,2,0,0,51.692
Egypt,5,0,0,1.251
El Salvador,2,0,0,44.094
Equatorial Guinea,5,0,0,1.426
Eritrea,5,0,0,0
Estonia,3,27.138,2.262,29.4
Eswatini,3,0,0,16.377
Ethiopia,5,0,0,6.193
Fiji,5,0,0,0
Finland,3,8.663,1.444,36.818
France,4,140.532,25.493,338.866
Gabon,5,0,0,4.044
Gambia,5,0,0,2.483
Georgia,1,0,0,170.461
Germany,6,0,0,85.613
Ghana,5,0,0,0
Greece,2,0,0,41.734
Grenada,5,0,0,0
Guatemala,2,0,0,39.854
Guinea,5,0,0,4.112
Guinea-Bissau,5,0,0,0
Guyana,3,0,0,30.513
Haiti,5,0,0,1.842
Honduras,2,0,0,61.184
Hong Kong,5,0,0,0
Hungary,6,159.207,0,95.235
Iceland,4,76.19,0,260.806
India,2,0,0,49.064
Indonesia,3,0,0,15.088
International,5,0,0,0
Iran,2,0,0,57.505
Iraq,6,0,0,95.892
Ireland,1,47.39,6.076,219.531
Israel,1,0,0,244.583
Italy,6,99.385,8.915,121.267
Jamaica,3,0,0,26.679
Japan,5,0,0,4.277
Jordan,1,0,0,237.476
Kazakhstan,3,0,0,21.516
Kenya,5,0,0,11.233
Kosovo,2,0,0,41.391
Kuwait,6,0,0,124.574
Kyrgyzstan,2,0,0,50.581
Laos,5,0,0,0
Latvia,6,39.762,0,54.077
Lebanon,1,0,0,201.745
Lesotho,5,0,0,5.135
Liberia,5,0,0,0.198
Libya,6,0,0,121.666
Liechtenstein,4,0,0,288.434
Lithuania,6,51.795,0,51.06
Luxembourg,4,70.29,6.39,303.526
Madagascar,5,0,0,0
Malawi,5,0,0,0.105
Malaysia,3,0,0,20.392
Maldives,6,0,0,127.65
Mali,5,0,0,2.716
Malta,1,0,0,251.393
Marshall Islands,5,0,0,0
Mauritania,5,0,0,1.505
Mauritius,5,0,0,0
Mexico,3,0,0,31.458
Moldova,4,0,0,284.832
Monaco,1,0,0,178.371
Mongolia,5,0,0,0
Montenegro,4,0,0,307.295
Morocco,6,0,0,91.762
Mozambique,5,0,0,4.287
Myanmar,3,0,0,16.321
Namibia,3,0,0,27.156
Nepal,6,0,0,90.538
Netherlands,4,0,19.959,429.008
New Zealand,5,0,0,0.415
Nicaragua,5,0,0,0
Niger,5,0,0,0.083
Nigeria,5,0,0,0.868
North Macedonia,1,0,0,212.635
Norway,3,4.243,0,29.514
Oman,6,0,0,110.249
Pakistan,5,0,0,3.418
Palestine,6,0,0,89.779
Panama,1,0,0,192.826
Papua New Guinea,5,0,0,1.453
Paraguay,6,0,0,90.851
Peru,5,0,0,0
Philippines,3,0,0,16.636
Poland,4,160.754,0,172.433
Portugal,1,93.854,13.24,203.203
Qatar,2,0,0,68.725
Romania,1,0,35.659,208.757
Russia,6,0,0,96.214
Rwanda,5,0,0,2.471
Saint Kitts and Nevis,5,0,0,0
Saint Lucia,5,0,0,10.892
Saint Vincent and the Grenadines,5,0,0,0
Samoa,5,0,0,0
San Marino,5,0,0,0
Sao Tome and Principe,5,0,0,0
Saudi Arabia,3,0,0,14.391
Senegal,5,0,0,1.433
Serbia,3,0,0,36.005
Seychelles,5,0,0,0
Sierra Leone,5,0,0,0.752
Singapore,5,0,0,0.855
Slovakia,4,68.686,0,258.259
Slovenia,4,101.013,16.836,340.078
Solomon Islands,5,0,0,0
Somalia,5,0,0,0
South Africa,3,0,0,31.648
South Korea,5,0,0,1.931
South Sudan,5,0,0,0
Spain,4,249.622,35.333,256.017
Sri Lanka,5,0,0,6.164
Sudan,5,0,0,0
Suriname,3,0,0,18.751
